endpoint	stratum	ablation_model	n_samples	full_AUROC	ablation_AUROC	delta_AUROC	full_AUPRC	ablation_AUPRC	full_ECE	ablation_ECE	bootstrap_mean_delta	ci_low	ci_high	p_value	fdr_q	claim_level
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordNoInteraction	117	0.5845380263984915	0.5546825895663104	0.02985543683218106	0.4427905460392152	0.4626590499392534	0.2774096080373568	0.288790412516461	0.02945756605386005	-0.03302662483912477	0.0961292448095761	0.36	0.5399999999999999	point_estimate_component_gain
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordNoBioObjective	117	0.5845380263984915	0.5207416719044626	0.06379635449402887	0.4427905460392152	0.4738051295627304	0.2774096080373568	0.3594509794768991	0.06220576214025099	-0.031235761245801182	0.15310293347280313	0.19	0.3992727272727272	point_estimate_component_gain
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordUnsignedGraph	117	0.5845380263984915	0.4305468258956632	0.15399120050282833	0.4427905460392152	0.3215255408070371	0.2774096080373568	0.2771047609511892	0.1473715281192226	-0.013306134972355168	0.3094710564865038	0.09	0.3992727272727272	point_estimate_component_gain
primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordNoBioObjective	131	0.37254901960784315	0.503921568627451	-0.13137254901960782	0.3487870658913782	0.40023549184388274	0.3144871209243968	0.260498590987216	-0.12873180107053048	-0.24630884983101217	-0.015709652964959686	0.022	0.023294117647058823	component_not_supported
primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordUnsignedGraph	131	0.37254901960784315	0.5026960784313725	-0.1301470588235294	0.3487870658913782	0.4324220267271364	0.3144871209243968	0.3378541575121059	-0.13002367891227123	-0.2653676297862344	0.007898741827905988	0.066	0.066	component_not_supported
primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordNoInteraction	131	0.37254901960784315	0.4674019607843137	-0.09485294117647053	0.3487870658913782	0.45410884269444923	0.3144871209243968	0.2567910753306079	-0.09350833921984926	-0.1637249163457558	-0.024023690471058907	0.008	0.009000000000000001	component_not_supported
