mean_delta	ci_low	ci_high	p_value	endpoint	stratum	comparison	baseline_model	n_samples	target_AUROC	baseline_AUROC	target_AUPRC	baseline_AUPRC	target_ECE	baseline_ECE	is_strong_baseline	status	fdr_q
0.1473715281192226	-0.013306134972355168	0.3094710564865038	0.09	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordUnsignedGraph	EcoNiche-Opt-WordUnsignedGraph	117	0.5845380263984915	0.4305468258956632	0.4427905460392152	0.3215255408070371	0.2774096080373568	0.2771047609511892	True	computed_from_matched_predictions	0.3992727272727272
-0.3099240491654305	-0.43444379848265896	-0.1858736804131541	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ModulePriorFixed	EcoNiche-Opt-ModulePriorFixed	131	0.37254901960784315	0.6845588235294118	0.3487870658913782	0.5804730202048082	0.3144871209243968	0.23858416431842683	True	computed_from_matched_predictions	0.0
-0.28211641231099077	-0.41150109469074986	-0.1564948183357812	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ModuleIFNConsensus	EcoNiche-Opt-ModuleIFNConsensus	131	0.37254901960784315	0.6568627450980392	0.3487870658913782	0.5443547966142261	0.3144871209243968	0.13728703635307532	False	computed_from_matched_predictions	0.0
-0.2795707041317341	-0.4093603561743715	-0.15260384567977314	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-AdaptiveConsensus	EcoNiche-Opt-AdaptiveConsensus	131	0.37254901960784315	0.6544117647058824	0.3487870658913782	0.5459537905768007	0.3144871209243968	0.123103902051317	False	computed_from_matched_predictions	0.0
-0.2750296355793528	-0.40579784432632526	-0.14382412137707684	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_CXCL9	CXCL9	131	0.37254901960784315	0.649264705882353	0.3487870658913782	0.5371225556519088	0.3144871209243968	0.1345603036842726	True	computed_from_matched_predictions	0.0
-0.27090683958318784	-0.40762810194500326	-0.14494986585561864	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_TIDE_dysfunction	TIDE_dysfunction	131	0.37254901960784315	0.6455882352941177	0.3487870658913782	0.5478125399264986	0.3144871209243968	0.11415110795487338	True	computed_from_matched_predictions	0.0
-0.2698068896388932	-0.3977052867443898	-0.140146208861541	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_TIG	TIG	131	0.37254901960784315	0.6443627450980393	0.3487870658913782	0.5402750166694281	0.3144871209243968	0.11949029910582962	True	computed_from_matched_predictions	0.0
-0.2670913558967693	-0.41586087485213163	-0.12605028412845246	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_APM	APM	131	0.37254901960784315	0.6419117647058823	0.3487870658913782	0.5025690476013558	0.3144871209243968	0.13856848077764605	True	computed_from_matched_predictions	0.0
-0.2650699781137095	-0.39188746252761625	-0.13623037471627278	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_IFNG	IFNG	131	0.37254901960784315	0.6397058823529411	0.3487870658913782	0.5313226284532585	0.3144871209243968	0.13524042281735324	True	computed_from_matched_predictions	0.0
-0.25479828471423455	-0.3876491931042079	-0.12825233443176587	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ModulePriorFixed-Platt	EcoNiche-Opt-ModulePriorFixed-Platt	131	0.37254901960784315	0.6303921568627452	0.3487870658913782	0.5174460482582935	0.3144871209243968	0.12076221874679825	False	computed_from_matched_predictions	0.0
-0.250383416360657	-0.3814767835344543	-0.11181617675270744	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_CYT	CYT	131	0.37254901960784315	0.6242647058823529	0.3487870658913782	0.5116737068683719	0.3144871209243968	0.12143659252064323	True	computed_from_matched_predictions	0.0
-0.2463364099703234	-0.3780310947284534	-0.11230518777987128	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ImmuneComposite	EcoNiche-Opt-ImmuneComposite	131	0.37254901960784315	0.6198529411764706	0.3487870658913782	0.5032624617711886	0.3144871209243968	0.13328941742116335	True	computed_from_matched_predictions	0.0
-0.22885817828582702	-0.3693814068575469	-0.09430595225215486	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph	131	0.37254901960784315	0.6039215686274509	0.3487870658913782	0.47070575152179694	0.3144871209243968	0.2565242069084384	False	computed_from_matched_predictions	0.0
-0.2167815875391443	-0.353575036189111	-0.08117857142857145	0.004	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_PDCD1LG2	PDCD1LG2	131	0.37254901960784315	0.5889705882352941	0.3487870658913782	0.4748746815396976	0.3144871209243968	0.14133191364890493	True	computed_from_matched_predictions	0.0048000000000000004
-0.20197380935906548	-0.31526244957574084	-0.08450790065295832	0.002	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_IPRES	IPRES	131	0.37254901960784315	0.5732843137254903	0.3487870658913782	0.47080769428251634	0.3144871209243968	0.17402200379843538	True	computed_from_matched_predictions	0.0027692307692307695
-0.16724012929573046	-0.2861903309440293	-0.04545193625382308	0.004	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_TIDE_exclusion	TIDE_exclusion	131	0.37254901960784315	0.5392156862745099	0.3487870658913782	0.39508881504616233	0.3144871209243968	0.1561917643498541	True	computed_from_matched_predictions	0.0048000000000000004
-0.12873180107053048	-0.24630884983101217	-0.015709652964959686	0.022	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordNoBioObjective	EcoNiche-Opt-WordNoBioObjective	131	0.37254901960784315	0.503921568627451	0.3487870658913782	0.40023549184388274	0.3144871209243968	0.260498590987216	True	computed_from_matched_predictions	0.023294117647058823
-0.13002367891227123	-0.2653676297862344	0.007898741827905988	0.066	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordUnsignedGraph	EcoNiche-Opt-WordUnsignedGraph	131	0.37254901960784315	0.5026960784313725	0.3487870658913782	0.4324220267271364	0.3144871209243968	0.3378541575121059	True	computed_from_matched_predictions	0.066
-0.09350833921984926	-0.1637249163457558	-0.024023690471058907	0.008	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordNoInteraction	EcoNiche-Opt-WordNoInteraction	131	0.37254901960784315	0.4674019607843137	0.3487870658913782	0.45410884269444923	0.3144871209243968	0.2567910753306079	True	computed_from_matched_predictions	0.009000000000000001
