AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	endpoint	stratum	model_name	n_samples	n_cohorts	n_responders	n_nonresponders	response_prevalence
0.6473915776241357	0.4982077724874984	0.6082652419861723	0.6153846153846154	0.21009261374024712	0.5263157894736842	0.5813953488372093	0.6351351351351351	0.4807692307692308	0.7230769230769231	0.23605599381431408	0.12459767209321276	0.9714769652772839	-0.5402434356396983	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-InteractionEdgeLogistic	117	3	43	74	0.36752136752136755
0.7049025769956003	0.5584727461504684	0.6315210559396606	0.6324786324786325	0.25439479174218027	0.5567010309278351	0.627906976744186	0.6351351351351351	0.5	0.746031746031746	0.250038321836014	0.2348619118541941	0.3445839112636591	-0.6044426196350924	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-ModulePriorComposite	117	3	43	74	0.36752136752136755
0.615686274509804	0.5138209799680784	0.5540441176470587	0.5725190839694656	0.10737996838890031	0.46153846153846156	0.47058823529411764	0.6375	0.4528301886792453	0.6538461538461539	0.2404860296159643	0.1065833560780146	0.7969613661012794	-0.4442895937169849	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-InteractionEdgeLogistic	131	4	51	80	0.3893129770992366
0.6845588235294118	0.5804730202048082	0.6128676470588235	0.6183206106870229	0.22122657444712313	0.5454545454545454	0.5882352941176471	0.6375	0.5084745762711864	0.7083333333333334	0.2599313770648727	0.23858416431842683	0.3140888852438914	-0.48888244176884754	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-ModulePriorComposite	131	4	51	80	0.3893129770992366
