AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	endpoint	stratum	cohort	model_name	C	threshold	n_samples	n_responders	n_nonresponders	train_cohorts	selection_boundary
0.575	0.7209145021645021	0.4875	0.46153846153846156	-0.025	0.46153846153846156	0.375	0.6	0.6	0.375	0.2532813794565373	0.170446684888764	0.6994906393743014	0.5435817556118803	strict_recist	strict_pd1_like_external	GSE145996	EcoNiche-Opt-InteractionEdgeLogistic	0.01	0.4925715873626478	13	8	5	GSE91061,GSE78220,PRJEB23709_PD1_PRE	discovery_only_inner_lodo_no_external_selection
0.575	0.7723099816849817	0.3875	0.38461538461538464	-0.21957751641341997	0.42857142857142855	0.375	0.4	0.5	0.2857142857142857	0.3093450957535782	0.42652399059608886	0.295489408226382	0.5496003583273714	strict_recist	strict_pd1_like_external	GSE145996	EcoNiche-Opt-ModulePriorComposite		0.38842845385861396	13	8	5	GSE91061,GSE78220,PRJEB23709_PD1_PRE	discovery_only_inner_lodo_no_external_selection
0.5412878787878788	0.4860365539497713	0.5344696969696969	0.5339805825242718	0.06878324562125358	0.52	0.5416666666666666	0.5272727272727272	0.5	0.5686274509803921	0.25358430068820603	0.06131730358239815	0.32236475114594987	-0.1261080801091786	strict_recist	strict_pd1_like_external	PHS000452_LIU_LIKE_PRE	EcoNiche-Opt-InteractionEdgeLogistic	0.01	0.4925715873626478	103	48	55	GSE91061,GSE78220,PRJEB23709_PD1_PRE	discovery_only_inner_lodo_no_external_selection
0.5727272727272728	0.5781971708133998	0.5539772727272727	0.5533980582524272	0.10771002748383117	0.54	0.5625	0.5454545454545454	0.5192307692307693	0.5882352941176471	0.3181588632380428	0.2605387927104076	0.148057064477016	-0.13755481993157553	strict_recist	strict_pd1_like_external	PHS000452_LIU_LIKE_PRE	EcoNiche-Opt-ModulePriorComposite		0.38842845385861396	103	48	55	GSE91061,GSE78220,PRJEB23709_PD1_PRE	discovery_only_inner_lodo_no_external_selection
