endpoint	stratum	holdout	train_cohorts	candidate	candidate_family	selection_mode	inner_mean_AUROC	inner_sd_AUROC	inner_mean_AUPRC	inner_mean_balanced_accuracy	inner_mean_ECE	performance_score	bio_prior_cosine	bio_sign_agreement	bio_compactness_bonus	bio_objective_bonus	selection_score	selected_candidate
primary_recist	melanoma_core_high_evidence	GSE91061	GSE78220,PRJEB23709_PD1_PRE	drop_trm_tls	single_module_drop	no_bio_objective	0.7604237867395762	0.11756664388243343	0.7277518972910204	0.6381184604868816	0.28960448346535633	0.7628809050320021	0.9851843661437778	0.8571428571428571	0.0	0.11310046357721651	0.7628809050320021	apm_cyto_resistance
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	bio_prior	prior	bio_objective	0.7442092994724574	0.13138878665194453	0.6381198751142941	0.5789933750460066	0.2695320633837607	0.7308467529026508	0.9999999999999999	1.0	0.0	0.12	0.8508467529026508	bio_prior
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	bio_prior_strong_suppression	prior_perturbation	bio_objective	0.7230155809103178	0.13583609373083055	0.5960764690541667	0.6511072261072262	0.2508436935674222	0.7096339882205672	0.9457924331331943	1.0	0.0	0.11566339465065553	0.8252973828712228	bio_prior
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	bio_prior_no_exhaustion	prior_perturbation	bio_objective	0.7353208195313459	0.1378849220954484	0.6136662615093649	0.5789933750460066	0.26948164079203807	0.7162724072680527	0.9851843661437777	0.8571428571428571	0.0	0.11310046357721651	0.8293728708452692	bio_prior
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	response_equal_resistance_negative	ecology_symmetric	bio_objective	0.7431848852901485	0.1252361673414305	0.6305783254745854	0.5752760397497241	0.2723649407818434	0.7315336950371015	0.90748521297303	1.0	0.0	0.11259881703784241	0.8441325120749439	bio_prior
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	response_equal_no_resistance	response_only	bio_objective	0.7304563857195436	0.09968715495031283	0.6350556446979603	0.5841215801742117	0.24961039693526932	0.7358828921826035	0.7669649888473703	0.7142857142857143	1.0	0.1099286276792182	0.8458115198618217	bio_prior
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	ifn_only	single_axis	bio_objective	0.7274628879892038	0.11464237516869091	0.6004780648682309	0.5434946632315054	0.27994131249252124	0.7153730431793784	0.6859943405700353	0.14285714285714285	1.0	0.08059383295988853	0.795966876139267	bio_prior
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	ifn_apm_cyto	response_axis	bio_objective	0.7249846644583486	0.11472825420193838	0.6271894417072934	0.5520365599312967	0.2608722960940725	0.7188104651105628	0.8463182721583792	0.5714285714285714	1.0	0.1105626046298132	0.829373069740376	bio_prior
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	apm_cyto_resistance	response_resistance_axis	bio_objective	0.6940436756226229	0.15045393203287938	0.5645255538121434	0.5438320451478347	0.24577024807975217	0.6655953300328263	0.6765560069081112	0.5714285714285714	1.0	0.09698162340979176	0.7625769534426181	bio_prior
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	exhaustion_penalty	prior_perturbation	bio_objective	0.729505582137161	0.1628389154704944	0.6277024656613421	0.577373941847626	0.2650897184747747	0.699961610289213	0.8740200053736313	0.8571428571428571	0.0	0.10420731471560479	0.8041689250048178	bio_prior
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	drop_ifn_t_cell_inflamed	single_module_drop	bio_objective	0.721647650595019	0.13959636854373703	0.593236481352448	0.6812722365353945	0.2394985506326876	0.7093119436902618	0.727606875108999	0.8571428571428571	0.0	0.09249426429443422	0.801806207984696	bio_prior
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	drop_cytotoxic_cd8	single_module_drop	bio_objective	0.7405349036927984	0.13027849343638814	0.6095162958385634	0.5517329162066004	0.26828472345407867	0.7236912238506789	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.8331238530666111	bio_prior
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	drop_exhaustion_checkpoint	single_module_drop	bio_objective	0.7353208195313459	0.1378849220954484	0.6136662615093649	0.5789933750460066	0.26948164079203807	0.7162724072680527	0.9851843661437777	0.8571428571428571	0.0	0.11310046357721651	0.8293728708452692	bio_prior
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	drop_antigen_presentation	single_module_drop	bio_objective	0.7439516623727149	0.1388234572445099	0.6392797679147393	0.5954852165378481	0.2589997461800797	0.7293922094418143	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.8388248386577465	bio_prior
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	drop_myeloid_suppression	single_module_drop	bio_objective	0.7309655257023678	0.12070911544595753	0.6271312562718352	0.5762207091154459	0.2572791220632693	0.7235432607528545	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.8329758899687867	bio_prior
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	drop_stromal_exclusion	single_module_drop	bio_objective	0.7448104527051895	0.11404122193595878	0.6216368467379758	0.5655318365844682	0.25683367105539595	0.7397050675819218	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.849137696797854	bio_prior
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	drop_trm_tls	single_module_drop	bio_objective	0.74412342043921	0.13386701018279973	0.6270293526198815	0.590357011409643	0.27416824089755404	0.7282854650456473	0.9851843661437778	0.8571428571428571	0.0	0.11310046357721651	0.8413859286228638	bio_prior
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	bio_prior	prior	no_bio_objective	0.7442092994724574	0.13138878665194453	0.6381198751142941	0.5789933750460066	0.2695320633837607	0.7308467529026508	0.9999999999999999	1.0	0.0	0.12	0.7308467529026508	drop_stromal_exclusion
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	bio_prior_strong_suppression	prior_perturbation	no_bio_objective	0.7230155809103178	0.13583609373083055	0.5960764690541667	0.6511072261072262	0.2508436935674222	0.7096339882205672	0.9457924331331943	1.0	0.0	0.11566339465065553	0.7096339882205672	drop_stromal_exclusion
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	bio_prior_no_exhaustion	prior_perturbation	no_bio_objective	0.7353208195313459	0.1378849220954484	0.6136662615093649	0.5789933750460066	0.26948164079203807	0.7162724072680527	0.9851843661437777	0.8571428571428571	0.0	0.11310046357721651	0.7162724072680527	drop_stromal_exclusion
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	response_equal_resistance_negative	ecology_symmetric	no_bio_objective	0.7431848852901485	0.1252361673414305	0.6305783254745854	0.5752760397497241	0.2723649407818434	0.7315336950371015	0.90748521297303	1.0	0.0	0.11259881703784241	0.7315336950371015	drop_stromal_exclusion
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	response_equal_no_resistance	response_only	no_bio_objective	0.7304563857195436	0.09968715495031283	0.6350556446979603	0.5841215801742117	0.24961039693526932	0.7358828921826035	0.7669649888473703	0.7142857142857143	1.0	0.1099286276792182	0.7358828921826035	drop_stromal_exclusion
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	ifn_only	single_axis	no_bio_objective	0.7274628879892038	0.11464237516869091	0.6004780648682309	0.5434946632315054	0.27994131249252124	0.7153730431793784	0.6859943405700353	0.14285714285714285	1.0	0.08059383295988853	0.7153730431793784	drop_stromal_exclusion
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	ifn_apm_cyto	response_axis	no_bio_objective	0.7249846644583486	0.11472825420193838	0.6271894417072934	0.5520365599312967	0.2608722960940725	0.7188104651105628	0.8463182721583792	0.5714285714285714	1.0	0.1105626046298132	0.7188104651105628	drop_stromal_exclusion
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	apm_cyto_resistance	response_resistance_axis	no_bio_objective	0.6940436756226229	0.15045393203287938	0.5645255538121434	0.5438320451478347	0.24577024807975217	0.6655953300328263	0.6765560069081112	0.5714285714285714	1.0	0.09698162340979176	0.6655953300328263	drop_stromal_exclusion
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	exhaustion_penalty	prior_perturbation	no_bio_objective	0.729505582137161	0.1628389154704944	0.6277024656613421	0.577373941847626	0.2650897184747747	0.699961610289213	0.8740200053736313	0.8571428571428571	0.0	0.10420731471560479	0.699961610289213	drop_stromal_exclusion
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	drop_ifn_t_cell_inflamed	single_module_drop	no_bio_objective	0.721647650595019	0.13959636854373703	0.593236481352448	0.6812722365353945	0.2394985506326876	0.7093119436902618	0.727606875108999	0.8571428571428571	0.0	0.09249426429443422	0.7093119436902618	drop_stromal_exclusion
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	drop_cytotoxic_cd8	single_module_drop	no_bio_objective	0.7405349036927984	0.13027849343638814	0.6095162958385634	0.5517329162066004	0.26828472345407867	0.7236912238506789	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.7236912238506789	drop_stromal_exclusion
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	drop_exhaustion_checkpoint	single_module_drop	no_bio_objective	0.7353208195313459	0.1378849220954484	0.6136662615093649	0.5789933750460066	0.26948164079203807	0.7162724072680527	0.9851843661437777	0.8571428571428571	0.0	0.11310046357721651	0.7162724072680527	drop_stromal_exclusion
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	drop_antigen_presentation	single_module_drop	no_bio_objective	0.7439516623727149	0.1388234572445099	0.6392797679147393	0.5954852165378481	0.2589997461800797	0.7293922094418143	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.7293922094418143	drop_stromal_exclusion
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	drop_myeloid_suppression	single_module_drop	no_bio_objective	0.7309655257023678	0.12070911544595753	0.6271312562718352	0.5762207091154459	0.2572791220632693	0.7235432607528545	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.7235432607528545	drop_stromal_exclusion
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	drop_stromal_exclusion	single_module_drop	no_bio_objective	0.7448104527051895	0.11404122193595878	0.6216368467379758	0.5655318365844682	0.25683367105539595	0.7397050675819218	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.7397050675819218	drop_stromal_exclusion
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	drop_trm_tls	single_module_drop	no_bio_objective	0.74412342043921	0.13386701018279973	0.6270293526198815	0.590357011409643	0.27416824089755404	0.7282854650456473	0.9851843661437778	0.8571428571428571	0.0	0.11310046357721651	0.7282854650456473	drop_stromal_exclusion
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	bio_prior	prior	bio_objective	0.6305860805860806	0.017765567765567758	0.5370622862934893	0.5531135531135531	0.21223644255589838	0.6712297366049386	0.9999999999999999	1.0	0.0	0.12	0.7912297366049386	bio_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	bio_prior_strong_suppression	prior_perturbation	bio_objective	0.6315018315018315	0.04432234432234433	0.5484368273507843	0.5822344322344322	0.20104597227492793	0.6631391678462202	0.9457924331331943	1.0	0.0	0.11566339465065553	0.7788025624968757	bio_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	bio_prior_no_exhaustion	prior_perturbation	bio_objective	0.6173992673992674	0.019963369963369892	0.5153078461314404	0.5338827838827839	0.21434865918335733	0.6534902073473622	0.9851843661437777	0.8571428571428571	0.0	0.11310046357721651	0.7665906709245787	bio_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	response_equal_resistance_negative	ecology_symmetric	bio_objective	0.6331501831501831	0.015201465201465203	0.5528528991489821	0.5274725274725275	0.22215610761561386	0.673884950695633	0.90748521297303	1.0	0.0	0.11259881703784241	0.7864837677334755	bio_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	response_equal_no_resistance	response_only	bio_objective	0.5846153846153845	0.046153846153846156	0.5098296265882383	0.5191391941391942	0.2003163524185953	0.6084309310414556	0.7669649888473703	0.7142857142857143	1.0	0.1099286276792182	0.7183595587206738	bio_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	ifn_only	single_axis	bio_objective	0.550915750915751	0.06190476190476191	0.4701979154367916	0.486996336996337	0.22268015762337168	0.5579309547133603	0.6859943405700353	0.14285714285714285	1.0	0.08059383295988853	0.6385247876732488	bio_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	ifn_apm_cyto	response_axis	bio_objective	0.5853479853479854	0.02490842490842493	0.5170235054959033	0.49413919413919416	0.19597712190307487	0.6199065148648617	0.8463182721583792	0.5714285714285714	1.0	0.1105626046298132	0.7304691194946749	bio_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	apm_cyto_resistance	response_resistance_axis	bio_objective	0.6371794871794871	0.09358974358974365	0.5176901749645402	0.5054945054945055	0.24164152916911946	0.6311821287804267	0.6765560069081112	0.5714285714285714	1.0	0.09698162340979176	0.7281637521902184	bio_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	exhaustion_penalty	prior_perturbation	bio_objective	0.602014652014652	0.03534798534798533	0.5169390852823867	0.5248168498168498	0.1793889893957138	0.6353670619503833	0.8740200053736313	0.8571428571428571	0.0	0.10420731471560479	0.7395743766659881	bio_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	drop_ifn_t_cell_inflamed	single_module_drop	bio_objective	0.6399267399267399	0.05787545787545789	0.5484513599193448	0.592032967032967	0.22571626765471017	0.6615783551843872	0.727606875108999	0.8571428571428571	0.0	0.09249426429443422	0.7540726194788214	bio_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	drop_cytotoxic_cd8	single_module_drop	bio_objective	0.6293040293040293	0.01904761904761898	0.5374088111647363	0.5531135531135531	0.19964523169498705	0.6712299937981231	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.7806626230140553	bio_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	drop_exhaustion_checkpoint	single_module_drop	bio_objective	0.6173992673992674	0.019963369963369892	0.5153078461314404	0.5338827838827839	0.21434865918335733	0.6534902073473622	0.9851843661437777	0.8571428571428571	0.0	0.11310046357721651	0.7665906709245787	bio_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	drop_antigen_presentation	single_module_drop	bio_objective	0.602014652014652	0.0031135531135531025	0.5374203389716083	0.5467032967032968	0.24460498419634907	0.6448443265607487	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.754276955776681	bio_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	drop_myeloid_suppression	single_module_drop	bio_objective	0.5963369963369963	0.013919413919413981	0.5109832990518967	0.5018315018315018	0.2165413399661681	0.6330859933791289	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.7425186225950611	bio_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	drop_stromal_exclusion	single_module_drop	bio_objective	0.5928571428571429	0.03791208791208789	0.5058851045556577	0.5146520146520146	0.19246604443002163	0.6213523034247621	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.7307849326406943	bio_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	drop_trm_tls	single_module_drop	bio_objective	0.6265567765567766	0.016300366300366298	0.5285148474634418	0.5338827838827839	0.2148600588395433	0.6657232085211453	0.9851843661437778	0.8571428571428571	0.0	0.11310046357721651	0.7788236720983618	bio_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	bio_prior	prior	no_bio_objective	0.6305860805860806	0.017765567765567758	0.5370622862934893	0.5531135531135531	0.21223644255589838	0.6712297366049386	0.9999999999999999	1.0	0.0	0.12	0.6712297366049386	response_equal_resistance_negative
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	bio_prior_strong_suppression	prior_perturbation	no_bio_objective	0.6315018315018315	0.04432234432234433	0.5484368273507843	0.5822344322344322	0.20104597227492793	0.6631391678462202	0.9457924331331943	1.0	0.0	0.11566339465065553	0.6631391678462202	response_equal_resistance_negative
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	bio_prior_no_exhaustion	prior_perturbation	no_bio_objective	0.6173992673992674	0.019963369963369892	0.5153078461314404	0.5338827838827839	0.21434865918335733	0.6534902073473622	0.9851843661437777	0.8571428571428571	0.0	0.11310046357721651	0.6534902073473622	response_equal_resistance_negative
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	response_equal_resistance_negative	ecology_symmetric	no_bio_objective	0.6331501831501831	0.015201465201465203	0.5528528991489821	0.5274725274725275	0.22215610761561386	0.673884950695633	0.90748521297303	1.0	0.0	0.11259881703784241	0.673884950695633	response_equal_resistance_negative
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	response_equal_no_resistance	response_only	no_bio_objective	0.5846153846153845	0.046153846153846156	0.5098296265882383	0.5191391941391942	0.2003163524185953	0.6084309310414556	0.7669649888473703	0.7142857142857143	1.0	0.1099286276792182	0.6084309310414556	response_equal_resistance_negative
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	ifn_only	single_axis	no_bio_objective	0.550915750915751	0.06190476190476191	0.4701979154367916	0.486996336996337	0.22268015762337168	0.5579309547133603	0.6859943405700353	0.14285714285714285	1.0	0.08059383295988853	0.5579309547133603	response_equal_resistance_negative
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	ifn_apm_cyto	response_axis	no_bio_objective	0.5853479853479854	0.02490842490842493	0.5170235054959033	0.49413919413919416	0.19597712190307487	0.6199065148648617	0.8463182721583792	0.5714285714285714	1.0	0.1105626046298132	0.6199065148648617	response_equal_resistance_negative
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	apm_cyto_resistance	response_resistance_axis	no_bio_objective	0.6371794871794871	0.09358974358974365	0.5176901749645402	0.5054945054945055	0.24164152916911946	0.6311821287804267	0.6765560069081112	0.5714285714285714	1.0	0.09698162340979176	0.6311821287804267	response_equal_resistance_negative
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	exhaustion_penalty	prior_perturbation	no_bio_objective	0.602014652014652	0.03534798534798533	0.5169390852823867	0.5248168498168498	0.1793889893957138	0.6353670619503833	0.8740200053736313	0.8571428571428571	0.0	0.10420731471560479	0.6353670619503833	response_equal_resistance_negative
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	drop_ifn_t_cell_inflamed	single_module_drop	no_bio_objective	0.6399267399267399	0.05787545787545789	0.5484513599193448	0.592032967032967	0.22571626765471017	0.6615783551843872	0.727606875108999	0.8571428571428571	0.0	0.09249426429443422	0.6615783551843872	response_equal_resistance_negative
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	drop_cytotoxic_cd8	single_module_drop	no_bio_objective	0.6293040293040293	0.01904761904761898	0.5374088111647363	0.5531135531135531	0.19964523169498705	0.6712299937981231	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.6712299937981231	response_equal_resistance_negative
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	drop_exhaustion_checkpoint	single_module_drop	no_bio_objective	0.6173992673992674	0.019963369963369892	0.5153078461314404	0.5338827838827839	0.21434865918335733	0.6534902073473622	0.9851843661437777	0.8571428571428571	0.0	0.11310046357721651	0.6534902073473622	response_equal_resistance_negative
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	drop_antigen_presentation	single_module_drop	no_bio_objective	0.602014652014652	0.0031135531135531025	0.5374203389716083	0.5467032967032968	0.24460498419634907	0.6448443265607487	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.6448443265607487	response_equal_resistance_negative
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	drop_myeloid_suppression	single_module_drop	no_bio_objective	0.5963369963369963	0.013919413919413981	0.5109832990518967	0.5018315018315018	0.2165413399661681	0.6330859933791289	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.6330859933791289	response_equal_resistance_negative
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	drop_stromal_exclusion	single_module_drop	no_bio_objective	0.5928571428571429	0.03791208791208789	0.5058851045556577	0.5146520146520146	0.19246604443002163	0.6213523034247621	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.6213523034247621	response_equal_resistance_negative
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	drop_trm_tls	single_module_drop	no_bio_objective	0.6265567765567766	0.016300366300366298	0.5285148474634418	0.5338827838827839	0.2148600588395433	0.6657232085211453	0.9851843661437778	0.8571428571428571	0.0	0.11310046357721651	0.6657232085211453	response_equal_resistance_negative
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	bio_prior	prior	bio_objective	0.6815943559364612	0.14672722006363606	0.7219762250433064	0.5813189003978478	0.2713727531229591	0.6687884004604223	0.9999999999999999	1.0	0.0	0.12	0.7887884004604223	apm_cyto_resistance
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	bio_prior_strong_suppression	prior_perturbation	bio_objective	0.7060030612662191	0.11448628140275263	0.729693389250528	0.6182622202359044	0.19000799354526246	0.7241411714699014	0.9457924331331943	1.0	0.0	0.11566339465065553	0.839804566120557	apm_cyto_resistance
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	bio_prior_no_exhaustion	prior_perturbation	bio_objective	0.6771339041075883	0.1465785199713949	0.7179277207888525	0.6228329419118893	0.27564424502739443	0.6654324265422613	0.9851843661437777	0.8571428571428571	0.0	0.11310046357721651	0.7785328901194778	apm_cyto_resistance
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	response_equal_resistance_negative	ecology_symmetric	bio_objective	0.6861464558832981	0.13604764556113555	0.7274423506162782	0.6123529248529248	0.23397132014146307	0.6863888163857851	0.90748521297303	1.0	0.0	0.11259881703784241	0.7989876334236274	apm_cyto_resistance
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	response_equal_no_resistance	response_only	bio_objective	0.622868359710465	0.14740437118466207	0.6865964428986114	0.5589381378855063	0.2437660218086148	0.6092078220309782	0.7669649888473703	0.7142857142857143	1.0	0.1099286276792182	0.7191364497101964	apm_cyto_resistance
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	ifn_only	single_axis	bio_objective	0.5825943062785167	0.1858635302207914	0.6597297802243448	0.5368943921575501	0.2145887573942167	0.5502919251893005	0.6859943405700353	0.14285714285714285	1.0	0.08059383295988853	0.630885758149189	apm_cyto_resistance
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	ifn_apm_cyto	response_axis	bio_objective	0.6403286041443935	0.1419101639832446	0.6938535140912471	0.574640272008693	0.24663521929917173	0.6304956042674549	0.8463182721583792	0.5714285714285714	1.0	0.1105626046298132	0.741058208897268	apm_cyto_resistance
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	apm_cyto_resistance	response_resistance_axis	bio_objective	0.7264778350304666	0.09816160945836484	0.7279460069958233	0.632122263701211	0.23115031237474323	0.7471251973297156	0.6765560069081112	0.5714285714285714	1.0	0.09698162340979176	0.8441068207395074	apm_cyto_resistance
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	exhaustion_penalty	prior_perturbation	bio_objective	0.6765690449900976	0.16255544284958864	0.7217382067323417	0.5903278008541166	0.2412462237880922	0.6607946007130295	0.8740200053736313	0.8571428571428571	0.0	0.10420731471560479	0.7650019154286343	apm_cyto_resistance
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	drop_ifn_t_cell_inflamed	single_module_drop	bio_objective	0.7210709612025402	0.1062332898268415	0.7331031086843852	0.6448584310426416	0.20543192294989066	0.7426927602672064	0.727606875108999	0.8571428571428571	0.0	0.09249426429443422	0.8351870245616406	apm_cyto_resistance
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	drop_cytotoxic_cd8	single_module_drop	bio_objective	0.6799994596047227	0.14462065143325845	0.7014478599820632	0.5767481787218629	0.24761547633072004	0.6695290073727849	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.7789616365887171	apm_cyto_resistance
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	drop_exhaustion_checkpoint	single_module_drop	bio_objective	0.6771339041075883	0.1465785199713949	0.7179277207888525	0.6228329419118893	0.27564424502739443	0.6654324265422613	0.9851843661437777	0.8571428571428571	0.0	0.11310046357721651	0.7785328901194778	apm_cyto_resistance
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	drop_antigen_presentation	single_module_drop	bio_objective	0.660558739506108	0.16223531578795772	0.7231850090804463	0.5565936256725731	0.24763455958492755	0.6424440798660632	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.7518767090819954	apm_cyto_resistance
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	drop_myeloid_suppression	single_module_drop	bio_objective	0.6377529634108582	0.15702876818247935	0.6856881134861011	0.6005850874271927	0.25969866891095256	0.6188818447029454	0.9393364366277241	0.8571428571428571	0.0	0.10943262921593222	0.7283144739188776	apm_cyto_resistance
