context_id	context_type	source_context	endpoint	model_name	bin	prob_low	prob_high	n	prob_mean	event_rate
locked_external|strict_recist|nanostring_hcc_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	0.0	0.0	0.1	0.0		
locked_external|strict_recist|nanostring_hcc_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	1.0	0.1	0.2	0.0		
locked_external|strict_recist|nanostring_hcc_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	2.0	0.2	0.30000000000000004	2.0	0.2660781497757916	0.0
locked_external|strict_recist|nanostring_hcc_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	3.0	0.30000000000000004	0.4	2.0	0.35019601521962085	0.0
locked_external|strict_recist|nanostring_hcc_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	4.0	0.4	0.5	4.0	0.4696541147033696	0.5
locked_external|strict_recist|nanostring_hcc_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	5.0	0.5	0.6000000000000001	3.0	0.5232028050527251	0.6666666666666666
locked_external|strict_recist|nanostring_hcc_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	6.0	0.6000000000000001	0.7000000000000001	2.0	0.6411886299387589	0.5
locked_external|strict_recist|nanostring_hcc_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	7.0	0.7000000000000001	0.8	1.0	0.7486599867442336	1.0
locked_external|strict_recist|nanostring_hcc_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	8.0	0.8	0.9	0.0		
locked_external|strict_recist|nanostring_hcc_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	9.0	0.9	1.0	0.0		
locked_external|strict_recist|nanostring_melanoma_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	0.0	0.0	0.1	0.0		
locked_external|strict_recist|nanostring_melanoma_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	1.0	0.1	0.2	1.0	0.1709389020179345	1.0
locked_external|strict_recist|nanostring_melanoma_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	2.0	0.2	0.30000000000000004	7.0	0.2624692707522276	0.2857142857142857
locked_external|strict_recist|nanostring_melanoma_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	3.0	0.30000000000000004	0.4	8.0	0.3393036307675784	0.375
locked_external|strict_recist|nanostring_melanoma_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	4.0	0.4	0.5	12.0	0.45415702150971166	0.3333333333333333
locked_external|strict_recist|nanostring_melanoma_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	5.0	0.5	0.6000000000000001	8.0	0.5434594211703888	0.375
locked_external|strict_recist|nanostring_melanoma_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	6.0	0.6000000000000001	0.7000000000000001	7.0	0.6591998548735244	0.2857142857142857
locked_external|strict_recist|nanostring_melanoma_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	7.0	0.7000000000000001	0.8	6.0	0.7552244357429965	0.8333333333333334
locked_external|strict_recist|nanostring_melanoma_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	8.0	0.8	0.9	0.0		
locked_external|strict_recist|nanostring_melanoma_clinical_assay_transfer	standard_context	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	9.0	0.9	1.0	0.0		
primary_lodo|primary_recist|melanoma_core_high_evidence	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	0.0	0.0	0.1	23.0	0.06108248214855726	0.13043478260869565
primary_lodo|primary_recist|melanoma_core_high_evidence	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	1.0	0.1	0.2	10.0	0.13290434793594305	0.2
primary_lodo|primary_recist|melanoma_core_high_evidence	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	2.0	0.2	0.30000000000000004	12.0	0.24325046324248048	0.4166666666666667
primary_lodo|primary_recist|melanoma_core_high_evidence	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	3.0	0.30000000000000004	0.4	10.0	0.3467094772085458	0.0
primary_lodo|primary_recist|melanoma_core_high_evidence	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	4.0	0.4	0.5	8.0	0.44249035691116484	0.75
primary_lodo|primary_recist|melanoma_core_high_evidence	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	5.0	0.5	0.6000000000000001	6.0	0.5458640182742758	0.16666666666666666
primary_lodo|primary_recist|melanoma_core_high_evidence	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	6.0	0.6000000000000001	0.7000000000000001	7.0	0.6660590673145454	0.2857142857142857
primary_lodo|primary_recist|melanoma_core_high_evidence	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	7.0	0.7000000000000001	0.8	8.0	0.7481242104256481	0.75
primary_lodo|primary_recist|melanoma_core_high_evidence	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	8.0	0.8	0.9	14.0	0.8593275919366897	0.5
primary_lodo|primary_recist|melanoma_core_high_evidence	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	9.0	0.9	1.0	19.0	0.9590225112249812	0.5789473684210527
primary_lodo|primary_recist|melanoma_recist_supported_primary	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	0.0	0.0	0.1	23.0	0.06108248214855726	0.13043478260869565
primary_lodo|primary_recist|melanoma_recist_supported_primary	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	1.0	0.1	0.2	14.0	0.13060176932686265	0.2857142857142857
primary_lodo|primary_recist|melanoma_recist_supported_primary	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	2.0	0.2	0.30000000000000004	15.0	0.24198483124844103	0.5333333333333333
primary_lodo|primary_recist|melanoma_recist_supported_primary	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	3.0	0.30000000000000004	0.4	10.0	0.3467094772085458	0.0
primary_lodo|primary_recist|melanoma_recist_supported_primary	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	4.0	0.4	0.5	10.0	0.4425906624996115	0.6
primary_lodo|primary_recist|melanoma_recist_supported_primary	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	5.0	0.5	0.6000000000000001	8.0	0.54577225036348	0.25
primary_lodo|primary_recist|melanoma_recist_supported_primary	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	6.0	0.6000000000000001	0.7000000000000001	7.0	0.6660590673145454	0.2857142857142857
primary_lodo|primary_recist|melanoma_recist_supported_primary	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	7.0	0.7000000000000001	0.8	8.0	0.7481242104256481	0.75
primary_lodo|primary_recist|melanoma_recist_supported_primary	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	8.0	0.8	0.9	15.0	0.8567209168124705	0.4666666666666667
primary_lodo|primary_recist|melanoma_recist_supported_primary	standard_context	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	9.0	0.9	1.0	21.0	0.9610485792596455	0.6190476190476191
locked_external|strict_recist|strict_melanoma_pd1_like_pooled	predeclared_strict_external_pool	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	0.0	0.0	0.1	0.0		
locked_external|strict_recist|strict_melanoma_pd1_like_pooled	predeclared_strict_external_pool	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	1.0	0.1	0.2	0.0		
locked_external|strict_recist|strict_melanoma_pd1_like_pooled	predeclared_strict_external_pool	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	2.0	0.2	0.30000000000000004	15.0	0.2615550504127786	0.4666666666666667
locked_external|strict_recist|strict_melanoma_pd1_like_pooled	predeclared_strict_external_pool	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	3.0	0.30000000000000004	0.4	33.0	0.3557034009605257	0.42424242424242425
locked_external|strict_recist|strict_melanoma_pd1_like_pooled	predeclared_strict_external_pool	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	4.0	0.4	0.5	25.0	0.4451765703449535	0.48
locked_external|strict_recist|strict_melanoma_pd1_like_pooled	predeclared_strict_external_pool	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	5.0	0.5	0.6000000000000001	16.0	0.5571822501818229	0.5
locked_external|strict_recist|strict_melanoma_pd1_like_pooled	predeclared_strict_external_pool	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	6.0	0.6000000000000001	0.7000000000000001	12.0	0.6443872760540752	0.3333333333333333
locked_external|strict_recist|strict_melanoma_pd1_like_pooled	predeclared_strict_external_pool	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	7.0	0.7000000000000001	0.8	11.0	0.7406012135787967	0.6363636363636364
locked_external|strict_recist|strict_melanoma_pd1_like_pooled	predeclared_strict_external_pool	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	8.0	0.8	0.9	2.0	0.846848922403628	1.0
locked_external|strict_recist|strict_melanoma_pd1_like_pooled	predeclared_strict_external_pool	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	9.0	0.9	1.0	2.0	0.9135467310782678	1.0
locked_external|clinical_benefit|all_target_rows	endpoint_pooled	locked_external	clinical_benefit	EcoNiche-Opt-HeuristicEcology-LockedPanel	0.0	0.0	0.1	0.0		
locked_external|clinical_benefit|all_target_rows	endpoint_pooled	locked_external	clinical_benefit	EcoNiche-Opt-HeuristicEcology-LockedPanel	1.0	0.1	0.2	0.0		
locked_external|clinical_benefit|all_target_rows	endpoint_pooled	locked_external	clinical_benefit	EcoNiche-Opt-HeuristicEcology-LockedPanel	2.0	0.2	0.30000000000000004	1.0	0.2741423903714599	1.0
locked_external|clinical_benefit|all_target_rows	endpoint_pooled	locked_external	clinical_benefit	EcoNiche-Opt-HeuristicEcology-LockedPanel	3.0	0.30000000000000004	0.4	52.0	0.36078871698360443	0.46153846153846156
locked_external|clinical_benefit|all_target_rows	endpoint_pooled	locked_external	clinical_benefit	EcoNiche-Opt-HeuristicEcology-LockedPanel	4.0	0.4	0.5	83.0	0.45180777002524525	0.5662650602409639
locked_external|clinical_benefit|all_target_rows	endpoint_pooled	locked_external	clinical_benefit	EcoNiche-Opt-HeuristicEcology-LockedPanel	5.0	0.5	0.6000000000000001	66.0	0.5488700486201378	0.6212121212121212
locked_external|clinical_benefit|all_target_rows	endpoint_pooled	locked_external	clinical_benefit	EcoNiche-Opt-HeuristicEcology-LockedPanel	6.0	0.6000000000000001	0.7000000000000001	44.0	0.6481634962581899	0.7045454545454546
locked_external|clinical_benefit|all_target_rows	endpoint_pooled	locked_external	clinical_benefit	EcoNiche-Opt-HeuristicEcology-LockedPanel	7.0	0.7000000000000001	0.8	8.0	0.7306048166180037	0.875
locked_external|clinical_benefit|all_target_rows	endpoint_pooled	locked_external	clinical_benefit	EcoNiche-Opt-HeuristicEcology-LockedPanel	8.0	0.8	0.9	2.0	0.8312642790747296	1.0
locked_external|clinical_benefit|all_target_rows	endpoint_pooled	locked_external	clinical_benefit	EcoNiche-Opt-HeuristicEcology-LockedPanel	9.0	0.9	1.0	0.0		
locked_external|primary_recist|all_target_rows	endpoint_pooled	locked_external	primary_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	0.0	0.0	0.1	0.0		
locked_external|primary_recist|all_target_rows	endpoint_pooled	locked_external	primary_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	1.0	0.1	0.2	1.0	0.1708025191702398	1.0
locked_external|primary_recist|all_target_rows	endpoint_pooled	locked_external	primary_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	2.0	0.2	0.30000000000000004	37.0	0.2605500110487656	0.35135135135135137
locked_external|primary_recist|all_target_rows	endpoint_pooled	locked_external	primary_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	3.0	0.30000000000000004	0.4	56.0	0.3563653901380097	0.3392857142857143
locked_external|primary_recist|all_target_rows	endpoint_pooled	locked_external	primary_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	4.0	0.4	0.5	55.0	0.45083350086689883	0.38181818181818183
locked_external|primary_recist|all_target_rows	endpoint_pooled	locked_external	primary_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	5.0	0.5	0.6000000000000001	40.0	0.5529688779041223	0.45
locked_external|primary_recist|all_target_rows	endpoint_pooled	locked_external	primary_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	6.0	0.6000000000000001	0.7000000000000001	35.0	0.6473792622492315	0.3142857142857143
locked_external|primary_recist|all_target_rows	endpoint_pooled	locked_external	primary_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	7.0	0.7000000000000001	0.8	27.0	0.7427051760869728	0.6666666666666666
locked_external|primary_recist|all_target_rows	endpoint_pooled	locked_external	primary_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	8.0	0.8	0.9	3.0	0.8439308129364808	0.6666666666666666
locked_external|primary_recist|all_target_rows	endpoint_pooled	locked_external	primary_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	9.0	0.9	1.0	2.0	0.9131302139486759	1.0
locked_external|strict_recist|all_target_rows	endpoint_pooled	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	0.0	0.0	0.1	0.0		
locked_external|strict_recist|all_target_rows	endpoint_pooled	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	1.0	0.1	0.2	1.0	0.1709389020179345	1.0
locked_external|strict_recist|all_target_rows	endpoint_pooled	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	2.0	0.2	0.30000000000000004	30.0	0.2594805144510188	0.4
locked_external|strict_recist|all_target_rows	endpoint_pooled	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	3.0	0.30000000000000004	0.4	46.0	0.3538104934565237	0.41304347826086957
locked_external|strict_recist|all_target_rows	endpoint_pooled	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	4.0	0.4	0.5	45.0	0.4491422656032307	0.4666666666666667
locked_external|strict_recist|all_target_rows	endpoint_pooled	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	5.0	0.5	0.6000000000000001	32.0	0.5526203469524519	0.53125
locked_external|strict_recist|all_target_rows	endpoint_pooled	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	6.0	0.6000000000000001	0.7000000000000001	25.0	0.6490099058981873	0.44
locked_external|strict_recist|all_target_rows	endpoint_pooled	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	7.0	0.7000000000000001	0.8	23.0	0.7450772738153357	0.782608695652174
locked_external|strict_recist|all_target_rows	endpoint_pooled	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	8.0	0.8	0.9	2.0	0.846848922403628	1.0
locked_external|strict_recist|all_target_rows	endpoint_pooled	locked_external	strict_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	9.0	0.9	1.0	2.0	0.9135467310782678	1.0
primary_lodo|primary_recist|all_target_rows	endpoint_pooled	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	0.0	0.0	0.1	46.0	0.06108248214855726	0.13043478260869565
primary_lodo|primary_recist|all_target_rows	endpoint_pooled	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	1.0	0.1	0.2	24.0	0.13156117708064616	0.25
primary_lodo|primary_recist|all_target_rows	endpoint_pooled	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	2.0	0.2	0.30000000000000004	27.0	0.24254733435690298	0.48148148148148145
primary_lodo|primary_recist|all_target_rows	endpoint_pooled	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	3.0	0.30000000000000004	0.4	20.0	0.3467094772085457	0.0
primary_lodo|primary_recist|all_target_rows	endpoint_pooled	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	4.0	0.4	0.5	18.0	0.4425460822380796	0.6666666666666666
primary_lodo|primary_recist|all_target_rows	endpoint_pooled	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	5.0	0.5	0.6000000000000001	14.0	0.5458115794681068	0.21428571428571427
primary_lodo|primary_recist|all_target_rows	endpoint_pooled	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	6.0	0.6000000000000001	0.7000000000000001	14.0	0.6660590673145454	0.2857142857142857
primary_lodo|primary_recist|all_target_rows	endpoint_pooled	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	7.0	0.7000000000000001	0.8	16.0	0.7481242104256481	0.75
primary_lodo|primary_recist|all_target_rows	endpoint_pooled	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	8.0	0.8	0.9	29.0	0.8579793117000245	0.4827586206896552
primary_lodo|primary_recist|all_target_rows	endpoint_pooled	primary_lodo	primary_recist	EcoNiche-Opt-HeuristicEcology	9.0	0.9	1.0	40.0	0.9600861969431801	0.6
