AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	endpoint	stratum	evaluation	cohort	model_name	n_samples	n_responders	n_nonresponders	selected_model	threshold	inner_mean_AUROC	inner_mean_AUPRC	inner_mean_balanced_accuracy	selection_score	train_cohorts
0.6128205128205129	0.443052059052059	0.5064102564102564	0.5102040816326531	0.010336227882434037	0.29411764705882354	0.5	0.5128205128205128	0.20833333333333334	0.8	0.31423500343198435	0.33997949256796905	0.24712001488480964	-1.4350441545460417	primary_recist	melanoma_recist_supported_primary	LODO	GSE91061	EcoNiche-Opt-HeuristicEcology	49	10	39	module_prior_composite	0.4209547786696646	0.6815943559364612	0.7219762250433064	0.5813189003978478	0.7467591122085189	GSE78220,GSE145996,PRJEB23709_PD1_PRE
0.4692307692307693	0.26006205178401975	0.48205128205128206	0.5306122448979592	-0.029235267310234306	0.25806451612903225	0.4	0.5641025641025641	0.19047619047619047	0.7857142857142857	0.25731846686720483	0.34241605780343226	0.025030575343285302	-1.3533337034523267	primary_recist	melanoma_recist_supported_primary	LODO	GSE91061	EcoNiche-Opt-WordFullGraph	49	10	39	word_full_graph	0.45435113668335225	0.7133188448977923	0.7695231673456018	0.5881947000368053	0.8588705341157953	GSE78220,GSE145996,PRJEB23709_PD1_PRE
0.44871794871794873	0.22557448033267496	0.41538461538461535	0.30612244897959184	-0.15448584955273917	0.2608695652173913	0.6	0.23076923076923078	0.16666666666666666	0.6923076923076923	0.38909402909379337	0.45005268702561435	-0.09613878913819666	-1.308160902352519	primary_recist	melanoma_recist_supported_primary	LODO	GSE91061	EcoNiche-Opt-WordNoInteraction	49	10	39	word_no_interaction	0.4973209518201329	0.7925491905755063	0.8095570716174082	0.68435110211426	0.8730048561787633	GSE78220,GSE145996,PRJEB23709_PD1_PRE
0.33076923076923076	0.16135001579078545	0.3576923076923077	0.5102040816326531	-0.2446097219734246	0.07692307692307693	0.1	0.6153846153846154	0.0625	0.7272727272727273	0.3370703439101327	0.37945125985739053	-0.5941241300574045	-1.4999240271924452	primary_recist	melanoma_recist_supported_primary	LODO	GSE91061	EcoNiche-Opt-WordUnsignedGraph	49	10	39	word_unsigned_graph	0.5765744930951043	0.556528997318471	0.5671567436389583	0.6054698225750857	0.6570561883415793	GSE78220,GSE145996,PRJEB23709_PD1_PRE
0.46923076923076923	0.21739119746124747	0.44487179487179485	0.5306122448979592	-0.09120081602652814	0.20689655172413793	0.3	0.5897435897435898	0.15789473684210525	0.7666666666666667	0.2960913934480887	0.35565094680558207	-0.16147894343001917	-1.4103319324632309	primary_recist	melanoma_recist_supported_primary	LODO	GSE91061	EcoNiche-Opt-WordNoBioObjective	49	10	39	word_no_bio_objective	0.5464347891115324	0.6094464745780536	0.6833661485649768	0.5229204275256907	0.6488841129919591	GSE78220,GSE145996,PRJEB23709_PD1_PRE
0.6483516483516484	0.6310725135349196	0.6263736263736264	0.6296296296296297	0.2570193398539127	0.6666666666666666	0.7142857142857143	0.5384615384615384	0.625	0.6363636363636364	0.2909107984360428	0.32640283009776705	0.13949154944492717	0.0771320292345374	primary_recist	melanoma_recist_supported_primary	LODO	GSE78220	EcoNiche-Opt-HeuristicEcology	27	14	13	module_prior_composite	0.40980104728815997	0.6697506440927494	0.6593027402156862	0.4846813274444853	0.726949847475758	GSE91061,GSE145996,PRJEB23709_PD1_PRE
0.6098901098901099	0.6063552466747956	0.6675824175824177	0.6666666666666666	0.33516483516483514	0.6666666666666666	0.6428571428571429	0.6923076923076923	0.6923076923076923	0.6428571428571429	0.27488003359831364	0.25816915858682477	0.03159062227126624	0.07338865510689448	primary_recist	melanoma_recist_supported_primary	LODO	GSE78220	EcoNiche-Opt-WordFullGraph	27	14	13	word_full_graph	0.456750219419242	0.72847452255347	0.5995866225451324	0.5637626262626262	0.7954763578309816	GSE91061,GSE145996,PRJEB23709_PD1_PRE
0.5769230769230769	0.5880247193993516	0.5467032967032968	0.5555555555555556	0.10649990234442497	0.6470588235294118	0.7857142857142857	0.3076923076923077	0.55	0.5714285714285714	0.2673982750256849	0.19173082371459105	0.16127196566178276	-0.007051773003679297	primary_recist	melanoma_recist_supported_primary	LODO	GSE78220	EcoNiche-Opt-WordNoInteraction	27	14	13	word_no_interaction	0.5119206930110253	0.7333241320083426	0.6692401257249871	0.5707264957264958	0.7782940311001376	GSE91061,GSE145996,PRJEB23709_PD1_PRE
0.6648351648351648	0.6292680016670699	0.5851648351648352	0.5925925925925926	0.18638210221950421	0.6666666666666666	0.7857142857142857	0.38461538461538464	0.5789473684210527	0.625	0.24528032689008736	0.18175944226284127	0.07347033764089546	0.03800909996787734	primary_recist	melanoma_recist_supported_primary	LODO	GSE78220	EcoNiche-Opt-WordUnsignedGraph	27	14	13	word_unsigned_graph	0.4762950557594397	0.5381640289535027	0.482653516568013	0.49179599640125954	0.6255880651784546	GSE91061,GSE145996,PRJEB23709_PD1_PRE
0.489010989010989	0.5278469592965391	0.5137362637362638	0.5185185185185185	0.02842561369430512	0.5806451612903226	0.6428571428571429	0.38461538461538464	0.5294117647058824	0.5	0.3338512822991517	0.3355132379736843	-0.12250626538343617	0.11969674892046192	primary_recist	melanoma_recist_supported_primary	LODO	GSE78220	EcoNiche-Opt-WordNoBioObjective	27	14	13	word_no_bio_objective	0.3836221977640407	0.6479261235840182	0.5892518856535608	0.5253108003108004	0.6510936122196859	GSE91061,GSE145996,PRJEB23709_PD1_PRE
