endpoint	stratum	ablation_model	n_samples	full_AUROC	ablation_AUROC	delta_AUROC	full_AUPRC	ablation_AUPRC	full_ECE	ablation_ECE	bootstrap_mean_delta	ci_low	ci_high	p_value	fdr_q	claim_level
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordNoBioObjective	117	0.7049025769956003	0.609365179132621	0.09553739786297932	0.5584727461504684	0.5132283725522948	0.2348619118541941	0.17786903366795803	0.10181042844580473	-0.02708381782044371	0.23612136285836546	0.114	0.1368	point_estimate_component_gain
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordUnsignedGraph	117	0.7049025769956003	0.5487115021998743	0.15619107479572603	0.5584727461504684	0.4436323323920402	0.2348619118541941	0.2669519615352213	0.16076132272967103	0.03473503394699048	0.2822724145907906	0.014	0.04114285714285715	FDR_supported_component_gain
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordNoInteraction	117	0.7049025769956003	0.5449402891263356	0.1599622878692647	0.5584727461504684	0.41216076223995535	0.2348619118541941	0.12775775372242412	0.16165836395010938	0.04428384115884117	0.283024979628861	0.01	0.036	FDR_supported_component_gain
primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordNoInteraction	131	0.6845588235294118	0.5502450980392157	0.13431372549019605	0.5804730202048082	0.48698956570825225	0.23858416431842683	0.27408623854454367	0.1331324916787317	0.03851051610248589	0.2291468440271258	0.002	0.012000000000000002	FDR_supported_component_gain
primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordNoBioObjective	131	0.6845588235294118	0.5482843137254901	0.13627450980392164	0.5804730202048082	0.42447508750300444	0.23858416431842683	0.21340501918732974	0.13298097439758014	0.004264117741161388	0.26566257502042717	0.044	0.088	point_estimate_component_gain
primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordUnsignedGraph	131	0.6845588235294118	0.5357843137254902	0.1487745098039216	0.5804730202048082	0.41453995782999464	0.23858416431842683	0.20748800384036242	0.14737321132102424	0.045221631205673817	0.25432659932659935	0.0	0.0	FDR_supported_component_gain
