endpoint	stratum	holdout	model_name	selected_model	state	gene	direction	selection_frequency	training_abs_correlation	direction_stability	state_prior_seed	state_candidate_score
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression	IGLV2-11	1.0	0.25	0.6004243760255497	1.0	0.0	0.8969269553490579
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression	MIR4763,MIRLET7A3,MIRLET7B,MIRLET7BHG	-1.0	0.5	0.6960882960521982	1.0	0.0	1.0
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression	S100A9	-1.0	0.5	0.10118891654035457	1.0	1.0	1.6790259494889928
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression	SLC13A3,TP53RK	-1.0	0.25	0.6155779072387602	1.0	0.0	0.9132541202710431
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	APOC1,APOC1P1	-1.0	0.25	0.615843543085776	1.0	0.0	0.9135403294867299
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	AXL	-1.0	0.25	0.1757516890154068	0.6666666666666666	1.0	1.5560302395196006
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	CASC14,CASC15	-1.0	0.75	0.6585910340921327	1.0	0.0	0.959598593124542
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	IGKV4-1	1.0	0.25	0.5986417321957641	1.0	0.0	0.8950062466115001
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	ITGA3	1.0	0.25	0.0043257253586982385	0.6666666666666666	1.0	1.3713274173751953
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	MIR4763,MIRLET7A3,MIRLET7B,MIRLET7BHG	-1.0	0.5	0.6960882960521982	1.0	0.0	1.0
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	NGFR	-1.0	0.5	0.01836380739022356	0.6666666666666666	1.0	1.3864527421125248
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	VIM	-1.0	0.5	0.1404377553823342	1.0	1.0	1.6013145920339569
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	ZEB1	-1.0	0.25	0.13253392181592838	0.6666666666666666	1.0	1.5094652770235524
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	antigen_presentation_mhc	B2M	1.0	0.5	0.24682893619627436	1.0	1.0	1.8359457186640067
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	antigen_presentation_mhc	HLA-DRB1	1.0	0.25	0.05311839588888462	1.0	1.0	1.507232390118618
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	antigen_presentation_mhc	PSMB8	1.0	0.25	0.12144276920832435	1.0	1.0	1.5808484533108902
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	antigen_presentation_mhc	TRAJ10	1.0	0.75	0.6296396874096398	1.0	0.0	0.9284049785572294
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	CD8A	1.0	0.5	0.20003123584560686	0.6666666666666666	1.0	1.5821902255816054
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	CXCL10	1.0	0.5	0.1834480735089903	0.6666666666666666	1.0	1.564322705292872
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	CXCL11	1.0	0.25	0.1169821311757992	0.6666666666666666	1.0	1.4927090076734608
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	GNLY	1.0	0.25	0.19209462867938673	1.0	1.0	1.6569722653385002
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	GZMA	1.0	0.25	0.14092370480018865	0.6666666666666666	1.0	1.5185048446673148
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	GZMB	1.0	0.25	0.051293727060602215	0.6666666666666666	1.0	1.5419330682332963
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	IFNG	1.0	0.5	0.13887660731735282	1.0	1.0	1.7196325338017235
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	NKG7	1.0	0.25	0.20923640167625485	1.0	1.0	1.6754416604146198
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	SLC13A3,TP53RK	-1.0	0.75	0.6155779072387602	1.0	0.0	0.9132541202710431
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tcell_dysfunction	CUZD1,FAM24B,FAM24B-CUZD1	1.0	0.25	0.6145871641088533	1.0	0.0	0.912186644561935
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tcell_dysfunction	CXCL13	1.0	0.25	0.19595763651152806	0.6666666666666666	1.0	1.5778011279371162
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tcell_dysfunction	IDO1	1.0	0.25	0.13435249275539665	0.6666666666666666	1.0	1.511424695408169
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tcell_dysfunction	LAG3	1.0	0.25	0.1772644095655006	0.6666666666666666	1.0	1.6776601195491958
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tcell_dysfunction	PDCD1	1.0	0.5	0.16165301315795366	1.0	1.0	1.7441729613269834
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	COL1A1	-1.0	0.5	0.18365904269398503	1.0	1.0	1.7678833472731736
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	CTD-2201I18.1,SERINC5	-1.0	1.0	0.6697495757450568	1.0	0.0	0.9716213584650262
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	CXCL12	1.0	0.25	0.01904949511857867	0.6666666666666666	1.0	1.507191536025859
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	IGHD2-15	1.0	0.5	0.6388147763670191	1.0	0.0	0.9382906737442641
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	RILP,SCARF1	-1.0	0.25	0.6656160906435411	1.0	0.0	0.9671677369291969
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	SLC13A3,TP53RK	-1.0	0.75	0.6155779072387602	1.0	0.0	0.9132541202710431
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	TGFB1	-1.0	0.75	0.0846799756199275	0.6666666666666666	1.0	1.5779050656961242
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	CASC14,CASC15	-1.0	0.75	0.6585910340921327	1.0	0.0	0.959598593124542
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	CD68	1.0	0.5	0.03353620044012477	0.5	1.0	1.3611335630447197
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	CTD-2201I18.1,SERINC5	-1.0	1.0	0.6697495757450568	1.0	0.0	0.9716213584650262
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	IGHD2-15	1.0	0.5	0.6388147763670191	1.0	0.0	0.9382906737442641
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	IL10	-1.0	0.25	0.05902402758170933	0.6666666666666666	1.0	1.5502620768141209
