mean_delta	ci_low	ci_high	p_value	endpoint	stratum	comparison	baseline_model	n_samples	target_AUROC	baseline_AUROC	target_AUPRC	baseline_AUPRC	target_ECE	baseline_ECE	is_strong_baseline	status	fdr_q
-0.0076464601070801155	-0.0688930093776641	0.05698129734848491	0.808	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-ModulePriorFixed_vs_APM	APM	160	0.6	0.6075294117647059	0.6355050893441581	0.590159940525187	0.29285005254633717	0.11329444400791902	True	computed_from_matched_predictions	0.808
0.010681901325779944	-0.005010771372828939	0.02644682797856478	0.194	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-ModulePriorFixed_vs_EcoNiche-Opt-ModulePriorFixed-Platt	EcoNiche-Opt-ModulePriorFixed-Platt	160	0.6	0.5893333333333333	0.6355050893441581	0.6049107351310968	0.29285005254633717	0.050033661949261544	False	computed_from_matched_predictions	0.5513846153846154
0.010566994158523269	-0.022628356955498176	0.041826074805030006	0.512	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-ModulePriorFixed_vs_EcoNiche-Opt-AdaptiveConsensus	EcoNiche-Opt-AdaptiveConsensus	160	0.6	0.5891764705882352	0.6355050893441581	0.6065730338046772	0.29285005254633717	0.15012783639036312	False	computed_from_matched_predictions	0.5513846153846154
0.012118947711517065	-0.01767325023752791	0.039797613214306186	0.43	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-ModulePriorFixed_vs_EcoNiche-Opt-ModuleIFNConsensus	EcoNiche-Opt-ModuleIFNConsensus	160	0.6	0.587764705882353	0.6355050893441581	0.6070970280630984	0.29285005254633717	0.16930150756861542	False	computed_from_matched_predictions	0.5513846153846154
0.016807224762395462	-0.0319472552810543	0.0633743407549219	0.506	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-ModulePriorFixed_vs_CXCL9	CXCL9	160	0.6	0.5832156862745098	0.6355050893441581	0.5989886797282954	0.29285005254633717	0.14231500448385342	True	computed_from_matched_predictions	0.5513846153846154
0.016614376799695997	-0.02368792281476851	0.05547266607086733	0.426	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-ModulePriorFixed_vs_TIG	TIG	160	0.6	0.5832156862745098	0.6355050893441581	0.6035980061407793	0.29285005254633717	0.16639696862193434	True	computed_from_matched_predictions	0.5513846153846154
0.018063566221317644	-0.027467406830973908	0.06540710550591533	0.454	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-ModulePriorFixed_vs_TIDE_dysfunction	TIDE_dysfunction	160	0.6	0.5813333333333334	0.6355050893441581	0.6058398905417317	0.29285005254633717	0.15475370825013293	True	computed_from_matched_predictions	0.5513846153846154
0.019368715846576533	-0.0253361475922452	0.05953571428571428	0.366	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-ModulePriorFixed_vs_IFNG	IFNG	160	0.6	0.5803921568627451	0.6355050893441581	0.5995536524916448	0.29285005254633717	0.13336167072077332	True	computed_from_matched_predictions	0.5513846153846154
0.02231178661359323	-0.03443014573867101	0.07844911151960787	0.458	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-ModulePriorFixed_vs_EcoNiche-Opt-ImmuneComposite	EcoNiche-Opt-ImmuneComposite	160	0.6	0.5769411764705882	0.6355050893441581	0.5884765129727771	0.29285005254633717	0.15200212080689324	True	computed_from_matched_predictions	0.5513846153846154
0.029114649761000453	-0.013103420062182904	0.06963401015102881	0.154	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-ModulePriorFixed_vs_EcoNiche-Opt-ModulePrior	EcoNiche-Opt-ModulePrior	160	0.6	0.5708235294117647	0.6355050893441581	0.5846995732303149	0.29285005254633717	0.06291201774363725	False	computed_from_matched_predictions	0.5513846153846154
