endpoint	stratum	holdout	selected_model	feature	weight	weight_type
primary_recist	melanoma_core_high_evidence	GSE78220	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
primary_recist	melanoma_core_high_evidence	GSE78220	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
primary_recist	melanoma_core_high_evidence	GSE78220	module_prior_composite	trm_tls	0.25	fixed_prior
primary_recist	melanoma_core_high_evidence	GSE78220	module_prior_composite	calibration_intercept	-0.1348461027781556	platt
primary_recist	melanoma_core_high_evidence	GSE78220	module_prior_composite	calibration_slope	0.4506586584371891	platt
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	antigen_presentation	0.5	fixed_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	trm_tls	0.25	fixed_prior
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	calibration_intercept	-0.024371928223318247	platt
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	calibration_slope	0.17039216069011207	platt
primary_recist	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
primary_recist	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
primary_recist	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
primary_recist	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	antigen_presentation	0.5	fixed_prior
primary_recist	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
primary_recist	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
primary_recist	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	trm_tls	0.25	fixed_prior
primary_recist	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	calibration_intercept	-0.008222036527868404	platt
primary_recist	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	calibration_slope	0.21069446925859667	platt
primary_recist	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
primary_recist	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
primary_recist	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
primary_recist	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	antigen_presentation	0.5	fixed_prior
primary_recist	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
primary_recist	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
primary_recist	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	trm_tls	0.25	fixed_prior
primary_recist	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	calibration_intercept	-0.022099051128539934	platt
primary_recist	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	calibration_slope	0.21666339152791014	platt
primary_recist	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
primary_recist	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
primary_recist	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
primary_recist	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	antigen_presentation	0.5	fixed_prior
primary_recist	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
primary_recist	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
primary_recist	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	trm_tls	0.25	fixed_prior
primary_recist	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	calibration_intercept	-0.0068089743935162384	platt
primary_recist	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	calibration_slope	0.11411384294261505	platt
primary_recist	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
primary_recist	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
primary_recist	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
primary_recist	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	antigen_presentation	0.5	fixed_prior
primary_recist	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
primary_recist	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
primary_recist	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	trm_tls	0.25	fixed_prior
primary_recist	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	calibration_intercept	-0.0628256143537588	platt
primary_recist	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	calibration_slope	0.348184436736193	platt
primary_recist	melanoma_binary_response_stress	GSE168204	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
primary_recist	melanoma_binary_response_stress	GSE168204	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
primary_recist	melanoma_binary_response_stress	GSE168204	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
primary_recist	melanoma_binary_response_stress	GSE168204	module_prior_composite	antigen_presentation	0.5	fixed_prior
primary_recist	melanoma_binary_response_stress	GSE168204	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
primary_recist	melanoma_binary_response_stress	GSE168204	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
primary_recist	melanoma_binary_response_stress	GSE168204	module_prior_composite	trm_tls	0.25	fixed_prior
primary_recist	melanoma_binary_response_stress	GSE168204	module_prior_composite	calibration_intercept	-0.023041493682763495	platt
primary_recist	melanoma_binary_response_stress	GSE168204	module_prior_composite	calibration_slope	0.16322827356647243	platt
primary_recist	melanoma_binary_response_stress	GSE115821	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
primary_recist	melanoma_binary_response_stress	GSE115821	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
primary_recist	melanoma_binary_response_stress	GSE115821	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
primary_recist	melanoma_binary_response_stress	GSE115821	module_prior_composite	antigen_presentation	0.5	fixed_prior
primary_recist	melanoma_binary_response_stress	GSE115821	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
primary_recist	melanoma_binary_response_stress	GSE115821	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
primary_recist	melanoma_binary_response_stress	GSE115821	module_prior_composite	trm_tls	0.25	fixed_prior
primary_recist	melanoma_binary_response_stress	GSE115821	module_prior_composite	calibration_intercept	-0.00988805744030332	platt
primary_recist	melanoma_binary_response_stress	GSE115821	module_prior_composite	calibration_slope	-0.17893406964440944	platt
primary_recist	pan_cancer_response_all	GSE115821	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.1728521713194332	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE115821	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE115821	module_logistic_l1_C0.05	exhaustion_checkpoint	0.1493825459927301	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE115821	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE115821	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE115821	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE115821	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE115821	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
primary_recist	pan_cancer_response_all	GSE136961	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	GSE136961	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	GSE136961	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	GSE136961	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	GSE136961	module_positive_composite	trm_tls	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	GSE136961	module_positive_composite	calibration_intercept	-0.02170492564618194	platt
primary_recist	pan_cancer_response_all	GSE136961	module_positive_composite	calibration_slope	0.460136719723307	platt
primary_recist	pan_cancer_response_all	GSE140901	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	GSE140901	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	GSE140901	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	GSE140901	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	GSE140901	module_positive_composite	trm_tls	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	GSE140901	module_positive_composite	calibration_intercept	-0.020866343825732884	platt
primary_recist	pan_cancer_response_all	GSE140901	module_positive_composite	calibration_slope	0.4622198465210938	platt
primary_recist	pan_cancer_response_all	GSE145996	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.22367009845963462	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE145996	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE145996	module_logistic_l1_C0.05	exhaustion_checkpoint	0.10819725623919424	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE145996	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE145996	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE145996	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE145996	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE145996	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
primary_recist	pan_cancer_response_all	GSE165252	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.13361294845973287	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE165252	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE165252	module_logistic_l1_C0.05	exhaustion_checkpoint	0.14021923999914707	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE165252	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE165252	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE165252	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE165252	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE165252	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
primary_recist	pan_cancer_response_all	GSE168204	module_logistic_l2_C1	ifn_t_cell_inflamed	0.312804790187189	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE168204	module_logistic_l2_C1	cytotoxic_cd8	-0.26901351463751083	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE168204	module_logistic_l2_C1	exhaustion_checkpoint	0.4526702772185763	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE168204	module_logistic_l2_C1	antigen_presentation	0.16486286493419974	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE168204	module_logistic_l2_C1	myeloid_suppression	-0.025223432557603113	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE168204	module_logistic_l2_C1	stromal_exclusion	-0.16828667300801112	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE168204	module_logistic_l2_C1	trm_tls	-0.1131675575836512	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE168204	module_logistic_l2_C1	intercept	-0.03591874755088687	scaled_logistic_intercept
primary_recist	pan_cancer_response_all	GSE176307	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.17328360712983668	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE176307	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE176307	module_logistic_l1_C0.05	exhaustion_checkpoint	0.13631939424853773	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE176307	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE176307	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE176307	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE176307	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE176307	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
primary_recist	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	ifn_t_cell_inflamed	0.2619151801549705	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	cytotoxic_cd8	-0.21223181530592297	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	exhaustion_checkpoint	0.3682087413835458	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	antigen_presentation	0.22058158103154646	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	myeloid_suppression	-0.02334433357056037	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	stromal_exclusion	-0.1466915205735565	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	trm_tls	-0.10624288494337374	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	intercept	-0.03230624709568141	scaled_logistic_intercept
primary_recist	pan_cancer_response_all	GSE78220	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.20736309320291865	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE78220	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE78220	module_logistic_l1_C0.05	exhaustion_checkpoint	0.14313413931981492	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE78220	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE78220	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE78220	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE78220	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE78220	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
primary_recist	pan_cancer_response_all	GSE91061	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	GSE91061	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	GSE91061	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	GSE91061	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	GSE91061	module_positive_composite	trm_tls	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	GSE91061	module_positive_composite	calibration_intercept	-0.020725400342717155	platt
primary_recist	pan_cancer_response_all	GSE91061	module_positive_composite	calibration_slope	0.4968594961331662	platt
primary_recist	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.15808556782845998	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	exhaustion_checkpoint	0.12298218400143777	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	antigen_presentation	0.06046313855961332	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
primary_recist	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_positive_composite	trm_tls	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_positive_composite	calibration_intercept	-0.03729075133828785	platt
primary_recist	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_positive_composite	calibration_slope	0.5875397677846552	platt
primary_recist	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.10173305524188342	scaled_logistic_coef
primary_recist	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	exhaustion_checkpoint	0.18869324483741126	scaled_logistic_coef
primary_recist	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
primary_recist	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
primary_recist	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_positive_composite	trm_tls	1.0	fixed_positive_mean
primary_recist	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_positive_composite	calibration_intercept	-0.018723669860343472	platt
primary_recist	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_positive_composite	calibration_slope	0.4163254247150545	platt
primary_recist	pan_cancer_without_secondary	GSE115821	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.1178891037186284	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE115821	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE115821	module_logistic_l1_C0.05	exhaustion_checkpoint	0.13983074983461508	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE115821	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE115821	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE115821	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE115821	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE115821	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
primary_recist	pan_cancer_without_secondary	GSE136961	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE136961	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE136961	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE136961	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE136961	module_positive_composite	trm_tls	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE136961	module_positive_composite	calibration_intercept	-0.02914743736719001	platt
primary_recist	pan_cancer_without_secondary	GSE136961	module_positive_composite	calibration_slope	0.4506666647141987	platt
primary_recist	pan_cancer_without_secondary	GSE140901	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE140901	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE140901	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE140901	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE140901	module_positive_composite	trm_tls	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE140901	module_positive_composite	calibration_intercept	-0.028053496542401198	platt
primary_recist	pan_cancer_without_secondary	GSE140901	module_positive_composite	calibration_slope	0.4539079707686494	platt
primary_recist	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.19630078565728445	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	exhaustion_checkpoint	0.08023564583757872	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
primary_recist	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.11835717699446406	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	exhaustion_checkpoint	0.1788291245775276	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
primary_recist	pan_cancer_without_secondary	GSE176307	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE176307	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE176307	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE176307	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE176307	module_positive_composite	trm_tls	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE176307	module_positive_composite	calibration_intercept	-0.029983662277419266	platt
primary_recist	pan_cancer_without_secondary	GSE176307	module_positive_composite	calibration_slope	0.5165977531760725	platt
primary_recist	pan_cancer_without_secondary	GSE67501	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
primary_recist	pan_cancer_without_secondary	GSE67501	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
primary_recist	pan_cancer_without_secondary	GSE67501	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
primary_recist	pan_cancer_without_secondary	GSE67501	module_prior_composite	antigen_presentation	0.5	fixed_prior
primary_recist	pan_cancer_without_secondary	GSE67501	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
primary_recist	pan_cancer_without_secondary	GSE67501	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
primary_recist	pan_cancer_without_secondary	GSE67501	module_prior_composite	trm_tls	0.25	fixed_prior
primary_recist	pan_cancer_without_secondary	GSE67501	module_prior_composite	calibration_intercept	-0.04343276457775388	platt
primary_recist	pan_cancer_without_secondary	GSE67501	module_prior_composite	calibration_slope	0.2600782549892763	platt
