endpoint	stratum	ablation_model	n_samples	full_AUROC	ablation_AUROC	delta_AUROC	full_AUPRC	ablation_AUPRC	full_ECE	ablation_ECE	bootstrap_mean_delta	ci_low	ci_high	p_value	fdr_q	claim_level
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordNoInteraction	117	0.5194846008799497	0.5028284098051541	0.016656191074795657	0.5069277791385192	0.38342873400056515	0.30043088340384266	0.25073198318640844	0.01584788814449153	-0.10118595445650247	0.12791901592354066	0.762	0.762	point_estimate_component_gain
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordUnsignedGraph	117	0.5194846008799497	0.4877435575109994	0.03174104336895034	0.5069277791385192	0.38999811868077994	0.30043088340384266	0.28142311820920274	0.033797466657456664	-0.07323067134915265	0.14764770723104062	0.54	0.6075	point_estimate_component_gain
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordNoBioObjective	117	0.5194846008799497	0.4666876178504086	0.05279698302954117	0.5069277791385192	0.3557443340444494	0.30043088340384266	0.3537834730520795	0.05450415281149339	-0.06865191961053593	0.17021341741475685	0.372	0.47828571428571426	point_estimate_component_gain
primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordNoInteraction	131	0.47818627450980394	0.5845588235294118	-0.10637254901960785	0.3752920711828562	0.5023936503302233	0.37021337573504476	0.26306314793308894	-0.10757860389734364	-0.19721698113207542	-0.01458878393802978	0.022	0.03046153846153846	component_not_supported
primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordUnsignedGraph	131	0.47818627450980394	0.5004901960784314	-0.022303921568627427	0.3752920711828562	0.41642908500261183	0.37021337573504476	0.26322504198714874	-0.024084633238710195	-0.147882669627753	0.10379889843004594	0.712	0.712	component_not_supported
primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordNoBioObjective	131	0.47818627450980394	0.428921568627451	0.04926470588235293	0.3752920711828562	0.35962659485742166	0.37021337573504476	0.38195556172685213	0.047629619264564396	-0.049307730668024775	0.13794409613375136	0.316	0.3555	point_estimate_component_gain
