endpoint	stratum	discovery_set	axis	transform	negative_weight	selection_boundary	AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	threshold_median	threshold_min	threshold_max	n_samples	n_responders	n_nonresponders	response_prevalence	AUPRC_minus_prevalence	selection_score
strict_recist	strict_melanoma_pd1_like_external	high_evidence_primary	MAP4K1_APM_minus_TBX3_AXL	cohort_zscore	0.75	discovery_only_no_external_selection	0.6250000000000001	0.6170512413409073	0.5702380952380952	0.5775862068965517	0.1555880879865672	0.449438202247191	0.35714285714285715	0.7833333333333333	0.6060606060606061	0.5662650602409639	0.24368369628091763	0.06469707166018841	0.3284821464573042	-0.031814663458198826	0.5910262757654119	0.5910262757654119	0.5910262757654119	116	56	60	0.4827586206896552	0.13429262065125208	0.8298169126930176
strict_recist	strict_melanoma_pd1_like_external	high_evidence_primary	MAP4K1_APM_minus_TBX3_AXL	cohort_zscore	1.0	discovery_only_no_external_selection	0.6303571428571428	0.6092277197229398	0.5982142857142857	0.603448275862069	0.20650829690772554	0.5208333333333334	0.44642857142857145	0.75	0.625	0.5921052631578947	0.24506419408215604	0.08803289817406088	0.3846018207019612	-0.10317379609910511	0.6004351241401508	0.6004351241401508	0.6004351241401508	116	56	60	0.4827586206896552	0.12646909903328457	0.8336822115419003
strict_recist	strict_melanoma_pd1_like_external	high_evidence_primary	MAP4K1_APM_minus_TBX3_AXL	cohort_zscore	1.25	discovery_only_no_external_selection	0.6244047619047619	0.6047187991344477	0.5904761904761905	0.5948275862068966	0.18721398286557306	0.5252525252525253	0.4642857142857143	0.7166666666666667	0.6046511627906976	0.589041095890411	0.2513554119258972	0.1246370662765016	0.35829623247082026	-0.16247146612515634	0.6329463844604699	0.6329463844604699	0.6329463844604699	116	56	60	0.4827586206896552	0.12196017844479251	0.8221683741083426
strict_recist	strict_melanoma_pd1_like_external	high_evidence_primary	MAP4K1_APM_minus_TBX3_AXL	raw_log	0.75	discovery_only_no_external_selection	0.6020833333333333	0.6080188432872341	0.5595238095238095	0.5689655172413793	0.14265349750363765	0.3902439024390244	0.2857142857142857	0.8333333333333334	0.6153846153846154	0.5555555555555556	0.24833537318848098	0.10915577700022701	0.2960265956936719	-0.04687966289621046	0.5958749304907044	0.5958749304907044	0.5958749304907044	116	56	60	0.4827586206896552	0.1252602225975789	0.7991248474075001
strict_recist	strict_melanoma_pd1_like_external	high_evidence_primary	MAP4K1_APM_minus_TBX3_AXL	raw_log	1.0	discovery_only_no_external_selection	0.5907738095238095	0.586977771212272	0.55	0.5603448275862069	0.12533265693669252	0.35443037974683544	0.25	0.85	0.6086956521739131	0.5483870967741935	0.254731658414029	0.11723458773083639	0.288286243517245	0.05788769375627537	0.5042404210881253	0.5042404210881253	0.5042404210881253	116	56	60	0.4827586206896552	0.10421915052261682	0.7807947935537939
strict_recist	strict_melanoma_pd1_like_external	high_evidence_primary	MAP4K1_APM_minus_TBX3_AXL	raw_log	1.25	discovery_only_no_external_selection	0.59375	0.5821298890180365	0.549404761904762	0.5603448275862069	0.12823217098907896	0.33766233766233766	0.23214285714285715	0.8666666666666667	0.6190476190476191	0.5473684210526316	0.268666398126707	0.17421612609352008	0.2644354880916327	0.1202450317529472	0.4627948635344143	0.4627948635344143	0.4627948635344143	116	56	60	0.4827586206896552	0.09937126832838133	0.7768013358356333
strict_recist	strict_melanoma_pd1_like_external	high_evidence_primary	MAP4K1_EFF_minus_TBX3_AXL	cohort_gene_percentile	0.75	discovery_only_no_external_selection	0.5998511904761905	0.6078196322496088	0.5642857142857143	0.5689655172413793	0.13368220583400936	0.4897959183673469	0.42857142857142855	0.7	0.5714285714285714	0.5675675675675675	0.26379149052920636	0.16074234613155938	0.12843531304073272	-0.09940480507083146	0.601453790238837	0.601453790238837	0.601453790238837	116	56	60	0.4827586206896552	0.12506101155995358	0.7921604353540082
strict_recist	strict_melanoma_pd1_like_external	high_evidence_primary	MAP4K1_EFF_minus_TBX3_AXL	cohort_gene_percentile	1.0	discovery_only_no_external_selection	0.6007440476190475	0.6016832076828708	0.6017857142857144	0.603448275862069	0.20454779594064518	0.5740740740740741	0.5535714285714286	0.65	0.5961538461538461	0.609375	0.27001965801739014	0.18372887252201045	0.12382575369430346	-0.10833847352928365	0.5980920002775273	0.5980920002775273	0.5980920002775273	116	56	60	0.4827586206896552	0.11892458699321556	0.7929705337161356
strict_recist	strict_melanoma_pd1_like_external	high_evidence_primary	MAP4K1_EFF_minus_TBX3_AXL	cohort_gene_percentile	1.25	discovery_only_no_external_selection	0.5934523809523808	0.5825052466471842	0.5892857142857143	0.5862068965517241	0.18117844864139013	0.6129032258064516	0.6785714285714286	0.5	0.5588235294117647	0.625	0.27883577066145665	0.19186372488969922	0.12158232741113152	-0.12009236818929074	0.5750839550029603	0.5750839550029603	0.5750839550029603	116	56	60	0.4827586206896552	0.09974662595752898	0.7788208915537784
strict_recist	strict_melanoma_pd1_like_external	high_evidence_primary	MAP4K1_EFF_minus_TBX3_AXL	cohort_zscore	0.75	discovery_only_no_external_selection	0.6300595238095238	0.6480008321416564	0.5607142857142857	0.5689655172413793	0.13857365480966782	0.4186046511627907	0.32142857142857145	0.8	0.6	0.5581395348837209	0.2518361429131005	0.127541902787682	0.39239503156740274	0.20053499124526114	0.43439403374955876	0.43439403374955876	0.43439403374955876	116	56	60	0.4827586206896552	0.1652422114520012	0.8353769701375982
strict_recist	strict_melanoma_pd1_like_external	high_evidence_primary	MAP4K1_EFF_minus_TBX3_AXL	cohort_zscore	1.0	discovery_only_no_external_selection	0.6334821428571429	0.6453928439430373	0.5797619047619048	0.5862068965517241	0.17230540745766929	0.4782608695652174	0.39285714285714285	0.7666666666666667	0.6111111111111112	0.575	0.24223825871426194	0.09662495150365594	0.15371288757919802	-0.002366938837985153	0.47581959280413044	0.47581959280413044	0.47581959280413044	116	56	60	0.4827586206896552	0.16263422325338212	0.8431440491687272
strict_recist	strict_melanoma_pd1_like_external	high_evidence_primary	MAP4K1_EFF_minus_TBX3_AXL	cohort_zscore	1.25	discovery_only_no_external_selection	0.6296130952380952	0.6484400659527536	0.5875	0.5948275862068966	0.19382583842394388	0.47191011235955055	0.375	0.8	0.6363636363636364	0.5783132530120482	0.23902224900949548	0.07155017105226029	0.1482538621936993	-0.03936891631808082	0.5523378135297482	0.5523378135297482	0.5523378135297482	116	56	60	0.4827586206896552	0.16568144526309841	0.8433180946210574
strict_recist	strict_melanoma_pd1_like_external	high_evidence_primary	MAP4K1_EFF_minus_TBX3_AXL	raw_log	0.75	discovery_only_no_external_selection	0.5663690476190476	0.5980685422229394	0.5095238095238095	0.5086206896551724	0.019061807220199126	0.5128205128205128	0.5357142857142857	0.48333333333333334	0.4918032786885246	0.5272727272727272	0.3190581033670483	0.27340698941658376	0.016479424485017595	-0.08359738938412174	0.713508796958525	0.713508796958525	0.713508796958525	116	56	60	0.4827586206896552	0.11530992153328418	0.7394978651855051
strict_recist	strict_melanoma_pd1_like_external	high_evidence_primary	MAP4K1_EFF_minus_TBX3_AXL	raw_log	1.0	discovery_only_no_external_selection	0.5644345238095239	0.5855411383737882	0.5130952380952382	0.5086206896551724	0.02709676067791189	0.5581395348837209	0.6428571428571429	0.38333333333333336	0.4931506849315068	0.5348837209302325	0.3163148361320448	0.2720824582073367	-0.01301026574247082	-0.05759203869530578	0.6649098030652053	0.6649098030652053	0.6649098030652053	116	56	60	0.4827586206896552	0.10278251768413299	0.734921086391761
