endpoint	stratum	discovery_set	axis	transform	negative_weight	selection_boundary	AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	threshold_median	threshold_min	threshold_max	n_samples	n_responders	n_nonresponders	response_prevalence	AUPRC_minus_prevalence	selection_score
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_minus_TBX3_IPRES	cohort_zscore	1.0	primary_lodo_only_no_external_selection	0.7476429918290384	0.6546137955309259	0.6709616593337524	0.7435897435897436	0.4260804632782839	0.5945945945945946	0.5116279069767442	0.8783783783783784	0.7096774193548387	0.7558139534883721	0.19150578284098374	0.0792097805803384	0.9930767669625132	0.15875883236298471	0.4306473758626951	0.2561160918773654	0.43298307274315145	117	43	74	0.36752136752136755	0.28709242800955836	0.9704716285871112
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_minus_TBX3_IPRES	cohort_zscore	1.25	primary_lodo_only_no_external_selection	0.747014456316782	0.6622795747970069	0.6758328095537398	0.7521367521367521	0.44917592157910013	0.6233766233766234	0.5581395348837209	0.8648648648648649	0.7058823529411765	0.7710843373493976	0.19005166258551345	0.038814864871578585	1.030985298397416	0.13881885747600028	0.4207572286300931	0.26669591761679357	0.4306614157197902	117	43	74	0.36752136752136755	0.2947582072756394	0.97628614448425
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_minus_TBX3_IPRES	raw_log	0.75	primary_lodo_only_no_external_selection	0.650534255185418	0.5647896289257293	0.5406976744186047	0.6410256410256411	0.24323535192723786	0.5333333333333333	0.5581395348837209	0.6891891891891891	0.5106382978723404	0.7285714285714285	0.27050666027801434	0.24365154248855553	0.3950475094804172	-0.7338399816145141	0.6588345765498339	0.5540946795694046	0.6633581278674608	117	43	74	0.36752136752136755	0.1972682614043617	0.8214362756098551
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_minus_TBX3_IPRES	raw_log	1.0	primary_lodo_only_no_external_selection	0.6712759270898805	0.5881341006490853	0.5677247014456317	0.6239316239316239	0.25008682206699806	0.56	0.6511627906976745	0.6081081081081081	0.49122807017543857	0.75	0.2620442175678428	0.23099423513994197	0.4973678362837336	-0.7685754659078653	0.6136024829948414	0.5942168849385576	0.675204936460415	117	43	74	0.36752136752136755	0.22061273312771779	0.8519824988827208
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_minus_TBX3_IPRES	raw_log	1.25	primary_lodo_only_no_external_selection	0.6838466373350094	0.5940533846263043	0.5658390949088623	0.5982905982905983	0.26301560926312506	0.584070796460177	0.7674418604651163	0.5	0.4714285714285714	0.7872340425531915	0.2548022670147811	0.21551354128806863	0.5880314100947158	-0.7984631753971594	0.5572839438571564	0.5544358630254358	0.678853037733032	117	43	74	0.36752136752136755	0.22653201710493676	0.8673925388536649
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_IFN_minus_TBX3_AXL	cohort_gene_percentile	0.75	primary_lodo_only_no_external_selection	0.7697988686360779	0.6761973856422907	0.6547768698931489	0.6923076923076923	0.4109890740787342	0.6538461538461539	0.7906976744186046	0.6351351351351351	0.5573770491803278	0.8392857142857143	0.198954238633364	0.12332785805888763	0.9878390257911395	-0.5876312746546752	0.4639625205005715	0.4489943269726664	0.6030560360932871	117	43	74	0.36752136752136755	0.30867601812092316	0.9919931162300768
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_IFN_minus_TBX3_AXL	cohort_gene_percentile	1.0	primary_lodo_only_no_external_selection	0.7716844751728472	0.6804532986544785	0.7223444374607165	0.7435897435897436	0.46020004958025057	0.6666666666666666	0.6976744186046512	0.7702702702702703	0.6382978723404256	0.8142857142857143	0.19992201260050885	0.13357481657501535	1.0853448255754838	-0.633581305334025	0.5485232067510548	0.5485232067510548	0.5649889641381651	117	43	74	0.36752136752136755	0.3129319311331109	1.000674761925037
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_IFN_minus_TBX3_AXL	cohort_gene_percentile	1.25	primary_lodo_only_no_external_selection	0.7630421118793212	0.6740914484611267	0.7223444374607165	0.7264957264957265	0.445922735190212	0.6666666666666666	0.7441860465116279	0.7162162162162162	0.6037735849056604	0.828125	0.20353825770510092	0.1277979821437003	1.0618329510939548	-0.6636304678569486	0.5323556797020486	0.5276065119501212	0.6129778672032192	117	43	74	0.36752136752136755	0.3065700809397591	0.9910196195263046
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_IFN_minus_TBX3_AXL	cohort_zscore	0.75	primary_lodo_only_no_external_selection	0.7646134506599622	0.6574573736726913	0.6799182903834067	0.7008547008547008	0.42378348757534945	0.6601941747572816	0.7906976744186046	0.6486486486486487	0.5666666666666667	0.8421052631578947	0.1982738570527516	0.11135601525758522	0.9874852888433073	-0.5236660078228502	0.4682067375562272	0.4680713590585826	0.5739815245198713	117	43	74	0.36752136752136755	0.28993600615132376	0.9858340215907172
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_IFN_minus_TBX3_AXL	cohort_zscore	1.0	primary_lodo_only_no_external_selection	0.7705845380263985	0.6759536427699236	0.6923318667504714	0.7264957264957265	0.4240392666380818	0.6444444444444445	0.6744186046511628	0.7567567567567568	0.6170212765957447	0.8	0.1977997498615697	0.11484352541760014	1.1433309998316359	-0.5999761873234808	0.5462187457789257	0.49550455043478375	0.5853648096177987	117	43	74	0.36752136752136755	0.3084322752485561	0.9973217828521665
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_IFN_minus_TBX3_AXL	cohort_zscore	1.25	primary_lodo_only_no_external_selection	0.767127592708988	0.6967374981853162	0.6885606536769328	0.717948717948718	0.4321976031748869	0.6597938144329897	0.7441860465116279	0.7027027027027027	0.5925925925925926	0.8253968253968254	0.20316417785959306	0.13847572835694896	1.172175202728832	-0.7008482921658479	0.5199425636743217	0.5120905222241271	0.6070641263043908	117	43	74	0.36752136752136755	0.3292161306639486	0.9963204597873153
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_IFN_minus_TBX3_AXL	raw_log	0.75	primary_lodo_only_no_external_selection	0.7693274670018856	0.6407907022345671	0.6701759899434319	0.6923076923076923	0.383117577333511	0.6326530612244898	0.7209302325581395	0.6756756756756757	0.5636363636363636	0.8064516129032258	0.2566314744203064	0.24865261703643063	0.35952297827318147	-0.789874606503847	0.670441457674992	0.6370479304539585	0.7591490047333164	117	43	74	0.36752136752136755	0.2732693347131996	0.9716774798512274
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_IFN_minus_TBX3_AXL	raw_log	1.0	primary_lodo_only_no_external_selection	0.7806411062225016	0.6466425969118328	0.7137020741671904	0.7350427350427351	0.4523847998022613	0.6666666666666666	0.7209302325581395	0.7432432432432432	0.62	0.8208955223880597	0.23668233239543895	0.222054724334	0.3606923998838831	-0.7225906672870988	0.6451178078828963	0.6327406973722208	0.6862559551691618	117	43	74	0.36752136752136755	0.27912122939046524	0.9914664904337789
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_IFN_minus_TBX3_AXL	raw_log	1.25	primary_lodo_only_no_external_selection	0.7803268384663734	0.6574893049729054	0.7445003142677562	0.7606837606837606	0.4763416000357052	0.6585365853658537	0.627906976744186	0.8378378378378378	0.6923076923076923	0.7948717948717948	0.22406840790675697	0.1901250999413291	0.31094610561667346	-0.643027387913052	0.665217591757084	0.6281942566934939	0.6822849022359077	117	43	74	0.36752136752136755	0.2899679374515378	1.0001366861422423
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_APM_minus_TBX3_AXL	cohort_gene_percentile	0.75	primary_lodo_only_no_external_selection	0.7680703959773727	0.6799003715707187	0.6495914519170334	0.7435897435897436	0.4484600879949717	0.6511627906976745	0.6511627906976745	0.7972972972972973	0.6511627906976745	0.7972972972972973	0.20778827473456737	0.184962350552823	0.8600828725120684	-0.7631164080836713	0.6139446554530658	0.590992946283234	0.755222524977293	117	43	74	0.36752136752136755	0.31237900404935115	0.9845083990064735
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_APM_minus_TBX3_AXL	cohort_gene_percentile	1.0	primary_lodo_only_no_external_selection	0.7705845380263985	0.6979409587578929	0.674732872407291	0.7435897435897436	0.4433396827157108	0.6428571428571429	0.627906976744186	0.8108108108108109	0.6585365853658537	0.7894736842105263	0.20334555964424167	0.15146295854103933	0.8818512500684225	-0.7128578459224884	0.6177062374245473	0.6177062374245473	0.7149999999999997	117	43	74	0.36752136752136755	0.3304195912365253	0.9973967691024967
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_APM_minus_TBX3_AXL	cohort_gene_percentile	1.25	primary_lodo_only_no_external_selection	0.7605279698302955	0.6797167500834633	0.6495914519170334	0.7350427350427351	0.4222853443417641	0.6265060240963856	0.6046511627906976	0.8108108108108109	0.65	0.7792207792207793	0.2075154236523035	0.16057474079763567	0.8505808139396689	-0.7278615488539709	0.6015002344116267	0.48944026580240113	0.7822222222222222	117	43	74	0.36752136752136755	0.3121953825620958	0.9793588284631011
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_APM_minus_TBX3_AXL	cohort_zscore	0.75	primary_lodo_only_no_external_selection	0.7561282212445002	0.6412048708054057	0.6679761156505343	0.7435897435897436	0.4433396827157108	0.6428571428571429	0.627906976744186	0.8108108108108109	0.6585365853658537	0.7894736842105263	0.21634173617078736	0.1630016486032151	0.35464199065442475	-0.6330849770408153	0.619625245233568	0.5969468964875059	0.6866264055399427	117	43	74	0.36752136752136755	0.2736835032840381	0.9669268856505836
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_APM_minus_TBX3_AXL	cohort_zscore	1.0	primary_lodo_only_no_external_selection	0.7539283469516027	0.6794847476433844	0.6244500314267756	0.7264957264957265	0.4061829901098812	0.6190476190476191	0.6046511627906976	0.7972972972972973	0.6341463414634146	0.7763157894736842	0.21473686035471423	0.15863491768948224	0.8389632738824295	-0.7672602093649792	0.621761328761226	0.4864268205924948	0.7150565824435365	117	43	74	0.36752136752136755	0.31196338012201685	0.9703810452361782
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_APM_minus_TBX3_AXL	cohort_zscore	1.25	primary_lodo_only_no_external_selection	0.745757385292269	0.672544256850101	0.6893463230672533	0.7350427350427351	0.4136439699693827	0.6075949367088608	0.5581395348837209	0.8378378378378378	0.6666666666666666	0.7654320987654321	0.21331560901468768	0.1511766493135043	0.8677132808893947	-0.7248545161230597	0.6373900062329764	0.5081209806632977	0.6424431932938924	117	43	74	0.36752136752136755	0.30502288932873345	0.9677104168801691
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_APM_minus_TBX3_AXL	raw_log	0.75	primary_lodo_only_no_external_selection	0.7077309868007543	0.5770638000600801	0.6187932118164676	0.7008547008547008	0.36634622418169444	0.6067415730337079	0.627906976744186	0.7432432432432432	0.5869565217391305	0.7746478873239436	0.23541590684982946	0.17371784706307408	0.24334405586540692	-0.6196957949879076	0.594078795433032	0.5863510020786232	0.6322423977405638	117	43	74	0.36752136752136755	0.20954243253871252	0.8965044732911136
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_APM_minus_TBX3_AXL	raw_log	1.0	primary_lodo_only_no_external_selection	0.6829038340666248	0.5394375475434399	0.5560967944688875	0.6239316239316239	0.2790136425559397	0.5849056603773585	0.7209302325581395	0.5675675675675675	0.49206349206349204	0.7777777777777778	0.23273573626096017	0.13663715108149968	0.21214495030822655	-0.5759878766825828	0.4703053260670607	0.44646158473785114	0.6017779647979373	117	43	74	0.36752136752136755	0.17191618002207232	0.8597091852912235
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_APM_minus_TBX3_AXL	raw_log	1.25	primary_lodo_only_no_external_selection	0.6700188560653677	0.5159385243317285	0.6258642363293526	0.6324786324786325	0.28191605396643415	0.5825242718446602	0.6976744186046512	0.5945945945945946	0.5	0.7719298245614035	0.23365222997027515	0.11592959109558157	0.1863532414490579	-0.5535940995108897	0.4510554838358209	0.38935048550169465	0.46333305847129314	117	43	74	0.36752136752136755	0.14841715681036094	0.8499969516716769
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_EFF_minus_TBX3_AXL	cohort_gene_percentile	0.75	primary_lodo_only_no_external_selection	0.7529855436832181	0.6493662924190268	0.6634192331866751	0.7264957264957265	0.4240392666380818	0.6444444444444445	0.6744186046511628	0.7567567567567568	0.6170212765957447	0.8	0.19673281461625136	0.13111450202074867	0.897942948982882	-0.45879532597142625	0.5262360228237666	0.38257993384785005	0.5551576564817744	117	43	74	0.36752136752136755	0.2818449248976592	0.9685575899045675
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_EFF_minus_TBX3_AXL	cohort_gene_percentile	1.0	primary_lodo_only_no_external_selection	0.761313639220616	0.6708986326759591	0.687460716530484	0.7521367521367521	0.44917592157910013	0.6233766233766234	0.5581395348837209	0.8648648648648649	0.7058823529411765	0.7710843373493976	0.19376503141056073	0.11385625951197847	0.920503102196478	-0.4377973182166709	0.6038707146142815	0.4081364829396325	0.6169082903780069	117	43	74	0.36752136752136755	0.3033772651545915	0.9863987430914563
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_EFF_minus_TBX3_AXL	cohort_gene_percentile	1.25	primary_lodo_only_no_external_selection	0.7581709616593338	0.6819475342244038	0.6788183532369578	0.7264957264957265	0.4176439408695713	0.6363636363636364	0.6511627906976745	0.7702702702702703	0.6222222222222222	0.7916666666666666	0.19795321747436545	0.107641736189484	0.9082203106781053	-0.4902450322733221	0.5664183464796961	0.47970230711982126	0.5668273444347065	117	43	74	0.36752136752136755	0.31442616670303625	0.9857755069201821
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_EFF_minus_TBX3_AXL	cohort_zscore	0.75	primary_lodo_only_no_external_selection	0.7423004399748586	0.6293182715428801	0.6577624135763671	0.7094017094017094	0.4103097931989118	0.6458333333333334	0.7209302325581395	0.7027027027027027	0.5849056603773585	0.8125	0.19534509467617697	0.0698544505492085	0.8869207594814583	-0.2749853909220194	0.4457360524555631	0.3063645457451801	0.45903975212202325	117	43	74	0.36752136752136755	0.26179690402151257	0.9584208041632946
primary_recist	melanoma_core_high_evidence	high_evidence_primary	MAP4K1_EFF_minus_TBX3_AXL	cohort_zscore	1.0	primary_lodo_only_no_external_selection	0.7573852922690132	0.6680380922838975	0.7163733500942804	0.7435897435897436	0.4346702194427904	0.625	0.5813953488372093	0.8378378378378378	0.6756756756756757	0.775	0.1933793725254668	0.11220011689119604	0.9631832498032529	-0.3167907877794165	0.5600127717427921	0.559277757347883	0.5646649215345243	117	43	74	0.36752136752136755	0.30051672476253	0.984812138660296
