endpoint	stratum	holdout	model_name	selected_model	generation	best_score	best_AUROC	best_AUPRC	best_ECE	backend
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	1.0	0.968238035251873	0.8340115659194606	0.8475665838545018	0.17720630598431297	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	2.0	0.968238035251873	0.8340115659194606	0.8475665838545018	0.17720630598431297	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	3.0	1.0106627928432181	0.8720362240099081	0.8303204994109888	0.20225105645510746	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	4.0	1.0106627928432181	0.8720362240099081	0.8303204994109888	0.20225105645510746	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	5.0	1.0451061456020352	0.8868790201027044	0.8534931329152496	0.22182155062871609	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	6.0	1.0451061456020352	0.8868790201027044	0.8534931329152496	0.22182155062871609	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	7.0	1.0451061456020352	0.8868790201027044	0.8534931329152496	0.22182155062871609	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	8.0	1.0451061456020352	0.8868790201027044	0.8534931329152496	0.22182155062871609	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	1.0	0.8542877777029863	0.8204027332316807	0.7978117687005036	0.20442733088093282	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	2.0	0.8833643591781896	0.7963668276168275	0.8201609617193747	0.18232570086755398	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	3.0	0.8833643591781896	0.7963668276168275	0.8201609617193747	0.18232570086755398	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	4.0	0.8945664513168113	0.8268611870585555	0.8101639152212808	0.2531973792984136	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	5.0	0.8945664513168113	0.8268611870585555	0.8101639152212808	0.2531973792984136	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	6.0	0.8945664513168113	0.8268611870585555	0.8101639152212808	0.2531973792984136	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	7.0	0.9663237469500401	0.878011425708794	0.8520445393454397	0.2584342488541256	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	8.0	0.9672228678391261	0.8629455339981655	0.8306559997503641	0.25407342392562327	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	1.0	0.7559101738934735	0.6138379164694954	0.6517714051125706	0.10588241263890097	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	2.0	0.8756878716718992	0.6860789064736433	0.7197558048159314	0.08327354938234106	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	3.0	0.8830656111049071	0.7023721892142945	0.763635676231344	0.1755121781580442	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	4.0	0.9156279921270118	0.7140626186678819	0.70732347382241	0.0811207844410352	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	5.0	0.9156279921270118	0.7140626186678819	0.70732347382241	0.0811207844410352	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	6.0	0.9667955457488377	0.7713120213120211	0.7928059130601183	0.18032024529829752	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	7.0	0.9667955457488377	0.7713120213120211	0.7928059130601183	0.18032024529829752	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	8.0	0.9667955457488377	0.7713120213120211	0.7928059130601183	0.18032024529829752	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	1.0	0.8302299360537594	0.7776488862015177	0.7998016437589636	0.14707209946042918	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	2.0	0.9356450525754306	0.8696533729428467	0.8544221917286933	0.22935673993236452	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	3.0	0.9356450525754306	0.8696533729428467	0.8544221917286933	0.22935673993236452	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	4.0	0.9356450525754306	0.8696533729428467	0.8544221917286933	0.22935673993236452	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	5.0	0.9356450525754306	0.8696533729428467	0.8544221917286933	0.22935673993236452	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	6.0	0.9356450525754306	0.8696533729428467	0.8544221917286933	0.22935673993236452	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	7.0	0.9356450525754306	0.8696533729428467	0.8544221917286933	0.22935673993236452	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	8.0	0.9560613731425968	0.874526058736585	0.8591023751496195	0.19940713980048994	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordFullGraph	word_full_graph	1.0	0.8408472475466957	0.7355403733693207	0.6239052355085205	0.23197940616479495	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordFullGraph	word_full_graph	2.0	0.863582391880001	0.747885995583364	0.6328059684187376	0.25786938312705604	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordFullGraph	word_full_graph	3.0	0.8661283045522667	0.7549804727436307	0.6568853057544709	0.2789987386341057	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordFullGraph	word_full_graph	4.0	0.8661283045522667	0.7549804727436307	0.6568853057544709	0.2789987386341057	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordFullGraph	word_full_graph	5.0	0.9008644254400404	0.7637222426696111	0.6872484647343754	0.2884322217119676	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordFullGraph	word_full_graph	6.0	0.9116185577914482	0.784128225575594	0.6877593766508406	0.27400004653955784	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordFullGraph	word_full_graph	7.0	0.916513228349222	0.7803947879605775	0.6843651769903011	0.23533952363751434	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordFullGraph	word_full_graph	8.0	0.9585963051593172	0.8111070216333375	0.6930798367415897	0.2863030227357641	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoInteraction	word_no_interaction	1.0	0.8083814951751042	0.7531039136302294	0.6421843862633336	0.22904971781305283	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoInteraction	word_no_interaction	2.0	0.8083814951751042	0.7531039136302294	0.6421843862633336	0.22904971781305283	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoInteraction	word_no_interaction	3.0	0.8083814951751042	0.7531039136302294	0.6421843862633336	0.22904971781305283	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoInteraction	word_no_interaction	4.0	0.8116124290003511	0.7861744980166033	0.6901489335220493	0.2523025892846755	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoInteraction	word_no_interaction	5.0	0.8116124290003511	0.7861744980166033	0.6901489335220493	0.2523025892846755	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoInteraction	word_no_interaction	6.0	0.8116124290003511	0.7861744980166033	0.6901489335220493	0.2523025892846755	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoInteraction	word_no_interaction	7.0	0.8116124290003511	0.7861744980166033	0.6901489335220493	0.2523025892846755	xgboost_cuda
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoInteraction	word_no_interaction	8.0	0.8265148703336199	0.7891659510080563	0.7055295006673225	0.2583647379745926	xgboost_cuda
