AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	endpoint	stratum	evaluation	cohort	model_name	n_samples	n_responders	n_nonresponders	selected_model	threshold	inner_mean_AUROC	inner_mean_AUPRC	inner_mean_balanced_accuracy	selection_score	train_cohorts
0.6128205128205129	0.443052059052059	0.5064102564102564	0.5102040816326531	0.010336227882434037	0.29411764705882354	0.5	0.5128205128205128	0.20833333333333334	0.8	0.31423500343198435	0.33997949256796905	0.24712001488480964	-1.4350441545460417	primary_recist	melanoma_recist_supported_primary	LODO	GSE91061	EcoNiche-Opt-HeuristicEcology	49	10	39	module_prior_composite	0.4209547786696646	0.6815943559364612	0.7219762250433064	0.5813189003978478	0.7467591122085189	GSE78220,GSE145996,PRJEB23709_PD1_PRE
0.3564102564102564	0.17444029978872377	0.3192307692307692	0.4489795918367347	-0.29905383859861556	0.06896551724137931	0.1	0.5384615384615384	0.05263157894736842	0.7	0.28831727741351065	0.2964744544443896	-0.48716494294749435	-1.8648009509550776	primary_recist	melanoma_recist_supported_primary	LODO	GSE91061	EcoNiche-Opt-WordFullGraph	49	10	39	word_full_graph	0.3608757719062349	0.8868790201027044	0.8534931329152496	0.8235514485514486	1.0451061456020352	GSE78220,GSE145996,PRJEB23709_PD1_PRE
0.4358974358974359	0.30623064585775095	0.4948717948717949	0.5510204081632653	-0.008410342670623601	0.26666666666666666	0.4	0.5897435897435898	0.2	0.7931034482758621	0.306560232553142	0.35078562633002935	-0.07245810506485964	-1.3783188127974473	primary_recist	melanoma_recist_supported_primary	LODO	GSE91061	EcoNiche-Opt-WordNoInteraction	49	10	39	word_no_interaction	0.5407086839286702	0.8629455339981655	0.8306559997503641	0.7615819852661958	0.9672228678391261	GSE78220,GSE145996,PRJEB23709_PD1_PRE
0.47948717948717945	0.22686374349165045	0.441025641025641	0.3469387755102041	-0.10314316174610125	0.2727272727272727	0.6	0.28205128205128205	0.17647058823529413	0.7333333333333333	0.37647691024998287	0.4318673116771665	0.07392466047500854	-1.385730862057905	primary_recist	melanoma_recist_supported_primary	LODO	GSE91061	EcoNiche-Opt-WordUnsignedGraph	49	10	39	word_unsigned_graph	0.49945927213447666	0.7713120213120211	0.7928059130601183	0.648598477545846	0.9667955457488377	GSE78220,GSE145996,PRJEB23709_PD1_PRE
0.4205128205128205	0.1876528232386467	0.4064102564102564	0.46938775510204084	-0.15166917837914973	0.1875	0.3	0.5128205128205128	0.13636363636363635	0.7407407407407407	0.32594317542685886	0.35186543758955946	-0.1448627346279164	-1.4653824508418796	primary_recist	melanoma_recist_supported_primary	LODO	GSE91061	EcoNiche-Opt-WordNoBioObjective	49	10	39	word_no_bio_objective	0.48003164651418484	0.874526058736585	0.8591023751496195	0.7792328285749338	0.9560613731425968	GSE78220,GSE145996,PRJEB23709_PD1_PRE
0.6483516483516484	0.6310725135349196	0.6263736263736264	0.6296296296296297	0.2570193398539127	0.6666666666666666	0.7142857142857143	0.5384615384615384	0.625	0.6363636363636364	0.2909107984360428	0.32640283009776705	0.13949154944492717	0.0771320292345374	primary_recist	melanoma_recist_supported_primary	LODO	GSE78220	EcoNiche-Opt-HeuristicEcology	27	14	13	module_prior_composite	0.40980104728815997	0.6697506440927494	0.6593027402156862	0.4846813274444853	0.726949847475758	GSE91061,GSE145996,PRJEB23709_PD1_PRE
0.45054945054945056	0.5207183030657156	0.40384615384615385	0.4074074074074074	-0.19555819336710745	0.4666666666666667	0.5	0.3076923076923077	0.4375	0.36363636363636365	0.42902852153944976	0.44787276853400354	-0.052805801204101104	0.12327622368745818	primary_recist	melanoma_recist_supported_primary	LODO	GSE78220	EcoNiche-Opt-WordFullGraph	27	14	13	word_full_graph	0.5980431881042529	0.8111070216333375	0.6930798367415897	0.6067307692307692	0.9585963051593172	GSE91061,GSE145996,PRJEB23709_PD1_PRE
0.510989010989011	0.5401208025878718	0.5082417582417582	0.5185185185185185	0.01981072129375818	0.6285714285714286	0.7857142857142857	0.23076923076923078	0.5238095238095238	0.5	0.3246819415287444	0.2752897696838377	-0.008873499816038737	0.08376135540401095	primary_recist	melanoma_recist_supported_primary	LODO	GSE78220	EcoNiche-Opt-WordNoInteraction	27	14	13	word_no_interaction	0.5056193388530034	0.7891659510080563	0.7055295006673225	0.5989316239316239	0.8265148703336199	GSE91061,GSE145996,PRJEB23709_PD1_PRE
0.46703296703296704	0.5052719594645061	0.5576923076923077	0.5555555555555556	0.11602387022306429	0.5384615384615384	0.5	0.6153846153846154	0.5833333333333334	0.5333333333333333	0.33763190986574804	0.27921427737292237	-0.1602314926225235	0.09277085373563213	primary_recist	melanoma_recist_supported_primary	LODO	GSE78220	EcoNiche-Opt-WordUnsignedGraph	27	14	13	word_unsigned_graph	0.5227337123244954	0.7766023085102033	0.6258731073906106	0.5307692307692308	0.8607070022860134	GSE91061,GSE145996,PRJEB23709_PD1_PRE
0.41208791208791207	0.48421692373784087	0.36813186813186816	0.37037037037037035	-0.26519741765271837	0.41379310344827586	0.42857142857142855	0.3076923076923077	0.4	0.3333333333333333	0.49829120364442125	0.5324811818383764	-0.11176041896897572	0.12660611625173843	primary_recist	melanoma_recist_supported_primary	LODO	GSE78220	EcoNiche-Opt-WordNoBioObjective	27	14	13	word_no_bio_objective	0.3890597260897201	0.7679108902793113	0.6937026659653078	0.6040608514292725	0.8128956970859742	GSE91061,GSE145996,PRJEB23709_PD1_PRE
