endpoint	stratum	holdout	model_name	selected_model	state	gene	direction	selection_frequency	training_abs_correlation	direction_stability	state_prior_seed	state_candidate_score
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	myeloid_suppression	LOC101927322	1.0	0.29411764705882354	0.8756669193823792	1.0	0.0	1.0
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	myeloid_suppression	LOC101928043	1.0	0.23529411764705882	0.6581897355652404	1.0	0.0	0.8137329568440287
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	myeloid_suppression	LOC441178	1.0	0.4588235294117647	0.6697433648619487	1.0	0.0	0.8236285253310088
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	myeloid_suppression	MIR4763,MIRLET7A3,MIRLET7B,MIRLET7BHG	-1.0	1.0	0.6960882960521982	1.0	0.0	0.8461926966561324
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	myeloid_suppression	PDCD1	1.0	0.5294117647058824	0.3623505272055069	1.0	0.0	0.8963496196885097
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	myeloid_suppression	TGFB1	1.0	0.7529411764705882	0.20481675998662052	1.0	1.0	1.7454235161678948
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tcell_dysfunction	CXCL13	1.0	0.3411764705882353	0.32137572155550725	1.0	1.0	1.7252551065154245
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tcell_dysfunction	HAVCR2	1.0	0.11764705882352941	0.11394042108597947	0.6666666666666666	1.0	1.4642555031557252
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tcell_dysfunction	LAG3	1.0	0.611764705882353	0.35609439143194954	1.0	1.0	1.8749913016724797
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tcell_dysfunction	LOC101928460	-1.0	0.3764705882352941	0.6680000626743775	1.0	0.0	0.8221354043603084
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tcell_dysfunction	LOC441178	1.0	0.4588235294117647	0.6697433648619487	1.0	0.0	0.8236285253310088
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tcell_dysfunction	MIR4763,MIRLET7A3,MIRLET7B,MIRLET7BHG	-1.0	1.0	0.6960882960521982	1.0	0.0	0.8461926966561324
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tcell_dysfunction	PDCD1	1.0	0.5294117647058824	0.3623505272055069	1.0	1.0	1.8803496196885097
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tcell_dysfunction	RILP,SCARF1	-1.0	0.16470588235294117	0.6656160906435411	1.0	0.0	0.8200935560461249
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tcell_dysfunction	TOX	1.0	0.29411764705882354	0.2992697032718843	1.0	1.0	1.706321521900385
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tnk_effector	BCMO1	-1.0	0.12941176470588237	0.6640493276756246	1.0	0.0	0.8187516391597747
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tnk_effector	CXCL11	1.0	0.3058823529411765	0.2084902829119416	1.0	1.0	1.628569851986923
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tnk_effector	GNLY	1.0	0.18823529411764706	0.1715024162553293	0.6666666666666666	1.0	1.5135567790420654
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tnk_effector	IFNG	1.0	0.11764705882352941	0.2583682527785946	1.0	1.0	1.7912898366888397
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tnk_effector	LOC101928303	-1.0	0.36470588235294116	0.8081431912341638	1.0	0.0	0.9421665989770625
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tnk_effector	LOC101928372	-1.0	0.6470588235294118	0.703913305269145	1.0	0.0	0.852894739159747
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tnk_effector	MIR4763,MIRLET7A3,MIRLET7B,MIRLET7BHG	-1.0	1.0	0.6960882960521982	1.0	0.0	0.8461926966561324
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tnk_effector	NKG7	1.0	0.11764705882352941	0.16142771766441666	1.0	1.0	1.588261233316551
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tnk_effector	PRF1	1.0	0.6	0.34643230597838	1.0	1.0	1.8667158216585855
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tumor_dedifferentiation	AXL	1.0	0.3058823529411765	0.08307822913831658	0.6666666666666666	1.0	1.4378223429570132
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tumor_dedifferentiation	GPR111	-1.0	0.23529411764705882	0.6696840979406907	1.0	0.0	0.8235777638028985
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tumor_dedifferentiation	LOC101928043	1.0	0.23529411764705882	0.6581897355652404	1.0	0.0	0.8137329568440287
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tumor_dedifferentiation	MIR4763,MIRLET7A3,MIRLET7B,MIRLET7BHG	-1.0	1.0	0.6960882960521982	1.0	0.0	0.8461926966561324
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tumor_dedifferentiation	MITF	-1.0	0.3411764705882353	0.09106908583267447	0.6666666666666666	1.0	1.444666432174173
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tumor_dedifferentiation	NGFR	1.0	0.2823529411764706	0.11434446219897335	0.6666666666666666	1.0	1.4646015603471505
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tumor_dedifferentiation	VIM	-1.0	0.4823529411764706	0.1462317911428444	1.0	1.0	1.5752460735121612
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	antigen_presentation_mhc	RP11-33B1	-1.0	0.6811594202898551	0.59235293498118	1.0	0.0	0.9261300297605786
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	antigen_presentation_mhc	TAP2	1.0	0.2608695652173913	0.271350175160068	1.0	1.0	1.7597275140746016
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	antigen_presentation_mhc	TRAJ1	1.0	0.15942028985507245	0.5959427509288164	1.0	0.0	0.9302275571301146
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion	FAP	-1.0	0.42028985507246375	0.04935629584577377	0.6666666666666666	1.0	1.4230034750259182
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion	FN1	1.0	0.4492753623188406	0.1324169677815328	0.6666666666666666	1.0	1.6378115046166601
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion	IFNG	1.0	0.8695652173913043	0.31329641318560447	1.0	0.0	0.9436062523903852
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion	LOC102724050	-1.0	0.782608695652174	0.6495316220259982	1.0	0.0	0.9913955582828811
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion	VIM	-1.0	0.8115942028985508	0.2088433726534272	1.0	1.0	1.6883803091512455
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression	ITGAM	1.0	0.11594202898550725	0.13826395297066413	0.6666666666666666	1.0	1.5244854350329289
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression	S100A8	-1.0	0.3188405797101449	0.0005399040784212141	0.6666666666666666	1.0	1.4872829299432595
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression	TGFB1	1.0	0.463768115942029	0.17056561667066303	0.6666666666666666	1.0	1.6813555567948653
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction	IGLV2-11	1.0	0.4782608695652174	0.6004243760255497	1.0	0.0	0.9353430231489102
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction	LAG3	1.0	0.2608695652173913	0.32497741550186815	0.6666666666666666	1.0	1.8576059777410268
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction	PDCD1	1.0	1.0	0.34988541514385507	1.0	1.0	1.9693700751419816
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction	RP11-33B1	-1.0	0.6811594202898551	0.59235293498118	1.0	0.0	0.9261300297605786
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction	TIGIT	1.0	0.2608695652173913	0.30252489949362593	0.6666666666666666	1.0	1.7119779789241811
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	tnk_effector	CD8B	1.0	0.2753623188405797	0.35128060511069087	0.6666666666666666	1.0	1.767629254950882
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	tnk_effector	IFNG	1.0	0.8695652173913043	0.31329641318560447	1.0	1.0	1.9276062523903852
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	tnk_effector	LOC102724050	-1.0	0.782608695652174	0.6495316220259982	1.0	0.0	0.9913955582828811
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	tnk_effector	PDCD1	1.0	1.0	0.34988541514385507	1.0	0.0	0.9853700751419816
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	tumor_dedifferentiation	IGHD2-15	1.0	0.782608695652174	0.6388147763670191	1.0	0.0	0.979163017940061
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	tumor_dedifferentiation	LOC101927356	-1.0	0.5072463768115942	0.6570699150771363	1.0	0.0	1.0
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	tumor_dedifferentiation	VIM	-1.0	0.8115942028985508	0.2088433726534272	1.0	1.0	1.6883803091512455
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	antigen_presentation_mhc	IGLV1-40	1.0	0.45454545454545453	0.5774866997426176	1.0	0.0	0.9091612473325885
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	antigen_presentation_mhc	PSMB9	1.0	0.2727272727272727	0.35475990322225637	1.0	1.0	1.8549339671646008
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	antigen_presentation_mhc	TAP1	1.0	0.16883116883116883	0.27239801629390875	1.0	1.0	1.760923552475307
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	antigen_presentation_mhc	TAP2	1.0	0.2987012987012987	0.271350175160068	1.0	1.0	1.7597275140746016
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	COL1A2	-1.0	0.37662337662337664	0.014097569767381314	1.0	1.0	1.4660914037957358
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	FN1	1.0	0.012987012987012988	0.1324169677815328	0.6666666666666666	1.0	1.6378115046166601
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	IGHD2-15	1.0	0.5194805194805194	0.6388147763670191	1.0	0.0	0.979163017940061
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	IGHD2-2	1.0	1.0	0.5836222146287606	1.0	0.0	0.9161645145025169
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	LOC102724050	-1.0	0.35064935064935066	0.6495316220259982	1.0	0.0	0.9913955582828811
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	RP11-444B24	1.0	0.22077922077922077	0.6016462644598755	1.0	0.0	0.9367377245417395
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	TGFBI	-1.0	0.2727272727272727	0.13876697692909667	1.0	1.0	1.6083929355289455
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	TRAJ10	1.0	0.2077922077922078	0.6296396874096398	1.0	0.0	0.9686902865607426
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	VIM	-1.0	0.5974025974025974	0.2088433726534272	1.0	1.0	1.6883803091512455
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	CD163	1.0	0.38961038961038963	0.012967031493903722	0.6666666666666666	1.0	1.381467638979158
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	CD68	-1.0	0.012987012987012988	0.15647514194093168	0.6666666666666666	1.0	1.5452722514953707
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	IGHD2-2	1.0	1.0	0.5836222146287606	1.0	0.0	0.9161645145025169
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	IGKV4-1	1.0	0.5714285714285714	0.5986417321957641	1.0	0.0	0.933308258138885
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	MRC1	1.0	0.2727272727272727	0.17495520806641449	0.6666666666666666	1.0	1.5663659726901464
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	RP11-33B1	-1.0	0.37662337662337664	0.59235293498118	1.0	0.0	0.9261300297605786
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	TGFB1	1.0	0.44155844155844154	0.17056561667066303	0.6666666666666666	1.0	1.6813555567948653
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tcell_dysfunction	LAG3	1.0	0.22077922077922077	0.32497741550186815	0.6666666666666666	1.0	1.8576059777410268
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tcell_dysfunction	LOC101927356	-1.0	0.45454545454545453	0.6570699150771363	1.0	0.0	1.0
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tcell_dysfunction	PDCD1	1.0	0.6233766233766234	0.34988541514385507	1.0	1.0	1.9693700751419816
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tcell_dysfunction	TIGIT	1.0	0.2077922077922078	0.30252489949362593	0.6666666666666666	1.0	1.7119779789241811
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	CCL5	1.0	0.23376623376623376	0.2686565306740959	0.6666666666666666	1.0	1.6733195712999855
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	IFNG	1.0	0.5974025974025974	0.31329641318560447	1.0	1.0	1.9276062523903852
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	IGKV4-1	1.0	0.5714285714285714	0.5986417321957641	1.0	0.0	0.933308258138885
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	IGLV2-11	1.0	0.22077922077922077	0.6004243760255497	1.0	0.0	0.9353430231489102
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	AL049794	-1.0	0.44155844155844154	0.6092080689966051	1.0	0.0	0.9453690029984337
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	IGHD3-10	1.0	0.05194805194805195	0.571257348608386	1.0	0.0	0.9020508725559178
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	TRAJ52	1.0	0.24675324675324675	0.5699427119624403	1.0	0.0	0.9005503054749496
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	VIM	-1.0	0.5974025974025974	0.2088433726534272	1.0	1.0	1.6883803091512455
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc	HLA-A	1.0	0.36904761904761907	0.21840560366211348	1.0	1.0	1.819294936486866
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc	HLA-B	1.0	0.16666666666666666	0.22241428212893108	1.0	1.0	1.7038705665395069
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc	HLA-DRA	1.0	0.2619047619047619	0.07153991499195247	0.6666666666666666	1.0	1.4483245466164214
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc	IGKV4-1	1.0	0.42857142857142855	0.5986417321957641	1.0	0.0	0.933308258138885
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc	PSMB9	1.0	0.36904761904761907	0.35475990322225637	1.0	1.0	1.8549339671646008
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc	TRAJ1	1.0	0.47619047619047616	0.5959427509288164	1.0	0.0	0.9302275571301146
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc	TRAJ10	1.0	0.4166666666666667	0.6296396874096398	1.0	0.0	0.9686902865607426
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion	FAP	1.0	0.2619047619047619	0.04935629584577377	0.6666666666666666	1.0	1.4230034750259182
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion	PDCD1	1.0	1.0	0.34988541514385507	1.0	0.0	0.9853700751419816
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion	TGFBI	1.0	0.20238095238095238	0.13876697692909667	1.0	1.0	1.6083929355289455
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion	TRAJ6	1.0	0.8095238095238095	0.6308268177901365	1.0	0.0	0.9700453140318572
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion	VIM	1.0	0.6666666666666666	0.2088433726534272	1.0	1.0	1.6883803091512455
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression	LOC102724050	1.0	0.15476190476190477	0.6495316220259982	1.0	0.0	0.9913955582828811
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression	PDCD1	1.0	1.0	0.34988541514385507	1.0	0.0	0.9853700751419816
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression	TGFB1	1.0	0.39285714285714285	0.17056561667066303	0.6666666666666666	1.0	1.6813555567948653
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction	AL049794	1.0	0.5	0.6092080689966051	1.0	0.0	0.9453690029984337
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction	CXCL13	1.0	0.25	0.33192497969434354	0.6666666666666666	1.0	1.745536143199515
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction	PDCD1	1.0	1.0	0.34988541514385507	1.0	1.0	1.9693700751419816
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction	RP11-428O18	1.0	0.34523809523809523	0.5889628703376754	1.0	0.0	0.9222605047309171
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction	TRAJ6	1.0	0.8095238095238095	0.6308268177901365	1.0	0.0	0.9700453140318572
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector	AL049794	1.0	0.5	0.6092080689966051	1.0	0.0	0.9453690029984337
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector	CXCL10	1.0	0.25	0.24167274504761702	0.6666666666666666	1.0	1.6425194406662713
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector	GZMA	1.0	0.27380952380952384	0.2141573999508407	0.6666666666666666	1.0	1.6111125715507382
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector	GZMB	1.0	0.05952380952380952	0.20518584825378539	0.6666666666666666	1.0	1.7208721639192281
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector	IFNG	1.0	0.4166666666666667	0.31329641318560447	1.0	1.0	1.9276062523903852
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector	IGKV4-1	1.0	0.42857142857142855	0.5986417321957641	1.0	0.0	0.933308258138885
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector	TRAJ6	1.0	0.8095238095238095	0.6308268177901365	1.0	0.0	0.9700453140318572
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tumor_dedifferentiation	IGHD2-15	1.0	0.25	0.6388147763670191	1.0	0.0	0.979163017940061
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tumor_dedifferentiation	MITF	1.0	0.15476190476190477	0.023899334215146	0.6666666666666666	1.0	1.3939461087017737
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tumor_dedifferentiation	NGFR	1.0	0.17857142857142858	0.05273363341291582	0.6666666666666666	1.0	1.4268584729755036
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tumor_dedifferentiation	SOX10	1.0	0.17857142857142858	0.11743367348460684	0.6666666666666666	1.0	1.5007091073453205
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tumor_dedifferentiation	VIM	1.0	0.6666666666666666	0.2088433726534272	1.0	1.0	1.6883803091512455
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tumor_dedifferentiation	ZEB1	1.0	0.2857142857142857	0.09677526487956646	0.6666666666666666	1.0	1.4771289584170875
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc	HLA-C	1.0	0.2987012987012987	0.17337967903463053	1.0	1.0	1.647900948273834
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc	PDCD1	1.0	0.8441558441558441	0.34988541514385507	1.0	0.0	0.9853700751419816
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc	PSMB9	1.0	0.35064935064935066	0.35475990322225637	1.0	1.0	1.8549339671646008
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc	RP11-33B1	-1.0	0.8051948051948052	0.59235293498118	1.0	0.0	0.9261300297605786
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc	TRAJ1	1.0	0.42857142857142855	0.5959427509288164	1.0	0.0	0.9302275571301146
