endpoint	stratum	model_name	axis	selection_boundary	balance_weight	main_weight	AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	threshold_median	threshold_min	threshold_max	n_samples	n_responders	n_nonresponders	response_prevalence	AUPRC_minus_prevalence
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-TumorImmuneBalancePair	MAP4K1_minus_TBX3	literature_prior_fixed_no_label_fit	1.0	0.0	0.720144563167819	0.619038387503657	0.6844751728472659	0.7350427350427351	0.4222853443417641	0.6265060240963856	0.6046511627906976	0.8108108108108109	0.65	0.7792207792207793	0.23687232026001026	0.2082179108002583	0.15518848238388708	-0.6002258919518244	0.6507936507936508	0.6338314758527525	0.7045454545454545	117	43	74	0.36752136752136755	0.2515170199822895
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-TumorImmuneBalancePairBlend50	MAP4K1_minus_TBX3	literature_prior_fixed_50_50_with_main_score	0.5	0.5	0.7353865493400378	0.6296163245270555	0.6345065996228787	0.6837606837606838	0.3697385101859609	0.6262626262626263	0.7209302325581395	0.6621621621621622	0.5535714285714286	0.8032786885245902	0.2210614361038178	0.15193843488567882	0.28092595562460915	-0.5975311267050563	0.5025739370411176	0.42816761559308725	0.5632769678116694	117	43	74	0.36752136752136755	0.26209495700568797
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-MAP4K1APM-TBX3IPRESBalance	map4k1_apm_minus_tbx3_ipres	biological_axis_fixed_no_external_selection	1.0	0.0	0.771370207416719	0.6528362688518823	0.6885606536769328	0.7350427350427351	0.43291061428817845	0.6436781609195402	0.6511627906976745	0.7837837837837838	0.6363636363636364	0.7945205479452054	0.21726203904289138	0.17472685440537405	0.40418782612294807	-0.6852286955934562	0.6627218934911243	0.5192477876106195	0.6724595666768386	117	43	74	0.36752136752136755	0.28531490133051474
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-MAP4K1APM-TBX3IPRESBlend50	map4k1_apm_minus_tbx3_ipres	biological_axis_fixed_50_50_with_main_score	0.5	0.5	0.7445003142677561	0.6024781657219918	0.6810182275298555	0.6752136752136753	0.37550145661215717	0.6346153846153846	0.7674418604651163	0.6216216216216216	0.5409836065573771	0.8214285714285714	0.22105945584917275	0.14166245983600356	0.33774609068167444	-0.6333350411636461	0.46374076913428164	0.4452664557433469	0.5001130728639563	117	43	74	0.36752136752136755	0.2349567982006242
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-CYTAPM-IPRESBlend50	cyt_apm_minus_ipres	biological_axis_fixed_50_50_with_main_score	0.5	0.5	0.72438717787555	0.5753138849405823	0.6645191703331238	0.6752136752136753	0.37550145661215717	0.6346153846153846	0.7674418604651163	0.6216216216216216	0.5409836065573771	0.8214285714285714	0.22726635459833852	0.1355204353737406	0.29156748672954924	-0.6028393930554419	0.44053693189253285	0.4346907155411651	0.513788784412511	117	43	74	0.36752136752136755	0.20779251741921478
