AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	cohort	model_name	n_samples	n_responders	n_nonresponders
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.543782061576596e-05	0.0010438272365772344	1.982906804121684	0.34709844720913274	demo_cohort_1	EcoNiche-Opt	48	24	24
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.186998096309318e-07	0.00018562497290652066	1.4300098222915625	-0.07898143963116105	demo_cohort_2	EcoNiche-Opt	48	24	24
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000240990179426138	0.0022631317974609226	2.7563233620639274	-0.8732187217830087	demo_cohort_3	EcoNiche-Opt	48	24	24
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.875354812973864e-05	0.001203825981896792	2.2093826484041754	-0.44502363374115084	demo_cohort_4	EcoNiche-Opt	48	24	24
