AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	cohort	model_name	n_samples	n_responders	n_nonresponders
0.5	0.8	0.4166666666666667	0.625	-0.2182178902359924	0.7692307692307693	0.8333333333333334	0.0	0.7142857142857143	0.0	0.21274322698834452	0.2101642796757649	-0.1403025834684808	1.2284904473842275	GSE115821	EcoNiche-Opt	8	2	6
0.4444444444444444	0.6348504375884407	0.5	0.42857142857142855	0.0	0.0	0.0	1.0		0.42857142857142855	0.4027884671833872	0.39909465372193165	-0.05281803196261457	0.19958496228235562	GSE136961	EcoNiche-Opt	21	9	12
0.36111111111111105	0.5153943218087955	0.5	0.5714285714285714	0.0	0.7272727272727273	1.0	0.0	0.5714285714285714		0.3386036972800714	0.2919243550211509	-0.8162472286824785	1.675888134625741	GSE168204	EcoNiche-Opt	21	9	12
0.44878472222222227	0.8222345263938268	0.5208333333333334	0.2159090909090909	0.08856148855400954	0.08	0.041666666666666664	1.0	1.0	0.18823529411764706	0.5508147974774927	0.6183849683976129	-0.19863582868206173	1.1959388048712731	GSE176307	EcoNiche-Opt	88	16	72
0.5659340659340659	0.6170548672969021	0.5	0.48148148148148145	0.0	0.65	1.0	0.0	0.48148148148148145		0.40298609797566814	0.40981959824058745	0.31710786061784973	-0.7234654738024537	GSE78220	EcoNiche-Opt	27	14	13
0.4375	0.7431020214888507	0.45089285714285715	0.3064516129032258	-0.10087640180614377	0.29508196721311475	0.1875	0.7142857142857143	0.6923076923076923	0.20408163265306123	0.32418008712774204	0.37255340679419563	-0.3485539650994339	1.1198030347112224	GSE91061	EcoNiche-Opt	62	14	48
