AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	endpoint	stratum	cohort	selected_candidate	n_samples	n_responders	n_nonresponders	response_prevalence	threshold	train_cohorts	selection_boundary
0.6128205128205129	0.443052059052059	0.5064102564102564	0.5102040816326531	0.010336227882434037	0.29411764705882354	0.5	0.5128205128205128	0.20833333333333334	0.8	0.31423500343198435	0.33997949256796905	0.24712001488480964	-1.4350441545460417	primary_recist	melanoma_core_high_evidence	GSE91061	module_prior_composite	49	10	39	0.20408163265306123	0.43604919693064953	GSE78220,PRJEB23709_PD1_PRE	training_only_inner_lodo
0.6483516483516484	0.6310725135349196	0.6263736263736264	0.6296296296296297	0.2570193398539127	0.6666666666666666	0.7142857142857143	0.5384615384615384	0.625	0.6363636363636364	0.2909107984360428	0.32640283009776705	0.13949154944492717	0.0771320292345374	primary_recist	melanoma_core_high_evidence	GSE78220	module_prior_composite	27	14	13	0.5185185185185185	0.40980104728815997	GSE91061,PRJEB23709_PD1_PRE	training_only_inner_lodo
0.8755980861244019	0.8331876911765292	0.7212918660287082	0.7317073170731707	0.46541211876427413	0.6666666666666666	0.5789473684210527	0.8636363636363636	0.7857142857142857	0.7037037037037037	0.1463994372895915	0.2213819619490431	0.7739163054922703	-0.12331167315888543	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	41	19	22	0.4634146341463415	0.7106589134139443	GSE91061,GSE78220	training_only_inner_lodo
0.6128205128205129	0.443052059052059	0.5064102564102564	0.5102040816326531	0.010336227882434037	0.29411764705882354	0.5	0.5128205128205128	0.20833333333333334	0.8	0.31423500343198435	0.33997949256796905	0.24712001488480964	-1.4350441545460417	primary_recist	melanoma_recist_supported_primary	GSE91061	module_prior_composite	49	10	39	0.20408163265306123	0.4209547786696646	GSE78220,GSE145996,PRJEB23709_PD1_PRE	training_only_inner_lodo
0.6483516483516484	0.6310725135349196	0.6263736263736264	0.6296296296296297	0.2570193398539127	0.6666666666666666	0.7142857142857143	0.5384615384615384	0.625	0.6363636363636364	0.2909107984360428	0.32640283009776705	0.13949154944492717	0.0771320292345374	primary_recist	melanoma_recist_supported_primary	GSE78220	module_prior_composite	27	14	13	0.5185185185185185	0.40980104728815997	GSE91061,GSE145996,PRJEB23709_PD1_PRE	training_only_inner_lodo
0.5208333333333334	0.7016684704184704	0.35416666666666663	0.35714285714285715	-0.28867513459481287	0.4	0.375	0.3333333333333333	0.42857142857142855	0.2857142857142857	0.34260905290604876	0.4018903197022125	0.16905098599105375	0.30535128873521733	primary_recist	melanoma_recist_supported_primary	GSE145996	module_prior_composite	14	8	6	0.5714285714285714	0.36866837649370504	GSE91061,GSE78220,PRJEB23709_PD1_PRE	training_only_inner_lodo
0.8755980861244019	0.8331876911765292	0.7476076555023923	0.7560975609756098	0.5126841617284027	0.7058823529411765	0.631578947368421	0.8636363636363636	0.8	0.7307692307692307	0.1463994372895915	0.2213819619490431	0.7739163054922703	-0.12331167315888543	primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_prior_composite	41	19	22	0.4634146341463415	0.6731694744274304	GSE91061,GSE78220,GSE145996	training_only_inner_lodo
