AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	endpoint	stratum	n_samples	n_cohorts	n_responders	n_nonresponders	response_prevalence	AUPRC_minus_prevalence	selected_candidates	selection_boundary
0.7049025769956003	0.5584727461504684	0.6315210559396606	0.6324786324786325	0.25439479174218027	0.5567010309278351	0.627906976744186	0.6351351351351351	0.5	0.746031746031746	0.250038321836014	0.2348619118541941	0.3445839112636591	-0.6044426196350924	primary_recist	melanoma_core_high_evidence	117	3	43	74	0.36752136752136755	0.19095137862910083	module_prior_composite	training_only_inner_lodo
0.6845588235294118	0.5804730202048082	0.6128676470588235	0.6183206106870229	0.22122657444712313	0.5454545454545454	0.5882352941176471	0.6375	0.5084745762711864	0.7083333333333334	0.2599313770648727	0.23858416431842683	0.3140888852438914	-0.48888244176884754	primary_recist	melanoma_recist_supported_primary	131	4	51	80	0.3893129770992366	0.19116004310557155	module_prior_composite	training_only_inner_lodo
