AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	endpoint	stratum	cohort	model_name	selected_candidate	feature_family	penalty	C	n_features	n_samples	n_responders	n_nonresponders	threshold	train_cohorts	selection_boundary
0.5333333333333333	0.28548823763955344	0.49230769230769234	0.42857142857142855	-0.012725695259515555	0.3	0.6	0.38461538461538464	0.2	0.7894736842105263	0.27499237564244866	0.31393425497252914	0.25340901446809283	-1.3756445782814573	primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-NoLeakageStackedEnsemble	all_l1_C0.3	all	l1	0.3	66	49	10	39	0.4695931180006917	GSE78220,PRJEB23709_PD1_PRE	training_only_nested_lodo
0.5604395604395604	0.5952895663234008	0.4862637362637363	0.48148148148148145	-0.02842561369430512	0.4166666666666667	0.35714285714285715	0.6153846153846154	0.5	0.47058823529411764	0.25985981233786337	0.14617748469566033	0.25078291146133747	0.09736362123709646	primary_recist	melanoma_core_high_evidence	GSE78220	EcoNiche-Opt-NoLeakageStackedEnsemble	module_l2_C0.03	module	l2	0.03	7	27	14	13	0.5182383957473257	GSE91061,PRJEB23709_PD1_PRE	training_only_nested_lodo
0.5	0.4634146341463415	0.5	0.4634146341463415	0.0	0.6333333333333333	1.0	0.0	0.4634146341463415		0.25	0.036585365853658514	0.0	-0.1465931599879868	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	EcoNiche-Opt-NoLeakageStackedEnsemble	module_l1_C0.03	module	l1	0.03	7	41	19	22	0.5	GSE91061,GSE78220	training_only_nested_lodo
0.5384615384615385	0.3965832483052163	0.4653846153846154	0.32653061224489793	-0.06488435258195314	0.2978723404255319	0.7	0.23076923076923078	0.1891891891891892	0.75	0.2604129207275848	0.3089233976523957	0.5276441696944367	-1.4154691713612295	primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-NoLeakageStackedEnsemble	module_l2_C0.3	module	l2	0.3	7	49	10	39	0.39310658365129836	GSE78220,GSE145996,PRJEB23709_PD1_PRE	training_only_nested_lodo
0.5659340659340659	0.5983159050640253	0.5494505494505495	0.5555555555555556	0.10482848367219182	0.625	0.7142857142857143	0.38461538461538464	0.5555555555555556	0.5555555555555556	0.25550105270458917	0.13873594027823843	0.32128164230339434	0.0921976949162419	primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-NoLeakageStackedEnsemble	module_l2_C0.03	module	l2	0.03	7	27	14	13	0.4076249614337421	GSE91061,GSE145996,PRJEB23709_PD1_PRE	training_only_nested_lodo
0.5208333333333334	0.700534188034188	0.35416666666666663	0.35714285714285715	-0.28867513459481287	0.4	0.375	0.3333333333333333	0.42857142857142855	0.2857142857142857	0.24878210858653868	0.17225256047178186	0.6676299920240992	0.33619047200083285	primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-NoLeakageStackedEnsemble	module_l2_C0.03	module	l2	0.03	7	14	8	6	0.45711225672207306	GSE91061,GSE78220,PRJEB23709_PD1_PRE	training_only_nested_lodo
0.8397129186602871	0.7629884193519946	0.7200956937799043	0.7073170731707317	0.46289637758176455	0.7391304347826086	0.8947368421052632	0.5454545454545454	0.6296296296296297	0.8571428571428571	0.22186649932718075	0.22092063924230243	5.783098798524366	-0.11978701254069543	primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-NoLeakageStackedEnsemble	module_l1_C0.3	module	l1	0.3	7	41	19	22	0.469893927360343	GSE91061,GSE78220,GSE145996	training_only_nested_lodo
0.575	0.7707656926406926	0.5875	0.5384615384615384	0.18446619684315546	0.5	0.375	0.8	0.75	0.4444444444444444	0.23743674052370997	0.1302536285997188	1.2546624777479956	0.5571276513478154	strict_recist	strict_melanoma_pd1_like_external	GSE145996	EcoNiche-Opt-NoLeakageStackedEnsemble	module_l2_C0.03	module	l2	0.03	7	13	8	5	0.5217223308129149	GSE91061,GSE78220,PRJEB23709_PD1_PRE	discovery_only_nested_lodo_no_external_selection
0.581060606060606	0.591172290512122	0.5433712121212121	0.5533980582524272	0.09074963086584181	0.4523809523809524	0.3958333333333333	0.6909090909090909	0.5277777777777778	0.5671641791044776	0.24367989917499397	0.0607694404118652	0.7794572806863909	-0.12885270531088266	strict_recist	strict_melanoma_pd1_like_external	PHS000452_LIU_LIKE_PRE	EcoNiche-Opt-NoLeakageStackedEnsemble	module_l2_C0.03	module	l2	0.03	7	103	48	55	0.5217223308129149	GSE91061,GSE78220,PRJEB23709_PD1_PRE	discovery_only_nested_lodo_no_external_selection
