endpoint	stratum	holdout	train_cohorts	candidate	feature_family	penalty	C	n_features	inner_mean_AUROC	inner_sd_AUROC	inner_mean_AUPRC	inner_mean_balanced_accuracy	inner_mean_ECE	selection_score	selected_candidate
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	module_signature_edge_l2_C0.1	module_signature_edge	l2	0.1	50	0.6241626794258373	0.024162679425837275	0.4596242213579675	0.5874156545209177	0.2383256831303143	0.6016656921052139	module_l2_C0.03
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	module_signature_edge_l2_C0.3	module_signature_edge	l2	0.3	50	0.5573365231259968	0.02400318979266347	0.40783363449052124	0.5437124279229543	0.2891487448665636	0.5199316013448803	module_l2_C0.03
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	module_signature_edge_l2_C1	module_signature_edge	l2	1.0	50	0.5125567415041099	0.030505459452827816	0.36713771508947524	0.48875904796957426	0.3434797992186249	0.4569337658023284	module_l2_C0.03
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	all_l1_C0.03	all	l1	0.03	66	0.5	0.0	0.33374813339970133	0.5	0.16625186660029864	0.4674370333499254	module_l2_C0.03
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	all_l1_C0.1	all	l1	0.1	66	0.5474358974358975	0.047435897435897434	0.4344771334848736	0.49615384615384617	0.16998757615219637	0.500475217951299	module_l2_C0.03
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	all_l1_C0.3	all	l1	0.3	66	0.7065268065268066	0.11165501165501168	0.5835954337200466	0.5608821003557846	0.2810290204331697	0.628948596024119	module_l2_C0.03
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	all_l1_C1	all	l1	1.0	66	0.5510121457489878	0.027935222672064774	0.43945484618926445	0.5193534535639799	0.3240191088853499	0.4923548253772783	module_l2_C0.03
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	all_l2_C0.03	all	l2	0.03	66	0.6829468776837198	0.07781867255551472	0.563759176737179	0.5939455281560544	0.21675585966342992	0.6315973565379684	module_l2_C0.03
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	all_l2_C0.1	all	l2	0.1	66	0.6179241810820757	0.02561648877438344	0.4820694717939778	0.5870782726045883	0.2338010776255693	0.5816066358606757	module_l2_C0.03
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	all_l2_C0.3	all	l2	0.3	66	0.5509262667157404	0.030413446202919858	0.4266108347239376	0.4879431971537235	0.2742791311422125	0.49563591727302864	module_l2_C0.03
primary_recist	melanoma_core_high_evidence	GSE78220	GSE91061,PRJEB23709_PD1_PRE	all_l2_C1	all	l2	1.0	66	0.5164028953502637	0.02665930560667401	0.37280407845320696	0.48875904796957426	0.34855047234996983	0.4465090319382307	module_l2_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_l1_C0.03	module	l1	0.03	7	0.5	0.0	0.36130007558578986	0.5	0.15721844293272863	0.5305472411186697	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_l1_C0.1	module	l1	0.1	7	0.5	0.0	0.36130007558578986	0.5	0.15721844293272863	0.5305472411186697	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_l1_C0.3	module	l1	0.3	7	0.4761904761904762	0.036630036630036666	0.42933804126873515	0.486996336996337	0.22533037409015613	0.48435952273862487	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_l1_C1	module	l1	1.0	7	0.4236263736263736	0.060989010989010994	0.3794105024796864	0.40934065934065933	0.30979677570693864	0.3980704349908289	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_l2_C0.03	module	l2	0.03	7	0.4950549450549451	0.010439560439560402	0.4383236803747741	0.4697802197802198	0.2163464178731811	0.5177045811806761	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_l2_C0.1	module	l2	0.1	7	0.430952380952381	0.040842490842490836	0.3770767668270216	0.49542124542124544	0.24375155908328552	0.42944714062240724	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_l2_C0.3	module	l2	0.3	7	0.3789377289377289	0.08772893772893775	0.35775108058820054	0.41712454212454214	0.31785213563234627	0.3370267748934552	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_l2_C1	module	l2	1.0	7	0.38278388278388276	0.09157509157509158	0.35996923634812317	0.45009157509157505	0.36781217448377623	0.3333260132131616	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	signature_l1_C0.03	signature	l1	0.03	13	0.5	0.0	0.36130007558578986	0.5	0.15721844293272863	0.5245472411186697	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	signature_l1_C0.1	signature	l1	0.1	13	0.5	0.0	0.36130007558578986	0.5	0.15721844293272863	0.5245472411186697	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	signature_l1_C0.3	signature	l1	0.3	13	0.4937728937728938	0.011721611721611708	0.42680148160973863	0.4696886446886447	0.19184598707522982	0.5122997702462095	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	signature_l1_C1	signature	l1	1.0	13	0.3380952380952381	0.07985347985347988	0.3258633285414433	0.35228937728937726	0.38140231321596846	0.2781589529047161	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	signature_l2_C0.03	signature	l2	0.03	13	0.46501831501831503	0.02399267399267402	0.357879891411888	0.5024725274725275	0.17979586717824353	0.4739642134600567	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	signature_l2_C0.1	signature	l2	0.1	13	0.42124542124542125	0.014652014652014655	0.3564700096720973	0.4960622710622711	0.25092549505356476	0.42373070418170244	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	signature_l2_C0.3	signature	l2	0.3	13	0.35677655677655673	0.07655677655677659	0.3318381676783033	0.42994505494505497	0.34651546556351254	0.3082019181787246	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	signature_l2_C1	signature	l2	1.0	13	0.33479853479853483	0.09853479853479855	0.32550646515589066	0.3509157509157509	0.41089311916883614	0.2609936017171868	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	compact_l1_C0.03	compact	l1	0.03	15	0.5	0.0	0.36130007558578986	0.5	0.15721844293272863	0.5225472411186697	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	compact_l1_C0.1	compact	l1	0.1	15	0.5	0.0	0.36130007558578986	0.5	0.15721844293272863	0.5225472411186697	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	compact_l1_C0.3	compact	l1	0.3	15	0.46080586080586083	0.021245421245421253	0.43146384937858584	0.5081501831501831	0.22532023377728672	0.46993900921192494	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	compact_l1_C1	compact	l1	1.0	15	0.35347985347985356	0.09523809523809526	0.34094400981496437	0.4107142857142857	0.3401951624995959	0.2944616467530773	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	compact_l2_C0.03	compact	l2	0.03	15	0.4551282051282052	0.006410256410256416	0.3783530070004528	0.4960622710622711	0.22433200988704569	0.465911689693179	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	compact_l2_C0.1	compact	l2	0.1	15	0.36465201465201463	0.07893772893772899	0.34233934081295425	0.4754578754578755	0.323162491496011	0.31971560431293766	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	compact_l2_C0.3	compact	l2	0.3	15	0.32490842490842486	0.11611721611721612	0.328665481252968	0.378021978021978	0.372255488930119	0.2477791405366947	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	compact_l2_C1	compact	l2	1.0	15	0.33772893772893775	0.12893772893772895	0.3423068996931291	0.37866300366300365	0.40521157546737874	0.25064217709242953	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_l1_C0.03	module_signature	l1	0.03	20	0.5	0.0	0.36130007558578986	0.5	0.15721844293272863	0.5175472411186697	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_l1_C0.1	module_signature	l1	0.1	20	0.5	0.0	0.36130007558578986	0.5	0.15721844293272863	0.5175472411186697	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_l1_C0.3	module_signature	l1	0.3	20	0.46080586080586083	0.021245421245421253	0.43146384937858584	0.5081501831501831	0.22532243195230578	0.4649386794856721	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_l1_C1	module_signature	l1	1.0	20	0.35201465201465204	0.0992673992673993	0.3485392934802344	0.41007326007326006	0.39220664585666476	0.2789075478541392	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_l2_C0.03	module_signature	l2	0.03	20	0.45384615384615384	0.0076923076923077205	0.3711302705772015	0.507051282051282	0.22489414801463536	0.4587314689580889	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_l2_C0.1	module_signature	l2	0.1	20	0.3564102564102564	0.0871794871794872	0.33317807678953915	0.3836996336996337	0.2838457387842601	0.3027464413668094	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_l2_C0.3	module_signature	l2	0.3	20	0.3276556776556776	0.11336996336996338	0.3283992215638467	0.3752747252747253	0.41568921430512845	0.2402209722450476	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_l2_C1	module_signature	l2	1.0	20	0.3456043956043956	0.13131868131868132	0.3548150565458581	0.3516483516483516	0.4675763148653252	0.24287253095225955	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_bio_l1_C0.03	module_signature_bio	l1	0.03	36	0.5	0.0	0.36130007558578986	0.5	0.15721844293272863	0.5015472411186697	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_bio_l1_C0.1	module_signature_bio	l1	0.1	36	0.5	0.0	0.36130007558578986	0.5	0.15721844293272863	0.5015472411186697	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_bio_l1_C0.3	module_signature_bio	l1	0.3	36	0.46080586080586083	0.021245421245421253	0.43146384937858584	0.5081501831501831	0.22532245134549617	0.4489386765766935	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_bio_l1_C1	module_signature_bio	l1	1.0	36	0.3600732600732601	0.09633699633699636	0.34677961727506945	0.4164835164835165	0.3722402675439983	0.27557085932484493	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_bio_l2_C0.03	module_signature_bio	l2	0.03	36	0.4642857142857143	0.0027472527472527375	0.3911352365013692	0.4679487179487179	0.21957335216690327	0.4564870446346252	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_bio_l2_C0.1	module_signature_bio	l2	0.1	36	0.35329670329670326	0.10054945054945055	0.336039874670747	0.358058608058608	0.3090137337761588	0.2721768358255593	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_bio_l2_C0.3	module_signature_bio	l2	0.3	36	0.3263736263736263	0.1120879120879121	0.3271017410331729	0.33882783882783885	0.3891247989293557	0.22561251653497613	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_bio_l2_C1	module_signature_bio	l2	1.0	36	0.3445054945054945	0.12472527472527475	0.3492833526827781	0.35668498168498164	0.4598779611308763	0.22992374732575258	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_edge_l1_C0.03	module_signature_edge	l1	0.03	50	0.5	0.0	0.36130007558578986	0.5	0.15721844293272863	0.4875472411186697	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_edge_l1_C0.1	module_signature_edge	l1	0.1	50	0.5	0.0	0.36130007558578986	0.5	0.15721844293272863	0.4875472411186697	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_edge_l1_C0.3	module_signature_edge	l1	0.3	50	0.4855311355311355	0.003479853479853523	0.44025565099359	0.49404761904761907	0.19613129828445336	0.47309946010028064	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_edge_l1_C1	module_signature_edge	l1	1.0	50	0.3518315018315018	0.02765567765567767	0.36256083244948173	0.40283882783882785	0.3942307072630905	0.28526708155108893	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_edge_l2_C0.03	module_signature_edge	l2	0.03	50	0.373992673992674	0.07728937728937729	0.3395093180728962	0.44780219780219777	0.29232537534551617	0.2978402207435575	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_edge_l2_C0.1	module_signature_edge	l2	0.1	50	0.33827838827838824	0.07454212454212455	0.3264120653983017	0.39441391941391946	0.3250020534283635	0.2546189205035976	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_edge_l2_C0.3	module_signature_edge	l2	0.3	50	0.33626373626373623	0.05604395604395601	0.3312833655877176	0.3457875457875458	0.3858707800520688	0.250778855082097	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	module_signature_edge_l2_C1	module_signature_edge	l2	1.0	50	0.3315018315018315	0.07875457875457875	0.33025315150600876	0.3707875457875458	0.4563919221514118	0.2252304462418085	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	all_l1_C0.03	all	l1	0.03	66	0.5	0.0	0.36130007558578986	0.5	0.15721844293272863	0.4715472411186697	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	all_l1_C0.1	all	l1	0.1	66	0.5	0.0	0.36130007558578986	0.5	0.15721844293272863	0.4715472411186697	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	all_l1_C0.3	all	l1	0.3	66	0.4855311355311355	0.003479853479853523	0.44025565099359	0.5004578754578755	0.19613183847319576	0.45741989189248217	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	all_l1_C1	all	l1	1.0	66	0.3518315018315018	0.02765567765567767	0.36256083244948173	0.40283882783882785	0.3948329773979098	0.26917674103086603	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	all_l2_C0.03	all	l2	0.03	66	0.3761904761904762	0.09047619047619049	0.3401939806325588	0.42857142857142855	0.28737857801404054	0.2772935637421021	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	all_l2_C0.1	all	l2	0.1	66	0.34212454212454213	0.07838827838827842	0.3277215130552776	0.4136446886446887	0.32947464715734626	0.24096359159456315	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	all_l2_C0.3	all	l2	0.3	66	0.3375457875457875	0.057326007326007344	0.3298680240616841	0.38296703296703294	0.38142913472064127	0.23780356772920774	module_l1_C0.03
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	GSE91061,GSE78220	all_l2_C1	all	l2	1.0	66	0.33003663003663	0.0827838827838828	0.3298245767088007	0.3707875457875458	0.4602071766762879	0.20513544710350273	module_l1_C0.03
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_l1_C0.03	module	l1	0.03	7	0.5	0.0	0.5177872413644771	0.5	0.042177485266916136	0.5634521013464103	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_l1_C0.1	module	l1	0.1	7	0.5241147741147741	0.04211348087861857	0.5764661204829623	0.4765720390720391	0.07366342760153116	0.5664837335371333	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_l1_C0.3	module	l1	0.3	7	0.5543221398484556	0.05474303616292522	0.6011190003106345	0.5242400143715934	0.1465119371729712	0.5842977319406903	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_l1_C1	module	l1	1.0	7	0.5947068282594599	0.02336817523170498	0.6283997501445493	0.5754417366259471	0.24490084778483998	0.6308996753216337	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_l2_C0.03	module	l2	0.03	7	0.5990102733523786	0.07157335233713352	0.632970569959627	0.573894672578883	0.09978718913039912	0.6332473094391587	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_l2_C0.1	module	l2	0.1	7	0.5947561210719106	0.06822725243252599	0.6243176140978322	0.5331437568279673	0.18379237895441322	0.6151625872636671	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_l2_C0.3	module	l2	0.3	7	0.6028302837513363	0.028650899705267612	0.6285895803988519	0.5393250755092861	0.21102306658718337	0.6396765857259744	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_l2_C1	module	l2	1.0	7	0.5866447149341886	0.024878127437221686	0.6168434331232072	0.578442756074335	0.2659545775941865	0.6179189456924873	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	signature_l1_C0.03	signature	l1	0.03	13	0.5	0.0	0.5177872413644771	0.5	0.042177485266916136	0.5574521013464103	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	signature_l1_C0.1	signature	l1	0.1	13	0.542506105006105	0.07532580889721405	0.5937529031509409	0.4797771672771673	0.08007637229918141	0.5631958933915732	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	signature_l1_C0.3	signature	l1	0.3	13	0.5147283272283273	0.10361488815844554	0.5839196141724607	0.46422692804271753	0.2829638631593088	0.4890796114945901	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	signature_l1_C1	signature	l1	1.0	13	0.5158500125605389	0.09860959914765659	0.580967150706177	0.4460517552622816	0.30981591912034867	0.48747212795239003	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	signature_l2_C0.03	signature	l2	0.03	13	0.5226717726717727	0.07598205904959289	0.5862591437791628	0.5049391398075609	0.22157742060563113	0.5223170014244258	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	signature_l2_C0.1	signature	l2	0.1	13	0.49874431124431123	0.07287212303545941	0.5606458425904458	0.5000547697916119	0.2008100496897303	0.5002540650217471	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	signature_l2_C0.3	signature	l2	0.3	13	0.49029661858609225	0.06700149543881659	0.5526538107974966	0.4813147378936853	0.23831052745073447	0.4873804097235077	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	signature_l2_C1	signature	l2	1.0	13	0.4901516612042928	0.05196388378701561	0.5571148266948686	0.4683894322052217	0.2743547910764821	0.48914745492906075	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	compact_l1_C0.03	compact	l1	0.03	15	0.5	0.0	0.5177872413644771	0.5	0.042177485266916136	0.5554521013464103	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	compact_l1_C0.1	compact	l1	0.1	15	0.542506105006105	0.07532580889721405	0.5937529031509409	0.4797771672771673	0.08007767658970265	0.5611956977479949	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	compact_l1_C0.3	compact	l1	0.3	15	0.5179181198918041	0.10325906247048104	0.5848334686931264	0.4533616967827494	0.25818978789906527	0.49371155218015406	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	compact_l1_C1	compact	l1	1.0	15	0.536438707491339	0.08703227193354912	0.5982333566396788	0.513360177833862	0.2885463162733292	0.5201319686392261	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	compact_l2_C0.03	compact	l2	0.03	15	0.5390063153221049	0.08708482144774293	0.5934292323585219	0.48094412897044475	0.19430921216289032	0.5347076524581743	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	compact_l2_C0.1	compact	l2	0.1	15	0.546336339099497	0.07788047061372895	0.5920077579130434	0.4876903067692542	0.2115187104990198	0.5442535883475466	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	compact_l2_C0.3	compact	l2	0.3	15	0.5529565463775991	0.07022183933986909	0.5997632841502437	0.4880452150188992	0.2902418384769721	0.543687940102088	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	compact_l2_C1	compact	l2	1.0	15	0.5490609536662169	0.055668030393905776	0.5935039436731908	0.475181251497041	0.24368708993712473	0.5527833319208664	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_l1_C0.03	module_signature	l1	0.03	20	0.5	0.0	0.5177872413644771	0.5	0.042177485266916136	0.5504521013464103	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_l1_C0.1	module_signature	l1	0.1	20	0.542506105006105	0.07532580889721405	0.5937529031509409	0.4797771672771673	0.08007550756270689	0.5561960231020443	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_l1_C0.3	module_signature	l1	0.3	20	0.5179181198918041	0.10325906247048104	0.5848334686931264	0.4741950301160827	0.26190601490397686	0.48919578479608394	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_l1_C1	module_signature	l1	1.0	20	0.5078141887352413	0.08420826192172412	0.5727362082045717	0.4614836917468496	0.29791106728427785	0.4813712030895372	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_l2_C0.03	module_signature	l2	0.03	20	0.5319169134958609	0.08282536719872777	0.585435073132558	0.4871294641031483	0.20387112265048177	0.522823542017338	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_l2_C0.1	module_signature	l2	0.1	20	0.5358205391100127	0.06986267556988264	0.583862893256407	0.45991252899147633	0.21161266082553898	0.5305292179764551	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_l2_C0.3	module_signature	l2	0.3	20	0.5328673519462993	0.06907929727479178	0.5818192220685089	0.5190609828767724	0.2245926526100379	0.5287737767680873	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_l2_C1	module_signature	l2	1.0	20	0.5382169000590054	0.05897053487138192	0.5867505453497116	0.5437099450257344	0.28851254530686254	0.5313153026135429	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_bio_l1_C0.03	module_signature_bio	l1	0.03	36	0.5	0.0	0.5177872413644771	0.5	0.042177485266916136	0.5344521013464103	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_bio_l1_C0.1	module_signature_bio	l1	0.1	36	0.580509768009768	0.058519855185238515	0.6089682549623665	0.553113553113553	0.11135478155473934	0.587099126335852	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_bio_l1_C0.3	module_signature_bio	l1	0.3	36	0.548412479333532	0.06606909113812058	0.6028790313835856	0.5364105923316449	0.2170422938213706	0.5339300224462068	module_l2_C0.3
