endpoint	stratum	holdout	candidate	selection_score	inner_mean_AUROC	inner_mean_AUPRC	inner_mean_balanced_accuracy	inner_mean_ECE	inner_sd_AUROC	weights
primary_recist	melanoma_recist_supported_primary	GSE91061	rank_module_dysfunction_0.75_cytpen_1.25	0.7551565717337599	0.6865075713759925	0.7329132633887174	0.5880858907174696	0.28170370406160944	0.17640272323345066	"{""CYT"": -1.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
primary_recist	melanoma_recist_supported_primary	GSE91061	rank_module_exclusion_context_0.25	0.7813135852495139	0.697623830847515	0.7078979205212508	0.6390714548609285	0.24445674564467423	0.13280754285875815	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_exclusion"": 0.25}"
primary_recist	melanoma_recist_supported_primary	GSE91061	rank_module_exclusion_context_0.50	0.7769789967587035	0.6942985742327847	0.7059775539021307	0.6519346881188987	0.25853337704879714	0.13628731985652187	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_exclusion"": 0.5}"
primary_recist	melanoma_recist_supported_primary	GSE91061	rank_module_exclusion_context_0.75	0.7660759788877108	0.6871768582294898	0.6666731002706211	0.6264879126721231	0.21973731480466444	0.14221624577793476	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_exclusion"": 0.75}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_prior	0.7263299062715705	0.6697506440927494	0.6593027402156862	0.4877586594691858	0.2806237498176655	0.1503225140394979	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_cytotoxic_penalty_0.250	0.7099513073583621	0.655655747761011	0.641613201956788	0.49224430540220016	0.2766578402400332	0.1571220355727219	"{""CYT"": -0.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_cytotoxic_penalty_0.375	0.6905658134114167	0.6397389890810944	0.614944756798443	0.5136118267697215	0.3062370779907952	0.15702563113707382	"{""CYT"": -0.375, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_cytotoxic_penalty_0.500	0.6765583517225758	0.6267868461947409	0.5690196245751068	0.590399439741545	0.3256748786087296	0.16801456521478633	"{""CYT"": -0.5, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_cytotoxic_penalty_0.625	0.6629791613756932	0.6148212898212898	0.5458596580628218	0.5543813642497853	0.3174624328978614	0.15059993693535553	"{""CYT"": -0.625, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_cytotoxic_penalty_0.750	0.6350449064442145	0.591151392467182	0.5040692297771533	0.5266654398233346	0.32737667066134196	0.13221142958441018	"{""CYT"": -0.75, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_cytotoxic_penalty_1.000	0.5178003722728667	0.4818100028626344	0.4536128718900718	0.4696330716067558	0.3308109013750798	0.11626567400971301	"{""CYT"": -1.0, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_dysfunction_0.25_cytpen_0.50	0.6898747170758891	0.6407710710342289	0.6193856676050319	0.505599006256901	0.30306436333681935	0.1654419250542557	"{""CYT"": -0.5, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.25}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_dysfunction_0.25_cytpen_0.75	0.687374536656616	0.6288931828405513	0.5955297411654249	0.6332413200834254	0.32991593255094903	0.15702079526862714	"{""CYT"": -0.75, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.25}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_dysfunction_0.25_cytpen_1.00	0.6202629213508795	0.5738457448983765	0.5168579233942266	0.5273177115282378	0.3030638120574967	0.1384700291699689	"{""CYT"": -1.0, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.25}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_dysfunction_0.25_cytpen_1.25	0.4738678148004448	0.45335132703553754	0.442599134969992	0.43794830900094056	0.38149542265533487	0.14694357183326254	"{""CYT"": -1.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.25}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_dysfunction_0.50_cytpen_0.50	0.7298075668829821	0.6712617061301271	0.6548258388367917	0.5088910358647201	0.2895166422974415	0.1443708124377603	"{""CYT"": -0.5, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_dysfunction_0.50_cytpen_0.75	0.6862642640937845	0.6380086287981025	0.6099990389582727	0.505599006256901	0.3107204618772104	0.16116061519057134	"{""CYT"": -0.75, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_dysfunction_0.50_cytpen_1.00	0.6855086932683356	0.6227482313008629	0.5941926202586945	0.6450680898049318	0.2972965838973086	0.15717975324579517	"{""CYT"": -1.0, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_dysfunction_0.50_cytpen_1.25	0.6141510204990352	0.5722298899930479	0.5529654685407175	0.464060135770662	0.31250432295573355	0.14265498814788613	"{""CYT"": -1.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_dysfunction_0.75_cytpen_0.50	0.726581477816256	0.6675873103504683	0.6528761279957572	0.5127146975831186	0.29257092523510636	0.1415391128429461	"{""CYT"": -0.5, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_dysfunction_0.75_cytpen_0.75	0.7069885387664804	0.6525595019016072	0.6300117122815391	0.5119172494172494	0.290144850700593	0.15374687117473185	"{""CYT"": -0.75, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_dysfunction_0.75_cytpen_1.00	0.690048110343437	0.6394624381466487	0.6135353107997527	0.5115185253343147	0.3043750325692588	0.15741104079846321	"{""CYT"": -1.0, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_dysfunction_0.75_cytpen_1.25	0.6702385609353884	0.6169105017789228	0.6006185679838708	0.5503639635218583	0.3234720229418504	0.14711495849961131	"{""CYT"": -1.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_exclusion_context_0.25	0.7452421753378452	0.6721049053285895	0.6332490201768382	0.6675474379421749	0.2832523147645368	0.14308572163095937	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_exclusion"": 0.25}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_exclusion_context_0.50	0.7253632852687545	0.655531785465996	0.624190593856128	0.6675474379421749	0.2956961102846631	0.14886346174302745	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_exclusion"": 0.5}"
primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_exclusion_context_0.75	0.6972380905494241	0.6374821085347401	0.5717894762896277	0.6061030343925081	0.2823581067203557	0.14898729190746965	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_exclusion"": 0.75}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_prior	0.78928001489337	0.7122567490988544	0.6357707545878359	0.6284037599827074	0.2611277122440627	0.11640707219066235	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_cytotoxic_penalty_0.250	0.7989133254809409	0.719758311863575	0.6438301361612997	0.6050408655671814	0.22972696041677323	0.1137969525690247	"{""CYT"": -0.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_cytotoxic_penalty_0.375	0.8153440201558009	0.7300167668588721	0.6353572520556586	0.6625228572596994	0.2258384900966526	0.10938454312470866	"{""CYT"": -0.375, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_cytotoxic_penalty_0.500	0.8307586738124925	0.7439648071227017	0.639425578754353	0.692251900146637	0.22903936707023217	0.1173497224664255	"{""CYT"": -0.5, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_cytotoxic_penalty_0.625	0.836403103808608	0.7459262959262958	0.6330885608904641	0.7400847690321375	0.21522802246235662	0.12658861431856153	"{""CYT"": -0.625, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_cytotoxic_penalty_0.750	0.7998444452057317	0.7268351531509426	0.5955355235903069	0.6473158420526842	0.24251766031728672	0.13512039238890686	"{""CYT"": -0.75, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_cytotoxic_penalty_1.000	0.7182464312465002	0.6646549357075673	0.5578510924646095	0.5916568811305654	0.2905708360027031	0.16151109110157164	"{""CYT"": -1.0, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_dysfunction_0.25_cytpen_0.50	0.8074863217147289	0.7242570295201873	0.629715190279275	0.659165103901946	0.24827162820902338	0.1041578720133914	"{""CYT"": -0.5, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.25}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_dysfunction_0.25_cytpen_0.75	0.841518836007657	0.7499249288722973	0.6549828324181237	0.7173875831770569	0.23133950108206514	0.11254592157975966	"{""CYT"": -0.75, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.25}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_dysfunction_0.25_cytpen_1.00	0.8027129757189517	0.724334145386777	0.6157977621809252	0.6691107138475559	0.23912620182355404	0.13099698544158989	"{""CYT"": -1.0, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.25}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_dysfunction_0.25_cytpen_1.25	0.7203681874135374	0.6676370413212518	0.5630809349160776	0.5755341150077992	0.28709020699787846	0.1621066910015704	"{""CYT"": -1.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.25}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_dysfunction_0.50_cytpen_0.50	0.816325293941319	0.7284198257882468	0.6461216131682803	0.692606808396282	0.25787555465991735	0.10089909268696157	"{""CYT"": -0.5, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_dysfunction_0.50_cytpen_0.75	0.8235515819673408	0.7333993491888228	0.6332736053106421	0.6838903786272207	0.21671643180619707	0.0994626121732427	"{""CYT"": -0.75, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_dysfunction_0.50_cytpen_1.00	0.8462024410295559	0.7516401726928043	0.663050481973699	0.6762591209959631	0.1919174313399894	0.10088474413107816	"{""CYT"": -1.0, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_dysfunction_0.50_cytpen_1.25	0.8101563604234849	0.7305784858416438	0.6421666391328655	0.6276659013501119	0.2321058073719966	0.1209739936462845	"{""CYT"": -1.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_dysfunction_0.75_cytpen_0.50	0.7914490634797392	0.7100934153565732	0.6264819930301938	0.6593900251794989	0.2609298375975822	0.10569284969022535	"{""CYT"": -0.5, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_dysfunction_0.75_cytpen_0.75	0.8089545144408596	0.7217750086171139	0.634674575872974	0.6678815336710073	0.2387534761170146	0.09600378759475459	"{""CYT"": -0.75, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_dysfunction_0.75_cytpen_1.00	0.8326325788787409	0.7385161622003727	0.6485605742411651	0.6967108914477335	0.21951594991479784	0.0922956744952095	"{""CYT"": -1.0, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_dysfunction_0.75_cytpen_1.25	0.8346215891293559	0.7458024431708643	0.6598333926421555	0.6577440103755893	0.24369867553183022	0.09284363395049888	"{""CYT"": -1.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_exclusion_context_0.25	0.7863852545597452	0.7106046000782843	0.6112115814639792	0.6146674962464437	0.2297753322752448	0.11914860031028478	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_exclusion"": 0.25}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_exclusion_context_0.50	0.7894291719527788	0.7073861810703915	0.6066713901762099	0.697385655280392	0.2415612514761191	0.12103294257830537	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_exclusion"": 0.5}"
primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_exclusion_context_0.75	0.7900207871274733	0.7098264308790624	0.6026441287566752	0.6335795783164203	0.2082490392250448	0.11301555268197076	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_exclusion"": 0.75}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_prior	0.6618065861254887	0.5940018315018315	0.5919310143351496	0.5252594627594628	0.33167712555287227	0.053732902652584104	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_cytotoxic_penalty_0.250	0.6649013470946324	0.5961538461538461	0.5987511284816728	0.5499847374847374	0.3042422833032152	0.07850928662766596	"{""CYT"": -0.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_cytotoxic_penalty_0.375	0.6637741995150355	0.605448717948718	0.6125760321826866	0.5011599511599512	0.3078424636121742	0.11131935203364438	"{""CYT"": -0.375, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_cytotoxic_penalty_0.500	0.6602132460801958	0.6093788156288156	0.5860606022587397	0.5587301587301586	0.34658258522673924	0.14493193562417847	"{""CYT"": -0.5, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_cytotoxic_penalty_0.625	0.6772542571770274	0.625976800976801	0.6004475354306681	0.5542277167277168	0.31044080933403567	0.1657299404110421	"{""CYT"": -0.625, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_cytotoxic_penalty_0.750	0.6682703780171149	0.6224358974358974	0.584618249693768	0.5493284493284493	0.32503958857306253	0.17528115231849015	"{""CYT"": -0.75, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_cytotoxic_penalty_1.000	0.6106430739758448	0.57002442002442	0.5692279390525566	0.5812728937728938	0.283999780247504	0.23015725653184935	"{""CYT"": -1.0, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_dysfunction_0.25_cytpen_0.50	0.6451908535783316	0.5907509157509158	0.5983265346452633	0.4850274725274725	0.33344831637852074	0.10275315626002894	"{""CYT"": -0.5, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.25}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_dysfunction_0.25_cytpen_0.75	0.6880456863004476	0.6235958485958486	0.6254440698667246	0.6365079365079365	0.31743073332356375	0.15001144800255345	"{""CYT"": -0.75, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.25}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_dysfunction_0.25_cytpen_1.00	0.6590050347022329	0.6120268620268621	0.599110058714258	0.5706959706959707	0.3215267251818563	0.18924878873733186	"{""CYT"": -1.0, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.25}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_dysfunction_0.25_cytpen_1.25	0.5687028105968467	0.5536019536019535	0.5699654137175163	0.4538308913308913	0.3454808884658256	0.2636534233168246	"{""CYT"": -1.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.25}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_dysfunction_0.50_cytpen_0.50	0.6804841812852596	0.6133547008547008	0.6055151903930099	0.5198260073260074	0.3127293544005155	0.07065851950645673	"{""CYT"": -0.5, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_dysfunction_0.50_cytpen_0.75	0.6569016608279244	0.603083028083028	0.6055361049438314	0.4850274725274725	0.3186712849366224	0.11685298254285877	"{""CYT"": -0.75, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_dysfunction_0.50_cytpen_1.00	0.68235630512443	0.623550061050061	0.6312481216529127	0.5913308913308913	0.31812488853666937	0.1581958418517228	"{""CYT"": -1.0, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_dysfunction_0.50_cytpen_1.25	0.6574967624383393	0.6141178266178265	0.6354037369027971	0.5045634920634919	0.3145063307302989	0.1958357700154318	"{""CYT"": -1.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_dysfunction_0.75_cytpen_0.50	0.6659268528780525	0.5974206349206349	0.5890812655969052	0.5220238095238096	0.3157836373381804	0.05512962910417848	"{""CYT"": -0.5, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_dysfunction_0.75_cytpen_0.75	0.6582325092763529	0.5972069597069597	0.6020485718018067	0.5125000000000001	0.3300469558343031	0.08712306013678546	"{""CYT"": -0.75, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_dysfunction_0.75_cytpen_1.00	0.6677327078552668	0.6105921855921855	0.6213337241539519	0.5207417582417583	0.32781623235317475	0.12142701370586086	"{""CYT"": -1.0, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_dysfunction_0.75_cytpen_1.25	0.6777781050457176	0.6256868131868133	0.6450905816173503	0.5383852258852259	0.34650740977448624	0.15802773956952398	"{""CYT"": -1.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_exclusion_context_0.25	0.6754837917038652	0.6035637973137974	0.5818038196324671	0.5478479853479853	0.31449473679433976	0.04797856214271771	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_exclusion"": 0.25}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_exclusion_context_0.50	0.667027527176764	0.5961920024420024	0.5757497657942945	0.586462148962149	0.32175022990449226	0.06605321875216796	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_exclusion"": 0.5}"
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_exclusion_context_0.75	0.6609963006970261	0.594993894993895	0.5476292523816729	0.5703296703296703	0.2766475548842532	0.09064365539788934	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_exclusion"": 0.75}"
