AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	endpoint	stratum	cohort	selected_candidate	weights	threshold	n_samples	n_responders	n_nonresponders	train_cohorts	selection_boundary
0.5679487179487179	0.34109751175069125	0.617948717948718	0.5102040816326531	0.19512732731257185	0.4	0.8	0.4358974358974359	0.26666666666666666	0.8947368421052632	0.3173550136422953	0.350270700124948	0.18375936580845828	-1.4593186959917188	primary_recist	melanoma_core_high_evidence	GSE91061	rank_module_cytotoxic_penalty_0.625	"{""CYT"": -0.625, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"	0.4064137308039747	49	10	39	GSE78220,PRJEB23709_PD1_PRE	outer_lodo_training_only_rank_fusion
0.6923076923076923	0.6744215110286539	0.7060439560439561	0.7037037037037037	0.4143709650823724	0.6923076923076923	0.6428571428571429	0.7692307692307693	0.75	0.6666666666666666	0.236777856119531	0.24691354320987652	0.025079083216567148	0.06163908858288046	primary_recist	melanoma_core_high_evidence	GSE78220	rank_module_dysfunction_0.50_cytpen_0.50	"{""CYT"": -0.5, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"	0.5597560975609756	27	14	13	GSE91061,PRJEB23709_PD1_PRE	outer_lodo_training_only_rank_fusion
0.7978468899521531	0.7031840607800429	0.7248803827751196	0.7317073170731707	0.45976902876184733	0.6857142857142857	0.631578947368421	0.8181818181818182	0.75	0.72	0.18618413310894616	0.15585958298631766	0.21845222295240366	-0.2007738613053488	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	rank_module_dysfunction_0.75_cytpen_1.25	"{""CYT"": -1.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"	0.6122448979591837	41	19	22	GSE91061,GSE78220	outer_lodo_training_only_rank_fusion
0.5679487179487179	0.34109751175069125	0.5679487179487179	0.4897959183673469	0.11143704038576271	0.358974358974359	0.7	0.4358974358974359	0.2413793103448276	0.85	0.3173550136422953	0.350270700124948	0.18375936580845828	-1.4593186959917188	primary_recist	melanoma_recist_supported_primary	GSE91061	rank_module_cytotoxic_penalty_0.625	"{""CYT"": -0.625, ""EcoNiche-Opt-ModulePriorFixed"": 1.0}"	0.41587301587301584	49	10	39	GSE78220,GSE145996,PRJEB23709_PD1_PRE	outer_lodo_training_only_rank_fusion
0.6675824175824175	0.6344152812640208	0.5906593406593407	0.5925925925925926	0.18232322463624387	0.6206896551724138	0.6428571428571429	0.5384615384615384	0.6	0.5833333333333334	0.24917434039530198	0.22222218518518516	0.010110211743849915	0.06898776858857902	primary_recist	melanoma_recist_supported_primary	GSE78220	rank_module_exclusion_context_0.25	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_exclusion"": 0.25}"	0.4655052264808362	27	14	13	GSE91061,GSE145996,PRJEB23709_PD1_PRE	outer_lodo_training_only_rank_fusion
0.4375	0.628968253968254	0.5	0.5	0.0	0.5333333333333333	0.5	0.5	0.5714285714285714	0.42857142857142855	0.35951166180765165	0.4642856428571428	0.08022461543499067	0.21972704531043075	primary_recist	melanoma_recist_supported_primary	GSE145996	rank_module_dysfunction_0.50_cytpen_1.00	"{""CYT"": -1.0, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"	0.5598915989159892	14	8	6	GSE91061,GSE78220,PRJEB23709_PD1_PRE	outer_lodo_training_only_rank_fusion
0.8373205741626795	0.7316454806833904	0.7811004784688995	0.7804878048780488	0.5608607858852039	0.7692307692307693	0.7894736842105263	0.7727272727272727	0.75	0.8095238095238095	0.1665674705532665	0.18560378286734086	0.2767505816828554	-0.20739726472098693	primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	rank_module_dysfunction_0.25_cytpen_0.75	"{""CYT"": -0.75, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.25}"	0.5143613000755857	41	19	22	GSE91061,GSE78220,GSE145996	outer_lodo_training_only_rank_fusion
