endpoint	stratum	holdout	candidate	selection_score	inner_mean_AUROC	inner_mean_AUPRC	inner_mean_balanced_accuracy	inner_mean_ECE	inner_sd_AUROC	weights
strict_recist	strict_melanoma_pd1_like_external	discovery_inner_lodo	rank_module_dysfunction_0.25_cytpen_1.25	0.7338308152840362	0.6683713359485669	0.6438740082872504	0.5883809649541915	0.2532360894586396	0.1622120452140552	"{""CYT"": -1.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.25}"
strict_recist	strict_melanoma_pd1_like_external	discovery_inner_lodo	rank_module_dysfunction_0.50_cytpen_0.50	0.8220955331575995	0.724986431379452	0.6910636214367969	0.6482891488755332	0.23566295913258883	0.06629939669913255	"{""CYT"": -0.5, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"
strict_recist	strict_melanoma_pd1_like_external	discovery_inner_lodo	rank_module_dysfunction_0.50_cytpen_0.75	0.83929047397148	0.7367268505712442	0.6850004100386329	0.6646951303844896	0.2095564396222083	0.05725143339927782	"{""CYT"": -0.75, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"
strict_recist	strict_melanoma_pd1_like_external	discovery_inner_lodo	rank_module_dysfunction_0.50_cytpen_1.00	0.8517084455610964	0.7516703548168079	0.7095815376847572	0.6453973038784252	0.1877064533277529	0.08344574039627216	"{""CYT"": -1.0, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"
strict_recist	strict_melanoma_pd1_like_external	discovery_inner_lodo	rank_module_dysfunction_0.50_cytpen_1.25	0.8057538264114499	0.7233164956706147	0.690000341160366	0.5942584303568286	0.2320058187109727	0.11393982269893535	"{""CYT"": -1.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.5}"
strict_recist	strict_melanoma_pd1_like_external	discovery_inner_lodo	rank_module_dysfunction_0.75_cytpen_0.50	0.7987241459466238	0.7050664914795349	0.6662639024092455	0.6781904070376611	0.25586497933460906	0.07600639272070464	"{""CYT"": -0.5, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
strict_recist	strict_melanoma_pd1_like_external	discovery_inner_lodo	rank_module_dysfunction_0.75_cytpen_0.75	0.8129628058450208	0.716966905139102	0.6811596183074003	0.6461537937653498	0.23686291019306882	0.06524574741024633	"{""CYT"": -0.75, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
strict_recist	strict_melanoma_pd1_like_external	discovery_inner_lodo	rank_module_dysfunction_0.75_cytpen_1.00	0.8418271963669945	0.7393124324188397	0.6941543407615165	0.685371822113813	0.23026638769467042	0.06205606784955539	"{""CYT"": -1.0, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
strict_recist	strict_melanoma_pd1_like_external	discovery_inner_lodo	rank_module_dysfunction_0.75_cytpen_1.25	0.8489958051535921	0.7492819108808811	0.7083751090901341	0.6573020657831871	0.20943431780052676	0.07955195717284283	"{""CYT"": -1.25, ""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_dysfunction"": 0.75}"
strict_recist	strict_melanoma_pd1_like_external	discovery_inner_lodo	rank_module_exclusion_context_0.25	0.8091991181290389	0.7168018813756799	0.6632485327907226	0.6430641298061207	0.2111734218003577	0.08558343663144749	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_exclusion"": 0.25}"
strict_recist	strict_melanoma_pd1_like_external	discovery_inner_lodo	rank_module_exclusion_context_0.50	0.7901889206115192	0.7024741515159135	0.6456190671775671	0.6511820940310643	0.2592898688008836	0.08018180072584556	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_exclusion"": 0.5}"
strict_recist	strict_melanoma_pd1_like_external	discovery_inner_lodo	rank_module_exclusion_context_0.75	0.8013991542086365	0.704166404724185	0.6400984739680187	0.6813148045699533	0.19550648730063871	0.07678964819640903	"{""EcoNiche-Opt-ModulePriorFixed"": 1.0, ""TIDE_exclusion"": 0.75}"
