holdout	candidate	inner_mean_AUROC	inner_mean_AUPRC	inner_balanced_accuracy	threshold	selection_score
GSE140901	immune_top5	0.6168253713878715	0.5521789488768166	0.6007957559681698	0.408106500474693	0.6744741066301208
GSE140901	signed_APM	0.5760055835368336	0.5041462346782192	0.598972148541114	0.566613164576829	0.6311615026978004
GSE140901	signed_CTLA4	0.534810554029304	0.4523641924686658	0.583554376657825	0.6058984536423956	0.5866064824856285
GSE140901	signed_CXCL9	0.557771997100122	0.4846909840628009	0.598972148541114	0.5533864739781551	0.6119551537303178
GSE140901	signed_CYT	0.5525924272486773	0.4909537645437297	0.5644893899204244	0.4510288041789912	0.605364584971885
GSE140901	signed_C_ECM	0.4263892068579569	0.39253705226238567	0.5175729442970822	0.21581472871643195	0.4718947066859303
GSE140901	signed_ESCS	0.4482383368945869	0.3953346290498316	0.5172413793103448	0.776148254960268	0.49386713731259574
GSE140901	signed_HLA_DRA	0.5843932768620268	0.4940525777672889	0.580238726790451	0.40893826313102194	0.6381078420899139
GSE140901	signed_IFNG	0.5999281135531136	0.5212279221033493	0.6026193633952255	0.6239937172127621	0.6561204778280423
GSE140901	signed_IMPRES_template	0.5965208206145707	0.5307224252094125	0.5974801061007957	0.6542764085960545	0.6529309471800812
GSE140901	signed_IPRES	0.43544411375661374	0.40177163918069453	0.5087864721485411	0.17012655356765694	0.48097201932307554
GSE140901	signed_MCP_CD8_T	0.5702999529405779	0.5039513523555833	0.5886936339522546	0.5818438200565171	0.6249322022559698
GSE140901	signed_MCP_fibroblast	0.5073674323361823	0.4138534783827664	0.5276856763925729	0.5	0.5544443900749493
GSE140901	signed_MPS	0.5176065832315834	0.44302083984163854	0.526027851458886	0.2998471233324073	0.5660590177966096
GSE140901	signed_PDCD1	0.5661889435795685	0.4965776383594481	0.5817307692307692	0.54208214935877	0.6201043639590793
GSE140901	signed_PDCD1LG2	0.6292501653439153	0.5525791072952446	0.6128978779840849	0.5038711983257229	0.6875240146078817
GSE140901	signed_PDL1_CD274	0.6032966778591777	0.5299504734776072	0.598972148541114	0.5012195783906465	0.6597428089601138
GSE140901	signed_TIDE_dysfunction	0.6108473812067563	0.5534437150408991	0.59565649867374	0.4043238614959583	0.6683023918924883
GSE140901	signed_TIDE_exclusion	0.4140822013634514	0.36516552182833867	0.5227122015915119	0.17736303236324077	0.45847608753444397
GSE140901	signed_TIG	0.5919578627391127	0.5175115157152781	0.5799071618037135	0.3946240820869228	0.6468287966150623
GSE140901	signed_TLS	0.5410097552910054	0.4779951514702989	0.5557029177718833	0.616613731567067	0.5926946587531144
GSE140901	suppression_inverse	0.4315397842897843	0.3895105159744213	0.5245358090185677	0.2662005929312622	0.4772421005394338
GSE140901	tcell_checkpoint	0.6111813059625559	0.5424246602452584	0.5920092838196287	0.5157636909236984	0.6679030031658002
GSE140901	top5_minus_stroma_myeloid	0.5516938593813595	0.47195331776233573	0.5747679045092838	0.6052110859631699	0.6040299204949404
GSE145996	ifn_core_pdcd1lg2_weighted	0.6517278820716321	0.5552766654146398	0.6041867566698811	0.45117416879536576	0.7097010531758581
GSE145996	immune_mean	0.6258214412901913	0.5260966886246916	0.6044278367084539	0.5279129516362594	0.6823476675568486
GSE145996	immune_minus_suppressive	0.5216966702279202	0.41959789228187294	0.5649308903889425	0.3128743539654363	0.570923109361461
GSE145996	immune_top5	0.6510846306471307	0.5516796911900589	0.6159594985535197	0.4081110881857454	0.7094665901343097
GSE145996	signed_APM	0.6109592872405373	0.49096434712133163	0.6113789778206364	0.5691877581165141	0.6660764534876357
GSE145996	signed_CTLA4	0.5239309243996744	0.41818965946383113	0.5858646737383478	0.6073101961026167	0.5741336410597833
GSE145996	signed_CXCL9	0.5911053304334555	0.4693962093930263	0.6159594985535197	0.3868912059446205	0.6453731158307828
GSE145996	signed_CYT	0.5468053902116402	0.4466117584031554	0.5626406300225009	0.4528643566370894	0.597268009632923
GSE145996	signed_C_ECM	0.393287355006105	0.3372463224607863	0.5160318225650916	0.168369995322929	0.4359512622573989
GSE145996	signed_ESCS	0.40981241096866095	0.3388807357209383	0.5160318225650916	0.1491214093875049	0.4525580388829624
GSE145996	signed_HLA_DRA	0.5999025361212861	0.4641066209463321	0.5880745740919319	0.4115949636815856	0.6525115958731993
GSE145996	signed_IFNG	0.6388170024420025	0.5132772154026426	0.6135888781742205	0.6260581313158147	0.6951603071208456
GSE145996	signed_IMPRES_template	0.6157337835775336	0.5258127379763557	0.6136692381870781	0.6544746610713638	0.6727078823857053
GSE145996	signed_IPRES	0.3997959656084656	0.3500827091493732	0.5090806814529091	0.17257140206938998	0.4427541351385797
GSE145996	signed_MCP_CD8_T	0.5547906936813187	0.45767882919161273	0.5904451944712311	0.451852501826043	0.6071968948644609
GSE145996	signed_MCP_fibroblast	0.4751915064102564	0.36845727464097433	0.5300144648023144	0.21932367728110755	0.5201150933824209
GSE145996	signed_MPS	0.48959732397232403	0.39368528364946476	0.523224043715847	0.289850171840074	0.5354427903405896
GSE145996	signed_PDCD1	0.5416519065425315	0.4479484734363255	0.5718016714882674	0.5022501677720848	0.5926394137887612
GSE145996	signed_PDCD1LG2	0.6366575727513227	0.5366912104698478	0.6044278367084539	0.5118961716831206	0.6937135251102379
GSE145996	signed_PDL1_CD274	0.6044540852665852	0.5063578141240782	0.5974766955962713	0.5030281631878343	0.6596458107526026
GSE145996	signed_TIDE_dysfunction	0.6351529367623118	0.5534893005828081	0.6111378977820636	0.40761058596034905	0.6933842966805553
GSE145996	signed_TIDE_exclusion	0.381674793956044	0.32255778234559923	0.5230633236901318	0.22169933339325754	0.42395584925783053
GSE145996	signed_TIG	0.6211245294057793	0.49613941559317787	0.597315975570556	0.4648885134789152	0.675797298963966
GSE145996	signed_TLS	0.5713338293650794	0.4679508901760376	0.5650112504018001	0.6147020923534862	0.6229819363939713
GSE145996	suppression_inverse	0.38038237688237686	0.3364265635285931	0.5300144648023144	0.26742841360989056	0.42370442829892224
GSE145996	tcell_checkpoint	0.6266905652218153	0.5235062705209476	0.5974766955962713	0.5210321124902663	0.6827397135276763
GSE145996	top5_minus_stroma_myeloid	0.5498420075295076	0.44172133422443116	0.5766232722597235	0.5681510496767885	0.6007592378537154
GSE165252	ifn_core_pdcd1lg2_weighted	0.6283945487382987	0.5471192672572417	0.596184560780834	0.4401668092076118	0.6855597401402025
GSE165252	immune_mean	0.5904047746235246	0.5196979838436337	0.5830967169476486	0.589134615169189	0.6455445096630887
GSE165252	immune_minus_suppressive	0.5062800035612536	0.4315308766960544	0.5577639751552795	0.2905553306204115	0.5557447461538202
GSE165252	immune_top5	0.619417963980464	0.5427086506565184	0.6044809228039042	0.3844203024755716	0.6767774426534852
GSE165252	signed_APM	0.591375953907204	0.4989852960797806	0.59924578527063	0.6073186459859485	0.6462875079747246
GSE165252	signed_CTLA4	0.5110142577330077	0.4247839332456049	0.5644631765749778	0.478797084613828	0.5604766132240369
GSE165252	signed_CXCL9	0.5644386637667889	0.4737745050695956	0.6034605146406389	0.4171254879770517	0.6183004147523006
GSE165252	signed_CYT	0.5447220568783069	0.47097565269900465	0.5566104702750665	0.45038794450725106	0.5961013630270104
GSE165252	signed_C_ECM	0.4199540216727716	0.37900193469087917	0.515128660159716	0.17072162794222348	0.4646605514153014
GSE165252	signed_ESCS	0.4077290776353276	0.3619405519094763	0.5078527062999112	0.14875301917064732	0.451218740545797
GSE165252	signed_HLA_DRA	0.5840692027879528	0.48099843691903044	0.5681011535048802	0.41353221170191806	0.6365241823091484
GSE165252	signed_IFNG	0.6021503357753357	0.5098335182951523	0.5903726708074534	0.6319230140986605	0.657160645230466
GSE165252	signed_IMPRES_template	0.5957337835775336	0.5320904533165711	0.5982253771073647	0.6546968407096831	0.6522495750987304
GSE165252	signed_IPRES	0.42062929894179896	0.388420691243618	0.5145519077196096	0.4634466890198284	0.46577792888996034
GSE165252	signed_MCP_CD8_T	0.5472906936813187	0.47265323112003765	0.5774179236912156	0.5079696049018149	0.5997942514218813
GSE165252	signed_MCP_fibroblast	0.49394150641025647	0.3932926932781796	0.5299467613132209	0.5	0.5401034791398265
GSE165252	signed_MPS	0.5137639906389907	0.43054334030274666	0.5270629991126886	0.29384895243700737	0.5616443076097625
GSE165252	signed_PDCD1	0.5366519065425315	0.45771749207986245	0.562866015971606	0.49484543361056604	0.5876810819451049
GSE165252	signed_PDCD1LG2	0.6191575727513228	0.5359022547360393	0.593566992014197	0.5035865494173822	0.6756310350888346
GSE165252	signed_PDL1_CD274	0.5702874185999185	0.4937643890306531	0.5816326530612245	0.3916245192169528	0.6240572707045123
GSE165252	signed_TIDE_dysfunction	0.6214029367623118	0.5563888298389552	0.596184560780834	0.3963211982200554	0.6790316062933014
GSE165252	signed_TIDE_exclusion	0.39584146062271064	0.3507368609311177	0.5296805678793256	0.1782615624631677	0.43986233206323283
GSE165252	signed_TIG	0.590291196072446	0.4905632556420181	0.5842502218278616	0.3524600913530131	0.64403186994594
GSE165252	signed_TLS	0.5500838293650794	0.4744086064471632	0.5426353149955635	0.5025335003581224	0.6009360254372157
GSE165252	suppression_inverse	0.41038237688237683	0.3662728041431158	0.5280834072759539	0.27034541292697783	0.45510018745333036
GSE165252	tcell_checkpoint	0.5996072318884819	0.5202545569567341	0.572759538598048	0.4687379017426336	0.654257936666221
GSE165252	top5_minus_stroma_myeloid	0.533175340862841	0.4519090941983753	0.5634427684117125	0.3021084292390698	0.5839429339933454
GSE168204	ifn_core_pdcd1lg2_weighted	0.6531167709605209	0.5794106156147665	0.6098885098593894	0.44872727145072844	0.7125817272342286
GSE168204	immune_mean	0.6281362561050061	0.5532152684548297	0.6021091604958815	0.5260265187443598	0.6859024775525416
GSE168204	immune_minus_suppressive	0.5557244480056979	0.457281803407154	0.5668524835676845	0.5595062107181926	0.6069311623544398
GSE168204	immune_top5	0.6510846306471307	0.5773469598781609	0.6235335718445794	0.40818491889599756	0.7111286572332677
GSE168204	signed_APM	0.6148944724257224	0.5204452542860624	0.6166694400532491	0.6053141544470754	0.671750207142688
GSE168204	signed_CTLA4	0.5274031466218967	0.4350888361027523	0.5757342540976786	0.6530657898937878	0.5779443011319183
GSE168204	signed_CXCL9	0.5906423674704926	0.4938784632502801	0.6232631666527997	0.5465065122389128	0.6464994489656466
GSE168204	signed_CYT	0.5544442791005292	0.47440371567427936	0.5593435393959565	0.45040537334389336	0.6061316418540409
GSE168204	signed_C_ECM	0.42916698463573466	0.38037609311248677	0.5216116149430069	0.16884157994273682	0.47426637003850936
GSE168204	signed_ESCS	0.42925685541310543	0.37537945985446636	0.5131874531991014	0.7784317661543679	0.4736852010657838
GSE168204	signed_HLA_DRA	0.6033747583435083	0.4931395610454487	0.5878192861302938	0.41273501192557915	0.6574227007022954
GSE168204	signed_IFNG	0.6341873728123729	0.5348803807558078	0.6171270488393378	0.6255302463049578	0.6917877442921303
GSE168204	signed_IMPRES_template	0.6242985983923485	0.5552254658788283	0.6105333222397871	0.6526704528306155	0.6825865377982793
GSE168204	signed_IPRES	0.44192559523809527	0.3922210219984703	0.5145602795573675	0.17508015100924207	0.48726466031588717
GSE168204	signed_MCP_CD8_T	0.5582629159035408	0.4838906173580577	0.587548880938514	0.44586150962956655	0.6118348908183694
GSE168204	signed_MCP_fibroblast	0.5096822471509971	0.39976954746447013	0.5432232298860138	0.2173308281274154	0.5568318860185213
GSE168204	signed_MPS	0.49723621286121295	0.4205972153256508	0.522984441301273	0.2882826077854781	0.5444152956925591
GSE168204	signed_PDCD1	0.5661889435795685	0.48320967442669305	0.5748190365255013	0.5445480762109745	0.6190903791271782
GSE168204	signed_PDCD1LG2	0.6412872023809524	0.5588249442183262	0.6091604958815209	0.5036803136363417	0.6996864743859447
GSE168204	signed_PDL1_CD274	0.6028337148962148	0.5272884366968577	0.5959730426824195	0.594653224586219	0.6589967888651787
GSE168204	signed_TIDE_dysfunction	0.6488103441697193	0.5837511799071876	0.6169398452450288	0.40533704999789794	0.7088448954273301
GSE168204	signed_TIDE_exclusion	0.40019331247456247	0.34778071446546116	0.529120559114735	0.22211737993107417	0.4440383761535723
GSE168204	signed_TIG	0.6141800849613348	0.5185142421101614	0.5941426075380647	0.46429673972634117	0.6698129274437461
GSE168204	signed_TLS	0.5854541997354498	0.49525759490921295	0.57527664531159	0.6092575115911367	0.63898091174649
GSE168204	suppression_inverse	0.41765089540089545	0.3723104550594145	0.529120559114735	0.2675596535633268	0.46272244610960295
GSE168204	tcell_checkpoint	0.6296998244810744	0.5496128909506459	0.6021091604958815	0.5156958781480732	0.6872859270534007
GSE168204	top5_minus_stroma_myeloid	0.5794716371591372	0.47770060935199055	0.5884640985106914	0.5881898278865598	0.6327798725522712
GSE176307	ifn_core_pdcd1lg2_weighted	0.6374049654049654	0.5878296058298689	0.5867200573750897	0.4479910291425872	0.6961324485652133
GSE176307	immune_mean	0.6083735246235247	0.5588042955718528	0.5812216112837676	0.673727099604404	0.6653748199663057
GSE176307	immune_minus_suppressive	0.5058112535612536	0.45840764697657965	0.5501434377241214	0.29123753071800185	0.5562388077962886
GSE176307	immune_top5	0.6304249084249084	0.5843870133169833	0.5934735835524743	0.6494825192093708	0.6893179382683813
GSE176307	signed_APM	0.5985460927960928	0.5300539366706877	0.6002271097298589	0.5745151878893558	0.6550601451161201
GSE176307	signed_CTLA4	0.5175941188441188	0.4503449000565717	0.5622758785560602	0.623276334493198	0.5682251577747504
GSE176307	signed_CXCL9	0.5732667887667888	0.508189598323572	0.5867200573750897	0.41774169467587235	0.6280122715517219
GSE176307	signed_CYT	0.5555727513227513	0.4971542367581338	0.5515180492469519	0.3616100292212667	0.6080063656230057
GSE176307	signed_C_ECM	0.3980616605616606	0.38808326224839573	0.5068132918957686	0.16997246118170314	0.4428064882688688
GSE176307	signed_ESCS	0.40955199430199424	0.38501089369212416	0.5068132918957686	0.14884121213149287	0.4541432035813889
GSE176307	signed_HLA_DRA	0.5977323972323972	0.503073144615196	0.5961630408797514	0.41171400687241994	0.6526942065071446
GSE176307	signed_IFNG	0.6127753357753358	0.548771969061831	0.6016017212526894	0.6648744270013277	0.6702940202910619
GSE176307	signed_IMPRES_template	0.6069664224664225	0.5669691856953035	0.6016017212526894	0.6899439641886975	0.6653949678138221
GSE176307	signed_IPRES	0.403441798941799	0.39087261890718217	0.5026296916088931	0.790172677796276	0.44811691446760277
GSE176307	signed_MCP_CD8_T	0.5565702075702075	0.5047148140400977	0.5622758785560602	0.6172394660843536	0.6099197422000153
GSE176307	signed_MCP_fibroblast	0.47788247863247857	0.4098919612853482	0.5149414295959838	0.17866248923743178	0.5241241481765452
GSE176307	signed_MPS	0.5073056573056574	0.4471412629866755	0.5407004542194598	0.28471823216693926	0.5566977431659641
GSE176307	signed_PDCD1	0.5517647537647536	0.501884017059369	0.5474539803968443	0.5055858500675305	0.6042316536375643
GSE176307	signed_PDCD1LG2	0.6369179894179895	0.5764571736733111	0.5907243605068133	0.4617019052597015	0.6952770661269957
GSE176307	signed_PDL1_CD274	0.5817110297110297	0.5316730079172133	0.5690891704518288	0.6547467243460432	0.6367491386294818
GSE176307	signed_TIDE_dysfunction	0.6243456450956452	0.5939845574705285	0.6016017212526894	0.6689813079183698	0.684124959031806
GSE176307	signed_TIDE_exclusion	0.37412271062271063	0.359408406275527	0.5230695672961989	0.18051450170191413	0.4182466093012969
GSE176307	signed_TIG	0.5996835571835571	0.5347440885392933	0.5812216112837676	0.7116069111906164	0.6554818421747102
GSE176307	signed_TLS	0.5693373015873016	0.5112952919682515	0.5745278508247669	0.5514343671164488	0.6236284587269525
GSE176307	suppression_inverse	0.391493487993488	0.37964676238849215	0.5230695672961989	0.22208596751056434	0.4366293044777226
GSE176307	tcell_checkpoint	0.6080273707773708	0.5565359140240627	0.5812216112837676	0.6811057848305825	0.6649152470427624
GSE176307	top5_minus_stroma_myeloid	0.5350850630850632	0.47906712071842605	0.5541477408558451	0.6104855175148338	0.5867458061637768
GSE67501	ifn_core_pdcd1lg2_weighted	0.6558945487382988	0.5712859339239083	0.6130328441649195	0.45006572103195985	0.7151104876427402
GSE67501	immune_mean	0.6252262031949531	0.540042465070468	0.5938155136268344	0.4709975380285751	0.6819191021298182
GSE67501	immune_minus_suppressive	0.545803813085063	0.4418097429312236	0.5627377902011026	0.30694882317122535	0.5960311897416792
GSE67501	immune_top5	0.6582274877899879	0.5689908175636853	0.6187009861014054	0.4081074180169035	0.7176120779732424
GSE67501	signed_APM	0.6308997634310135	0.5143013573333418	0.6251844087273857	0.5664862583395804	0.6878740517340499
GSE67501	signed_CTLA4	0.5254190196377696	0.4354206576323293	0.5709876543209876	0.48118586703258504	0.5757394352354354
GSE67501	signed_CXCL9	0.6047958066239316	0.48620544182725867	0.6187009861014054	0.3870774261932597	0.6600411280203649
GSE67501	signed_CYT	0.5500791997354497	0.4530633276672247	0.563106607655874	0.44956374561066925	0.6008876965016047
GSE67501	signed_C_ECM	0.44358497405372405	0.38668105439551825	0.5167132541346378	0.16847882254288465	0.4887546894802318
GSE67501	signed_ESCS	0.4217171728734228	0.3733496001898028	0.509938659833838	0.1491704672439706	0.4658815858746049
GSE67501	signed_HLA_DRA	0.6204382504070004	0.5024012429909541	0.5952131376659678	0.41198744784205366	0.6753189694398465
GSE67501	signed_IFNG	0.6340550976800977	0.525573460823888	0.6091311437223387	0.6261070898729659	0.690790327907409
GSE67501	signed_IMPRES_template	0.6142456883394384	0.5350702512963691	0.6034630017858529	0.6545737873090184	0.6711723509935495
GSE67501	signed_IPRES	0.43015310846560845	0.39118847838014237	0.509938659833838	0.17276006892414258	0.4752094653763075
GSE67501	signed_MCP_CD8_T	0.5538978365384615	0.4612732555985392	0.5902049848590729	0.4428971150772078	0.6064717485613421
GSE67501	signed_MCP_fibroblast	0.4927510302197802	0.3959493658830656	0.5313688951005513	0.2161110019462729	0.5391169432689611
GSE67501	signed_MPS	0.49763303825803834	0.4091366725383536	0.5288648186971039	0.28959692155360595	0.5445331128198112
GSE67501	signed_PDCD1	0.5541519065425315	0.4660885625139145	0.5653195123845018	0.4981303815965791	0.6057223102874524
GSE67501	signed_PDCD1LG2	0.6342766203703704	0.5488687898349272	0.6048606258249865	0.5057867577224604	0.691963091153366
GSE67501	signed_PDL1_CD274	0.5726088471713472	0.491136923903188	0.5845368429225872	0.5042032743265945	0.626392535512636
GSE67501	signed_TIDE_dysfunction	0.6306886510480261	0.5555279910589987	0.6062582498641198	0.403024027884691	0.688777963094182
GSE67501	signed_TIDE_exclusion	0.4031033653846154	0.3514890594018763	0.5234878484354375	0.17834308789673897	0.4468522107764811
GSE67501	signed_TIG	0.6241007198819698	0.5116896292683916	0.5938155136268344	0.4610019727079529	0.6793759770267311
GSE67501	signed_TLS	0.5650838293650794	0.4872375757127232	0.5560408416802547	0.6122210256404413	0.6172477502347282
GSE67501	suppression_inverse	0.40984666259666264	0.37144640479843444	0.5245943007997516	0.2675596535633268	0.4546486978765719
GSE67501	tcell_checkpoint	0.6323453271265771	0.5395628181399952	0.5980860315241867	0.5151265462520259	0.6892277696097863
GSE67501	top5_minus_stroma_myeloid	0.5760324837199837	0.46472863941923637	0.5773934311670161	0.33666983459097805	0.6281385872492964
GSE78220	ifn_core_pdcd1lg2_weighted	0.6564439992877493	0.5752414664088527	0.618868670886076	0.4492240943382392	0.7161495061524958
GSE78220	immune_mean	0.6194569724257224	0.5393930791863961	0.6013976793248945	0.4709975380285751	0.676496510351287
GSE78220	immune_minus_suppressive	0.5120126042938542	0.42902605602988964	0.556039029535865	0.5607336896452977	0.5612658585721418
GSE78220	immune_top5	0.6521835317460318	0.5679707519752053	0.6195938818565401	0.4081101706435349	0.7115617634376191
GSE78220	signed_APM	0.5910645985958486	0.49524226795318926	0.6072652953586498	0.566105539627835	0.6461899767614405
GSE78220	signed_CTLA4	0.5366827559015059	0.4275623665025033	0.5862341772151899	0.605192582412285	0.5873725830873906
GSE78220	signed_CXCL9	0.5869386637667888	0.4832638222022867	0.6115506329113924	0.4167115464191857	0.6416793865224728
GSE78220	signed_CYT	0.565463815120065	0.4733957558006258	0.5567642405063291	0.4485645348388789	0.6169718149354128
GSE78220	signed_C_ECM	0.3880904685592185	0.3380628306880088	0.5139108649789029	0.1692480814400386	0.4306891533425641
GSE78220	signed_ESCS	0.4164973926536426	0.36090497132815713	0.5139108649789029	0.14905949179756708	0.4602381844689956
GSE78220	signed_HLA_DRA	0.6056030855718355	0.4821455129392027	0.5858386075949367	0.4146174402390541	0.6590022915985425
GSE78220	signed_IFNG	0.629384768009768	0.5244575451790318	0.6183412447257384	0.6253887001924074	0.6865247075050064
GSE78220	signed_IMPRES_template	0.6222127213064714	0.543676513996535	0.6228243670886076	0.6550660009116775	0.6805377653607286
GSE78220	signed_IPRES	0.3870212403337403	0.34359641568093685	0.5065928270042195	0.17301162473047935	0.4295307024679981
