endpoint	stratum	blend_id	blend_type	axis	AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	threshold	n_samples	n_responders	n_nonresponders	response_prevalence	AUPRC_minus_prevalence
strict_recist	strict_melanoma_pd1_like_external	0.35*cohort_gene_percentile+0.65*cohort_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6761904761904762	0.6669929868231603	0.6654761904761906	0.6637931034482759	0.33199148046665317	0.6722689075630253	0.7142857142857143	0.6166666666666667	0.6349206349206349	0.6981132075471698	0.22949153765955835	0.07183678761092682	0.5829506554795781	-0.06712092173130595	0.47580545897862564	116	56	60	0.4827586206896552	0.18423436613350513
strict_recist	strict_melanoma_pd1_like_external	0.40*cohort_gene_percentile+0.60*cohort_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6776785714285715	0.6662953078876082	0.6654761904761906	0.6637931034482759	0.33199148046665317	0.6722689075630253	0.7142857142857143	0.6166666666666667	0.6349206349206349	0.6981132075471698	0.23029689553860136	0.10116187226327793	0.5680229702219343	-0.0905689644073985	0.4832774372472382	116	56	60	0.4827586206896552	0.18353668719795296
strict_recist	strict_melanoma_pd1_like_external	0.45*cohort_gene_percentile+0.55*cohort_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6773809523809524	0.6582229316033786	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.2313048440629044	0.12657625072966824	0.5519682638701581	-0.11326457280484718	0.45757022066019537	116	56	60	0.4827586206896552	0.17546431091372344
strict_recist	strict_melanoma_pd1_like_external	0.50*cohort_gene_percentile+0.50*cohort_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6767857142857143	0.6523640768365637	0.6255952380952381	0.6206896551724138	0.26117542065718496	0.6615384615384615	0.7678571428571429	0.48333333333333334	0.581081081081081	0.6904761904761905	0.23251790541159179	0.13285663857666513	0.5352027831587292	-0.13503538946338536	0.462248031330117	116	56	60	0.4827586206896552	0.16960545614690853
strict_recist	strict_melanoma_pd1_like_external	0.55*cohort_gene_percentile+0.45*cohort_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6764880952380953	0.6492946116864471	0.6255952380952381	0.6206896551724138	0.26117542065718496	0.6615384615384615	0.7678571428571429	0.48333333333333334	0.581081081081081	0.6904761904761905	0.23393868903651244	0.11605167132212557	0.5166746027101876	-0.1559271988548049	0.46289950716290806	116	56	60	0.4827586206896552	0.1665359909967919
strict_recist	strict_melanoma_pd1_like_external	0.60*cohort_gene_percentile+0.40*cohort_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6735119047619047	0.64748812576542	0.6172619047619048	0.6120689655172413	0.24515119735078633	0.6564885496183206	0.7678571428571429	0.4666666666666667	0.5733333333333334	0.6829268292682927	0.23556989610347073	0.12182725573569095	0.4965059644219528	-0.17603048733672239	0.4635506982842402	116	56	60	0.4827586206896552	0.16472950507576484
strict_recist	strict_melanoma_pd1_like_external	0.65*cohort_gene_percentile+0.35*cohort_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.674404761904762	0.6459273774802303	0.6089285714285715	0.603448275862069	0.22903647475220468	0.6515151515151515	0.7678571428571429	0.45	0.5657894736842105	0.675	0.23741432419735614	0.09470638526928939	0.4707179109442174	-0.19508180367173716	0.4642016048807121	116	56	60	0.4827586206896552	0.16316875679057513
strict_recist	strict_melanoma_pd1_like_external	0.70*cohort_gene_percentile+0.30*cohort_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6720238095238096	0.6460391057864079	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.23949096500328051	0.09965928567298304	0.4548893249549506	-0.2079556396363449	0.49192648664284383	116	56	60	0.4827586206896552	0.1632804850967527
strict_recist	strict_melanoma_pd1_like_external	0.75*cohort_gene_percentile+0.25*cohort_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6708333333333333	0.6432798113651969	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.24176997610082965	0.11150903828551396	0.4346603818515894	-0.2174617873206639	0.4965322182763671	116	56	60	0.4827586206896552	0.16052119067554166
strict_recist	strict_melanoma_pd1_like_external	0.80*cohort_gene_percentile+0.20*cohort_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6699404761904761	0.6380934060961972	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.24424131326334422	0.11430196084199198	0.4100632021166014	-0.22535137906496955	0.5017440077510676	116	56	60	0.4827586206896552	0.15533478540654205
strict_recist	strict_melanoma_pd1_like_external	0.85*cohort_gene_percentile+0.15*cohort_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6681547619047619	0.636670343800519	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.24690403780869696	0.12476886440489535	0.3818549371954746	-0.23110070627543544	0.5075618129506353	116	56	60	0.4827586206896552	0.15391172311086382
strict_recist	strict_melanoma_pd1_like_external	0.90*cohort_gene_percentile+0.10*cohort_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6660714285714286	0.6335033376656098	0.6255952380952381	0.6206896551724138	0.26117542065718496	0.6615384615384615	0.7678571428571429	0.48333333333333334	0.581081081081081	0.6904761904761905	0.24975736320021333	0.1525022358854348	0.34753764036816265	-0.23328745706159285	0.5133770789508887	116	56	60	0.4827586206896552	0.15074471697595465
strict_recist	strict_melanoma_pd1_like_external	0.95*cohort_gene_percentile+0.05*cohort_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6625000000000001	0.6283995557020364	0.6255952380952381	0.6206896551724138	0.26117542065718496	0.6615384615384615	0.7678571428571429	0.48333333333333334	0.581081081081081	0.6904761904761905	0.2528006410591154	0.1620238364014608	0.28289631276360827	-0.22036935391284118	0.519189807413827	116	56	60	0.4827586206896552	0.14564093501238123
strict_recist	strict_melanoma_pd1_like_external	1.00*cohort_gene_percentile+0.00*cohort_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6605654761904762	0.6102916193311602	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.25316548192021576	0.16157585193579205	0.16997698887514762	-0.1562653846264858	0.5252083333333333	116	56	60	0.4827586206896552	0.12753299864150497
strict_recist	strict_melanoma_pd1_like_external	0.00*cohort_gene_percentile+1.00*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6860119047619048	0.6897968225599096	0.6244047619047619	0.6206896551724138	0.2541608784693978	0.6507936507936508	0.7321428571428571	0.5166666666666667	0.5857142857142857	0.6739130434782609	0.22680952968653734	0.09744618262563451	0.7031471781743676	0.1746881053578327	0.3746128940154562	116	56	60	0.4827586206896552	0.2070382018702544
strict_recist	strict_melanoma_pd1_like_external	0.05*cohort_gene_percentile+0.95*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6854166666666667	0.6886766353952243	0.625	0.6206896551724138	0.25746432527221863	0.65625	0.75	0.5	0.5833333333333334	0.6818181818181818	0.22615514938097084	0.09877398035634245	0.6919879098650324	0.14150387920373642	0.3803157580691663	116	56	60	0.4827586206896552	0.20591801470556909
strict_recist	strict_melanoma_pd1_like_external	0.10*cohort_gene_percentile+0.90*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6857142857142857	0.6883713797001536	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.2257125664515665	0.08207257072885876	0.6789969760256247	0.10860543301367248	0.386024965686896	116	56	60	0.4827586206896552	0.2056127590104984
strict_recist	strict_melanoma_pd1_like_external	0.15*cohort_gene_percentile+0.85*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6860119047619048	0.6885324560374233	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.2254837753632193	0.08154377250846931	0.6665933189878013	0.0769990869551671	0.39174052745890264	116	56	60	0.4827586206896552	0.2057738353477681
strict_recist	strict_melanoma_pd1_like_external	0.20*cohort_gene_percentile+0.80*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6857142857142857	0.6873754926425253	0.6255952380952381	0.6206896551724138	0.26117542065718496	0.6615384615384615	0.7678571428571429	0.48333333333333334	0.581081081081081	0.6904761904761905	0.22547082611386024	0.07191787832799063	0.6530338577131618	0.0462893720806883	0.3970686334379904	116	56	60	0.4827586206896552	0.2046168719528701
strict_recist	strict_melanoma_pd1_like_external	0.25*cohort_gene_percentile+0.75*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6848214285714286	0.6858498869926518	0.6255952380952381	0.6206896551724138	0.26117542065718496	0.6615384615384615	0.7678571428571429	0.48333333333333334	0.581081081081081	0.6904761904761905	0.22567582684758816	0.06842331883411232	0.6388726263106685	0.016295947195591482	0.4017767752374465	116	56	60	0.4827586206896552	0.20309126630299662
strict_recist	strict_melanoma_pd1_like_external	0.30*cohort_gene_percentile+0.70*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6827380952380954	0.6819643548057537	0.65	0.646551724137931	0.305363706953715	0.672	0.75	0.55	0.6086956521739131	0.7021276595744681	0.22610094661481364	0.062395172600444145	0.6235333635651935	-0.01289754794904677	0.43156771455316445	116	56	60	0.4827586206896552	0.1992057341160985
strict_recist	strict_melanoma_pd1_like_external	0.35*cohort_gene_percentile+0.65*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6839285714285714	0.6829422771770515	0.6660714285714285	0.6637931034482759	0.3343896213629281	0.6776859504132231	0.7321428571428571	0.6	0.6307692307692307	0.7058823529411765	0.22674841828877984	0.08236316425047768	0.6074166508333319	-0.041083688983355855	0.46283587364986795	116	56	60	0.4827586206896552	0.20018365648739628
strict_recist	strict_melanoma_pd1_like_external	0.40*cohort_gene_percentile+0.60*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6824404761904762	0.6808009041760129	0.6666666666666667	0.6637931034482759	0.3372197038171135	0.6829268292682927	0.75	0.5833333333333334	0.6268656716417911	0.7142857142857143	0.22762054164849127	0.0813694241976814	0.5904512442693296	-0.06828142140230171	0.467262658159902	116	56	60	0.4827586206896552	0.19804228348635772
strict_recist	strict_melanoma_pd1_like_external	0.45*cohort_gene_percentile+0.55*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6824404761904762	0.6821658091265188	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.22871968663880635	0.11730495822446382	0.5724534647126213	-0.09446548430530698	0.44431579995562115	116	56	60	0.4827586206896552	0.1994071884368636
strict_recist	strict_melanoma_pd1_like_external	0.50*cohort_gene_percentile+0.50*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6803571428571429	0.6753423973048794	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.2300482968192178	0.11167767695636666	0.5537171711063251	-0.11947560085360692	0.4477737218847893	116	56	60	0.4827586206896552	0.19258377661522424
strict_recist	strict_melanoma_pd1_like_external	0.55*cohort_gene_percentile+0.45*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6782738095238096	0.6665793776529525	0.6255952380952381	0.6206896551724138	0.26117542065718496	0.6615384615384615	0.7678571428571429	0.48333333333333334	0.581081081081081	0.6904761904761905	0.23160889301369458	0.11142505390298774	0.5324587533274343	-0.1438609073904801	0.4512316438139574	116	56	60	0.4827586206896552	0.1838207569632973
strict_recist	strict_melanoma_pd1_like_external	0.60*cohort_gene_percentile+0.40*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6782738095238096	0.6631960959834751	0.6255952380952381	0.6206896551724138	0.26117542065718496	0.6615384615384615	0.7678571428571429	0.48333333333333334	0.581081081081081	0.6904761904761905	0.23340407717486075	0.11103257010998215	0.5019397234966171	-0.1668955556192088	0.4546895657431256	116	56	60	0.4827586206896552	0.18043747529381987
strict_recist	strict_melanoma_pd1_like_external	0.65*cohort_gene_percentile+0.35*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6752976190476191	0.6562344162691683	0.6416666666666666	0.6379310344827587	0.28942722045797453	0.6666666666666666	0.75	0.5333333333333333	0.6	0.6956521739130435	0.23547454399028087	0.12191094920737516	0.49062196489437565	-0.1830259678594889	0.48896021071049267	116	56	60	0.4827586206896552	0.17347579557951315
strict_recist	strict_melanoma_pd1_like_external	0.70*cohort_gene_percentile+0.30*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6741071428571428	0.65287264083451	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.23776698450197367	0.11065730526781958	0.4704170837704224	-0.19659491906856946	0.49098830798549187	116	56	60	0.4827586206896552	0.17011402014485483
strict_recist	strict_melanoma_pd1_like_external	0.75*cohort_gene_percentile+0.25*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6723214285714286	0.6474312680833629	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.24027450856148677	0.1175731839426552	0.4463616594272731	-0.2088823030655116	0.49526259140983253	116	56	60	0.4827586206896552	0.16467264739370774
strict_recist	strict_melanoma_pd1_like_external	0.80*cohort_gene_percentile+0.20*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6708333333333334	0.6420373691249138	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.24299689223250606	0.1148119277394817	0.4195572935471967	-0.21929036200259588	0.5012189934947746	116	56	60	0.4827586206896552	0.15927874843525863
strict_recist	strict_melanoma_pd1_like_external	0.85*cohort_gene_percentile+0.15*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6678571428571429	0.6370093419925543	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.24593399518584616	0.12264242305522548	0.3896595840246438	-0.2273345233330985	0.507170930380918	116	56	60	0.4827586206896552	0.15425072130289913
strict_recist	strict_melanoma_pd1_like_external	0.90*cohort_gene_percentile+0.10*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6654761904761906	0.6333814769035296	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.24908575472949834	0.14490503918632175	0.35417329660255564	-0.23173417034520294	0.5131184070873652	116	56	60	0.4827586206896552	0.15062285621387445
strict_recist	strict_melanoma_pd1_like_external	0.95*cohort_gene_percentile+0.05*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6622023809523809	0.628319105946698	0.6255952380952381	0.6206896551724138	0.26117542065718496	0.6615384615384615	0.7678571428571429	0.48333333333333334	0.581081081081081	0.6904761904761905	0.2524521803392047	0.16166291602114743	0.29443432495655847	-0.22366722308123468	0.5190614286256998	116	56	60	0.4827586206896552	0.14556048525704285
strict_recist	strict_melanoma_pd1_like_external	1.00*cohort_gene_percentile+0.00*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6605654761904762	0.6102916193311602	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.25316548192021576	0.16157585193579205	0.16997698887514762	-0.1562653846264858	0.5252083333333333	116	56	60	0.4827586206896552	0.12753299864150497
strict_recist	strict_melanoma_pd1_like_external	0.00*cohort_zscore+1.00*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6860119047619048	0.6897968225599096	0.6244047619047619	0.6206896551724138	0.2541608784693978	0.6507936507936508	0.7321428571428571	0.5166666666666667	0.5857142857142857	0.6739130434782609	0.22680952968653734	0.09744618262563451	0.7031471781743676	0.1746881053578327	0.3746128940154562	116	56	60	0.4827586206896552	0.2070382018702544
strict_recist	strict_melanoma_pd1_like_external	0.05*cohort_zscore+0.95*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6860119047619048	0.6892418361322834	0.6244047619047619	0.6206896551724138	0.2541608784693978	0.6507936507936508	0.7321428571428571	0.5166666666666667	0.5857142857142857	0.6739130434782609	0.22684282747427895	0.09723747054088953	0.7051592829644645	0.17301367122480685	0.3746614201720898	116	56	60	0.4827586206896552	0.2064832154426282
strict_recist	strict_melanoma_pd1_like_external	0.10*cohort_zscore+0.90*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6848214285714286	0.6879592226573652	0.625	0.6206896551724138	0.25746432527221863	0.65625	0.75	0.5	0.5833333333333334	0.6818181818181818	0.2268858921801786	0.10391403140255046	0.7058172033804093	0.17043828331886174	0.37470994632872334	116	56	60	0.4827586206896552	0.20520060196771
strict_recist	strict_melanoma_pd1_like_external	0.15*cohort_zscore+0.85*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6839285714285714	0.686263726973356	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.2269387238042364	0.10368183039450177	0.7061361595260053	0.16824759499425307	0.374758472485357	116	56	60	0.4827586206896552	0.20350510628370083
strict_recist	strict_melanoma_pd1_like_external	0.20*cohort_zscore+0.80*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6833333333333333	0.6847558889327481	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.22700132234645237	0.10591015002491809	0.7060001161689559	0.16585793922485506	0.3748069986419906	116	56	60	0.4827586206896552	0.2019972682430929
strict_recist	strict_melanoma_pd1_like_external	0.25*cohort_zscore+0.75*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6830357142857143	0.6844468676280451	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.2270736878068263	0.11430626863538774	0.7066831719269477	0.16373101949665403	0.37433443829180757	116	56	60	0.4827586206896552	0.20168824693838988
strict_recist	strict_melanoma_pd1_like_external	0.30*cohort_zscore+0.70*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6827380952380953	0.6846045007348346	0.6375	0.6379310344827587	0.275	0.625	0.625	0.65	0.625	0.65	0.22715582018535843	0.11185891483391393	0.7058289952678745	0.16097695845845705	0.4258102130179858	116	56	60	0.4827586206896552	0.2018458800451794
strict_recist	strict_melanoma_pd1_like_external	0.35*cohort_zscore+0.65*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.682142857142857	0.6843054666551903	0.6375	0.6379310344827587	0.275	0.625	0.625	0.65	0.625	0.65	0.22724771948204867	0.10376395973622984	0.7045536357356476	0.15809401460613232	0.42674878589053744	116	56	60	0.4827586206896552	0.20154684596553513
strict_recist	strict_melanoma_pd1_like_external	0.40*cohort_zscore+0.60*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6800595238095238	0.6825456702314112	0.6291666666666667	0.6293103448275862	0.2582180831231213	0.6194690265486725	0.625	0.6333333333333333	0.6140350877192983	0.6440677966101694	0.22734938569689697	0.10374078754009143	0.7028762143574829	0.15509531466912804	0.4276873587630891	116	56	60	0.4827586206896552	0.19978704954175602
strict_recist	strict_melanoma_pd1_like_external	0.45*cohort_zscore+0.55*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6797619047619048	0.6824273873203386	0.6101190476190477	0.6120689655172413	0.22172788513312436	0.5794392523364486	0.5535714285714286	0.6666666666666666	0.6078431372549019	0.6153846153846154	0.2274608188299034	0.10371761534395296	0.700811404146836	0.15199129803802663	0.44635309288915004	116	56	60	0.4827586206896552	0.1996687666306834
strict_recist	strict_melanoma_pd1_like_external	0.50*cohort_zscore+0.50*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6797619047619048	0.6822071547329671	0.6255952380952381	0.6206896551724138	0.26117542065718496	0.6615384615384615	0.7678571428571429	0.48333333333333334	0.581081081081081	0.6904761904761905	0.22758201888106788	0.09850849957167586	0.6983708531258206	0.14879052166306334	0.37406496060620814	116	56	60	0.4827586206896552	0.19944853404331192
strict_recist	strict_melanoma_pd1_like_external	0.55*cohort_zscore+0.45*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6791666666666667	0.6822119727581104	0.6255952380952381	0.6206896551724138	0.26117542065718496	0.6615384615384615	0.7678571428571429	0.48333333333333334	0.581081081081081	0.6904761904761905	0.22771298585039051	0.10363657366168395	0.6955640764384107	0.14550025199168456	0.37465012339152554	116	56	60	0.4827586206896552	0.19945335206845521
strict_recist	strict_melanoma_pd1_like_external	0.60*cohort_zscore+0.40*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6788690476190476	0.6820333115020623	0.6255952380952381	0.6206896551724138	0.26117542065718496	0.6615384615384615	0.7678571428571429	0.48333333333333334	0.581081081081081	0.6904761904761905	0.22785371973787127	0.11220884872570697	0.6923990403044606	0.1421268965121304	0.37519520789505917	116	56	60	0.4827586206896552	0.19927469081240706
strict_recist	strict_melanoma_pd1_like_external	0.65*cohort_zscore+0.35*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6788690476190478	0.6823296528371992	0.6255952380952381	0.6206896551724138	0.26117542065718496	0.6615384615384615	0.7678571428571429	0.48333333333333334	0.581081081081081	0.6904761904761905	0.22800422054351005	0.10360228414881319	0.688882572221107	0.13867630433300507	0.3752437340516928	116	56	60	0.4827586206896552	0.19957103214754396
strict_recist	strict_melanoma_pd1_like_external	0.70*cohort_zscore+0.30*cohort_robust_zscore	pair_grid	MAP4K1_minus_TBX3_AXL	0.6791666666666667	0.6832206268812191	0.6339285714285714	0.6293103448275862	0.2771259614786443	0.6666666666666666	0.7678571428571429	0.5	0.589041095890411	0.6976744186046512	0.22816448826730704	0.10366524784507548	0.6850206755484682	0.13515396190915452	0.3752922602083264	116	56	60	0.4827586206896552	0.2004620061915639
