candidate	primary_AUROC	primary_AUPRC	primary_BA
0.50*base+0.50*pct__MS4A1	0.7309868007542425	0.6208800424115245	0.6209930861093651
0.35*base+0.65*z__SLAMF7	0.7306725329981144	0.638288639612693	0.6704902576995599
0.35*base+0.65*rz__SLAMF7	0.7306725329981144	0.638288639612693	0.6704902576995599
0.65*base+0.35*z__TBX3	0.7306725329981144	0.632862340379438	0.6150219987429291
0.65*base+0.35*rz__TBX3	0.7306725329981144	0.632862340379438	0.6150219987429291
0.35*base+0.65*pct__ICOS	0.7306725329981144	0.6147118915375437	0.6442489000628535
0.20*base+0.80*rz__IKZF3	0.7306725329981144	0.6053945550237186	0.5996228786926461
0.20*base+0.80*z__ICOS	0.7303582652419861	0.6135385828998986	0.6558768070395977
0.20*base+0.80*rz__ICOS	0.7303582652419861	0.6135385828998986	0.6558768070395977
0.50*base+0.50*pct__TIGIT	0.7303582652419861	0.6081663644070232	0.6810182275298555
0.50*base+0.50*pct__NCR3	0.7300439974858579	0.6361718632813907	0.6615336266499057
0.20*base+0.80*rz__P2RY10	0.7294154619736015	0.5923911609180061	0.6175361407919547
0.50*base+0.50*pct__SLAMF1	0.728786926461345	0.6129708984196923	0.6712759270898805
0.50*base+0.50*z__DIAPH1	0.7284726587052168	0.6468388415877804	0.6709616593337524
0.50*base+0.50*rz__DIAPH1	0.7284726587052168	0.6468388415877804	0.6709616593337524
0.20*base+0.80*z__GCH1	0.7281583909490886	0.6082873016881145	0.5939660590823381
0.20*base+0.80*rz__GCH1	0.7281583909490886	0.6082873016881145	0.5939660590823381
0.50*base+0.50*pct__BLK	0.7269013199245759	0.6295778989179475	0.6180075424261471
0.65*base+0.35*pct__TBX3	0.7269013199245757	0.6212693298799832	0.6382778126964174
0.35*base+0.65*z__ITGAL	0.7265870521684474	0.6267403898952915	0.6453488372093024
0.35*base+0.65*rz__ITGAL	0.7265870521684474	0.6267403898952915	0.6453488372093024
0.20*base+0.80*z__CCR4	0.7262727844123192	0.6137431978166576	0.5939660590823381
0.20*base+0.80*rz__CCR4	0.7262727844123192	0.6137431978166576	0.5939660590823381
0.20*base+0.80*z__LCK	0.7259585166561912	0.6264377601734108	0.6074795725958517
0.20*base+0.80*rz__LCK	0.7259585166561912	0.6264377601734108	0.6074795725958517
0.20*base+0.80*z__SLAMF1	0.7256442489000628	0.5955308150255642	0.6715901948460088
0.50*base+0.50*pct__PIK3CD	0.7253299811439347	0.6784987413162878	0.693117536140792
0.50*base+0.50*z__CXCL10	0.7247014456316782	0.6067560024205483	0.6334066624764298
0.50*base+0.50*rz__CXCL10	0.7247014456316782	0.6067560024205483	0.6334066624764298
0.20*base+0.80*z__P2RY10	0.7247014456316782	0.6050176478041249	0.6813324952859836
0.35*base+0.65*rz__MS4A1	0.72438717787555	0.6007951379711622	0.6851037083595224
0.20*base+0.80*z__TXK	0.7240729101194218	0.6143406391076807	0.7023884349465745
0.35*base+0.65*z__MS4A1	0.7240729101194217	0.6126606594883592	0.5909805153991201
0.35*base+0.65*rz__SLAMF1	0.7237586423632935	0.6171691185951688	0.6018227529855437
0.50*base+0.50*pct__TAGAP	0.7231301068510371	0.6140960081510772	0.5988372093023255
0.35*base+0.65*z__MAP4K1	0.7228158390949089	0.6268932250252874	0.6198931489629164
0.35*base+0.65*rz__MAP4K1	0.7228158390949089	0.6268932250252874	0.6198931489629164
0.50*base+0.50*z__TAGAP	0.7228158390949089	0.6260386071357429	0.5215273412947832
0.50*base+0.50*rz__TAGAP	0.7228158390949089	0.6260386071357429	0.5215273412947832
0.50*base+0.50*pct__CD3G	0.7225015713387807	0.6158842452300295	0.6033940917661849
0.50*base+0.50*pct__TRAF3IP3	0.7225015713387807	0.6137437142063142	0.5831238214959145
0.35*base+0.65*rz__NCR3	0.7225015713387806	0.6086458672105993	0.6352922690131992
0.20*base+0.80*z__CD3G	0.7221873035826524	0.6187287082154279	0.6315210559396606
0.20*base+0.80*rz__CD3G	0.7221873035826524	0.6187287082154279	0.6315210559396606
0.35*base+0.65*z__TRAF3IP3	0.7221873035826524	0.6112624044419398	0.6596480201131364
0.35*base+0.65*rz__TRAF3IP3	0.7221873035826524	0.6112624044419398	0.6596480201131364
0.35*base+0.65*pct__LAX1	0.721558768070396	0.6274183247767133	0.6074795725958517
0.35*base+0.65*z__CD79A	0.7212445003142678	0.6131534611009183	0.6829038340666247
0.35*base+0.65*rz__CD79A	0.7212445003142678	0.6131534611009183	0.6829038340666247
0.35*base+0.65*pct__CD8A	0.7209302325581396	0.6134860149015019	0.6161219358893777
0.35*base+0.65*pct__CD83	0.7209302325581395	0.6600652389065302	0.650691389063482
0.35*base+0.65*rz__LAX1	0.7209302325581395	0.6079600841926375	0.585323695788812
0.20*base+0.80*z__IKZF3	0.7206159648020113	0.6067352146738096	0.5609679446888749
0.20*base+0.80*rz__PLA2G2D	0.7206159648020113	0.6051548548387685	0.6055939660590823
0.35*base+0.65*rz__TPI1P3	0.7203016970458831	0.5867193850313417	0.5725958516656191
0.20*base+0.80*pct__PLA2G2D	0.7199874292897549	0.6133543589730035	0.5909805153991201
0.35*base+0.65*pct__MAP4K1	0.7199874292897548	0.6190414888113009	0.6326209930861093
0.50*base+0.50*pct__TXK	0.7196731615336266	0.620211154620519	0.6682903834066625
0.50*base+0.50*z__TIGIT	0.7196731615336266	0.5987835693684864	0.6799182903834067
0.50*base+0.50*rz__TIGIT	0.7196731615336266	0.5987835693684864	0.6799182903834067
0.20*base+0.80*pct__SLAMF7	0.7190446260213702	0.6446668380584645	0.5509113764927718
0.35*base+0.65*z__LAX1	0.7190446260213702	0.6101747334779071	0.5920804525455688
0.35*base+0.65*pct__P2RY10	0.718730358265242	0.5895030411320481	0.6374921433060967
0.20*base+0.80*rz__TXK	0.7184160905091137	0.603788853403051	0.6393777498428661
0.20*base+0.80*z__CD83	0.7174732872407291	0.655742621651688	0.6266499057196732
0.20*base+0.80*rz__CD83	0.7174732872407291	0.655742621651688	0.6266499057196732
0.35*base+0.65*pct__CCR4	0.7174732872407291	0.6182846522255333	0.6063796354494029
0.20*base+0.80*rz__BLK	0.7171590194846009	0.604238991156386	0.5755813953488372
0.35*base+0.65*pct__ITGAL	0.7168447517284727	0.6182649500847662	0.622093023255814
0.50*base+0.50*pct__CD79A	0.7168447517284726	0.6192858835808345	0.6791326209930861
0.35*base+0.65*pct__CXCL9	0.7168447517284726	0.5912078166066503	0.6356065367693274
0.35*base+0.65*pct__CD247	0.7165304839723445	0.6002563915852169	0.5901948460087995
0.20*base+0.80*pct__ICOS	0.7162162162162161	0.5930182222789855	0.6318353236957888
0.35*base+0.65*pct__IFNG	0.7152734129478315	0.5816862501283909	0.6288497800125707
0.20*base+0.80*pct__IKZF3	0.7149591451917033	0.6003536998258756	0.5463544940289127
0.20*base+0.80*z__PLA2G2D	0.7143306096794468	0.596614197004774	0.5939660590823381
0.35*base+0.65*pct__SLAMF1	0.7137020741671904	0.6016616891212685	0.6453488372093024
0.20*base+0.80*pct__LCK	0.7127592708988058	0.6171635253317895	0.5658390949088623
0.35*base+0.65*z__CD8A	0.7118164676304212	0.5981247901217239	0.6791326209930861
0.35*base+0.65*rz__CD8A	0.7118164676304212	0.5981247901217239	0.6791326209930861
0.35*base+0.65*pct__MS4A1	0.7118164676304211	0.5999571612254496	0.6326209930861093
0.35*base+0.65*z__IFNG	0.7115021998742929	0.5468188997818988	0.6704902576995599
0.35*base+0.65*rz__IFNG	0.7115021998742929	0.5468188997818988	0.6704902576995599
0.20*base+0.80*rz__SLAMF1	0.7108736643620365	0.6125509742762556	0.6783469516027656
0.35*base+0.65*z__CXCL9	0.7105593966059082	0.576221366798745	0.6626335637963545
0.35*base+0.65*rz__CXCL9	0.7105593966059082	0.576221366798745	0.6626335637963545
0.35*base+0.65*pct__BLK	0.71024512884978	0.6063197687579684	0.6304211187932118
0.35*base+0.65*pct__TIGIT	0.7099308610936518	0.6006519081517907	0.5939660590823381
0.20*base+0.80*rz__MS4A1	0.7093023255813954	0.5836735532038106	0.5658390949088623
0.35*base+0.65*z__TAGAP	0.7083595223130107	0.6216587145695568	0.5620678818353237
0.35*base+0.65*rz__TAGAP	0.7083595223130107	0.6216587145695568	0.5620678818353237
0.35*base+0.65*pct__PIK3CD	0.7077309868007543	0.6666697628311214	0.6698617221873036
0.20*base+0.80*z__CD79A	0.7077309868007543	0.6019510604540281	0.652105593966059
0.20*base+0.80*rz__CD79A	0.7077309868007543	0.6019510604540281	0.652105593966059
0.35*base+0.65*pct__DIAPH1	0.7077309868007542	0.6048070616207741	0.6671904462602136
0.20*base+0.80*z__MS4A1	0.7064739157762413	0.5960636198126591	0.5969516027655563
0.35*base+0.65*pct__CXCL10	0.7052168447517285	0.5747838540863636	0.6596480201131364
0.20*base+0.80*pct__MAP4K1	0.7039597737272155	0.6069531073913397	0.5988372093023255
0.20*base+0.80*rz__NCR3	0.7033312382149591	0.5867399391126149	0.6345065996228787
0.35*base+0.65*pct__TRAF3IP3	0.7030169704588309	0.5917660791403174	0.5369264613450659
0.35*base+0.65*pct__TXK	0.7030169704588309	0.5867410366531061	0.5901948460087995
0.20*base+0.80*rz__TRAF3IP3	0.7008170961659335	0.5888263230051781	0.5601822752985544
0.20*base+0.80*z__TRAF3IP3	0.7008170961659335	0.588826323005178	0.5601822752985544
0.35*base+0.65*pct__NCR3	0.7005028284098052	0.6115351856369089	0.6225644248900063
0.50*base+0.50*pct__TBX3	0.7005028284098052	0.5828877961796869	0.6015084852294155
0.20*base+0.80*pct__LAX1	0.700188560653677	0.6115094623251612	0.6442489000628535
0.35*base+0.65*pct__CD3G	0.6998742928975487	0.5977015958429805	0.5736957888120678
0.20*base+0.80*pct__CD83	0.6995600251414205	0.6339973582716031	0.6109365179132621
0.35*base+0.65*pct__TAGAP	0.6995600251414205	0.598128982924999	0.5564110622250157
0.20*base+0.80*pct__CD8A	0.6989314896291641	0.5881514193265001	0.6810182275298555
0.20*base+0.80*pct__P2RY10	0.6989314896291641	0.5682093692683532	0.5928661219358893
0.35*base+0.65*z__TPI1P3	0.6986172218730359	0.5881146070791449	0.587994971715902
0.50*base+0.50*z__TBX3	0.6970458830923947	0.5911606649372889	0.6296354494028913
0.50*base+0.50*rz__TBX3	0.6970458830923947	0.5911606649372889	0.6296354494028913
0.20*base+0.80*pct__CD247	0.6970458830923947	0.5792861052820494	0.595065996228787
0.20*base+0.80*z__MAP4K1	0.6964173475801383	0.608073927434496	0.518541797611565
0.20*base+0.80*rz__MAP4K1	0.6964173475801383	0.608073927434496	0.518541797611565
0.20*base+0.80*pct__ITGAL	0.69610307982401	0.6004954256934497	0.6299497171590195
0.20*base+0.80*pct__SLAMF1	0.6957888120678819	0.5926778567747052	0.6783469516027656
0.35*base+0.65*pct__CD79A	0.6954745443117537	0.5848161076403882	0.643463230672533
0.35*base+0.65*z__TIGIT	0.6954745443117536	0.578965522289234	0.6877749842866122
0.35*base+0.65*rz__TIGIT	0.6954745443117536	0.578965522289234	0.6877749842866122
0.20*base+0.80*z__ITGAL	0.6948460087994971	0.5986854797179663	0.6202074167190447
0.20*base+0.80*rz__ITGAL	0.6948460087994971	0.5986854797179663	0.6202074167190447
0.80*base+0.20*z__AXL	0.6942174732872407	0.5912927657534227	0.6447203016970459
0.80*base+0.20*rz__AXL	0.6942174732872407	0.5912927657534227	0.6447203016970459
0.20*base+0.80*rz__LAX1	0.693274670018856	0.5843427977838949	0.5504399748585795
0.20*base+0.80*z__LAX1	0.693274670018856	0.5840335564114592	0.5504399748585795
0.35*base+0.65*z__DIAPH1	0.6926461345065996	0.5843796572836928	0.6660905091137649
0.35*base+0.65*rz__DIAPH1	0.6926461345065996	0.5843796572836928	0.6660905091137649
0.20*base+0.80*pct__CXCL9	0.6926461345065996	0.5671523987811488	0.5875235700817096
0.20*base+0.80*pct__BLK	0.6920175989943432	0.5810868462429891	0.6198931489629164
0.20*base+0.80*pct__TIGIT	0.6917033312382149	0.5779143545506165	0.595065996228787
0.20*base+0.80*pct__IFNG	0.6904462602137021	0.5450056596182298	0.6502199874292898
0.20*base+0.80*z__TAGAP	0.6895034569453173	0.6075235966137511	0.563953488372093
0.20*base+0.80*rz__TAGAP	0.6895034569453173	0.6075235966137511	0.563953488372093
0.20*base+0.80*pct__PIK3CD	0.6891891891891893	0.6519564160984663	0.5963230672532998
0.20*base+0.80*pct__CCR4	0.6879321181646764	0.5897976083229347	0.5542111879321181
0.20*base+0.80*z__SLAMF7	0.6876178504085482	0.5688408549340239	0.436046511627907
0.20*base+0.80*rz__SLAMF7	0.6876178504085482	0.5688408549340239	0.436046511627907
0.20*base+0.80*pct__MS4A1	0.6857322438717788	0.5700701004901264	0.6626335637963545
0.20*base+0.80*pct__TRAF3IP3	0.6844751728472659	0.5728600843068206	0.5631678189817725
0.80*base+0.20*pct__AXL	0.6844751728472657	0.5805483759798492	0.6631049654305468
0.20*base+0.80*pct__TAGAP	0.6829038340666247	0.5876641627761717	0.5688246385920805
0.20*base+0.80*z__CD8A	0.6813324952859837	0.5569342285530527	0.652105593966059
0.20*base+0.80*rz__CD8A	0.6813324952859837	0.5569342285530527	0.652105593966059
0.20*base+0.80*pct__CD3G	0.6813324952859836	0.5824279494756639	0.5309553739786297
0.20*base+0.80*pct__DIAPH1	0.6800754242614707	0.5625406097489519	0.6139220615964802
0.20*base+0.80*pct__TXK	0.6797611565053425	0.5751028252474435	0.6334066624764298
0.20*base+0.80*z__IFNG	0.6797611565053425	0.5035549280414265	0.6686046511627908
0.20*base+0.80*rz__IFNG	0.6797611565053425	0.5035549280414265	0.6686046511627908
0.35*base+0.65*z__CXCL10	0.6794468887492143	0.5448870991424807	0.5812382149591452
0.35*base+0.65*rz__CXCL10	0.6794468887492143	0.5448870991424807	0.5812382149591452
0.20*base+0.80*rz__TPI1P3	0.6772470144563169	0.5507053044483874	0.5774670018856065
0.20*base+0.80*z__TIGIT	0.6766184789440604	0.5628423499513073	0.6209930861093651
0.20*base+0.80*rz__TIGIT	0.6766184789440604	0.5628423499513073	0.6209930861093651
0.20*base+0.80*pct__CD79A	0.6741043368950346	0.5618333031209999	0.6269641734758014
0.20*base+0.80*pct__NCR3	0.6737900691389064	0.5822612981126614	0.6041797611565053
0.20*base+0.80*pct__CXCL10	0.6697045883092395	0.5254717568308898	0.6345065996228787
0.35*base+0.65*z__TBX3	0.6697045883092394	0.562825922031456	0.5744814582023885
0.35*base+0.65*rz__TBX3	0.6697045883092394	0.562825922031456	0.5744814582023885
0.35*base+0.65*pct__TBX3	0.6687617850408548	0.5449520384265512	0.6161219358893777
0.20*base+0.80*z__DIAPH1	0.6671904462602136	0.5458792082903452	0.6458202388434946
0.20*base+0.80*rz__DIAPH1	0.6671904462602136	0.5458792082903452	0.6458202388434946
0.20*base+0.80*z__CXCL9	0.6659333752357008	0.5049332391059398	0.652105593966059
0.20*base+0.80*rz__CXCL9	0.6659333752357008	0.5049332391059398	0.652105593966059
0.35*base+0.65*pct__TPI1P3	0.6624764299182904	0.5543260855612664	0.5125707102451289
0.20*base+0.80*z__TPI1P3	0.6536769327467002	0.5521639634307743	0.5542111879321181
0.65*base+0.35*z__AXL	0.6473915776241357	0.5524594029847196	0.674732872407291
0.65*base+0.35*rz__AXL	0.6473915776241357	0.5524594029847196	0.674732872407291
0.65*base+0.35*pct__AXL	0.6389063482086738	0.545737841483913	0.6312067881835324
0.20*base+0.80*pct__TPI1P3	0.6351351351351352	0.5457258030261977	0.4923004399748586
0.20*base+0.80*pct__TBX3	0.6351351351351352	0.5056925578847534	0.622093023255814
0.20*base+0.80*z__CXCL10	0.6316781898177247	0.47657097957623257	0.5095851665619108
0.20*base+0.80*rz__CXCL10	0.6316781898177247	0.47657097957623257	0.5095851665619108
0.20*base+0.80*z__TBX3	0.6282212445003142	0.5000034490352789	0.6288497800125707
0.20*base+0.80*rz__TBX3	0.6282212445003142	0.5000034490352789	0.6288497800125707
0.50*base+0.50*z__AXL	0.5905091137649277	0.4827640377303454	0.605279698302954
0.50*base+0.50*rz__AXL	0.5905091137649277	0.4827640377303454	0.605279698302954
0.50*base+0.50*pct__AXL	0.5609679446888749	0.45422314419655746	0.5985229415461973
0.35*base+0.65*z__AXL	0.5075424261470772	0.4110628942857861	0.5463544940289127
0.35*base+0.65*rz__AXL	0.5075424261470772	0.4110628942857861	0.5463544940289127
0.35*base+0.65*pct__AXL	0.491514770584538	0.39550864127655977	0.47171590194846014
0.20*base+0.80*z__AXL	0.47328724072910117	0.3545093370833471	0.49308610936517916
0.20*base+0.80*rz__AXL	0.47328724072910117	0.3545093370833471	0.49308610936517916
0.20*base+0.80*pct__AXL	0.436203645505971	0.3380022520902597	0.4022627278441232
