mean_delta	ci_low	ci_high	p_value	endpoint	stratum	comparison	baseline_model	n_samples	target_AUROC	baseline_AUROC	target_AUPRC	baseline_AUPRC	target_ECE	baseline_ECE	is_strong_baseline	status	fdr_q
-0.03810309380185336	-0.18451229038560288	0.10936068823269289	0.65	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_PDCD1LG2	PDCD1LG2	117	0.5174556213017751	0.5547337278106509	0.5756741122855475	0.592968529010431	0.23851013810755087	0.1869161902725645	True	computed_from_matched_predictions	0.78
-0.03641289147708931	-0.087287021360902	0.0186244574851763	0.182	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-WordUnsignedGraph	EcoNiche-Opt-WordUnsignedGraph	117	0.5174556213017751	0.5529585798816568	0.5756741122855475	0.6206771034784702	0.23851013810755087	0.2266746761039228	True	computed_from_matched_predictions	0.4200000000000001
-0.01643964747591763	-0.15616871051653652	0.11893494582565305	0.848	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_TIDE_exclusion	TIDE_exclusion	117	0.5174556213017751	0.5325443786982249	0.5756741122855475	0.5606185577307137	0.23851013810755087	0.18669872276357702	True	computed_from_matched_predictions	0.954
-0.006544758744344704	-0.15029393205892094	0.1267573335587887	0.91	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_IPRES	IPRES	117	0.5174556213017751	0.5242603550295859	0.5756741122855475	0.5762041565098355	0.23851013810755087	0.20234140926168845	True	computed_from_matched_predictions	0.9635294117647059
0.0	0.0	0.0	1.0	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-WordNoBioObjective	EcoNiche-Opt-WordNoBioObjective	117	0.5174556213017751	0.5174556213017751	0.5756741122855475	0.5756741122855475	0.23851013810755087	0.23851013810755087	True	computed_from_matched_predictions	1.0
-0.10198119534051793	-0.1742077774861964	-0.030962316992014155	0.006	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_APM	APM	238	0.5086680459442107	0.6121852036812442	0.5656043157196298	0.6291183835863945	0.11355482149081556	0.11663608305455754	True	computed_from_matched_predictions	0.036
-0.10160105212536173	-0.1759385371795777	-0.02398305153002649	0.006	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePriorFixed	EcoNiche-Opt-ModulePriorFixed	238	0.5086680459442107	0.6109723906684741	0.5656043157196298	0.661810861687053	0.11355482149081556	0.23562569245300607	True	computed_from_matched_predictions	0.036
-0.10049460869431608	-0.18693932549834769	-0.014643609211584835	0.026	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_CXCL9	CXCL9	238	0.5086680459442107	0.6101162873653422	0.5656043157196298	0.6707639353744802	0.11355482149081556	0.10964689232509621	True	computed_from_matched_predictions	0.078
-0.09907380831531526	-0.17122609148745624	-0.020681566104702717	0.006	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePriorFixed-Platt	EcoNiche-Opt-ModulePriorFixed-Platt	238	0.5086680459442107	0.6083327388171506	0.5656043157196298	0.6534372832899058	0.11355482149081556	0.0636867875873758	False	computed_from_matched_predictions	0.036
-0.09735255190521414	-0.17473016618928278	-0.011771205820742738	0.008	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModuleIFNConsensus	EcoNiche-Opt-ModuleIFNConsensus	238	0.5086680459442107	0.6069772419205252	0.5656043157196298	0.6717716224146885	0.11355482149081556	0.14319816620484918	False	computed_from_matched_predictions	0.036000000000000004
-0.09318443767184295	-0.16966619579033776	-0.012186209954067103	0.022	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-AdaptiveConsensus	EcoNiche-Opt-AdaptiveConsensus	238	0.5086680459442107	0.6029107512306484	0.5656043157196298	0.672868643192847	0.11355482149081556	0.14321565513998127	False	computed_from_matched_predictions	0.078
-0.08940228160358879	-0.16907604529993764	-0.007237226978702391	0.036	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_IFNG	IFNG	238	0.5086680459442107	0.5991296283084826	0.5656043157196298	0.6607074649695025	0.11355482149081556	0.1125198855054064	True	computed_from_matched_predictions	0.09257142857142855
-0.081641117938068	-0.15788959955937557	-5.499131623994465e-05	0.05	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_TIG	TIG	238	0.5086680459442107	0.5915673824641507	0.5656043157196298	0.6579605784858307	0.11355482149081556	0.13958395449803918	True	computed_from_matched_predictions	0.1
-0.080169811185764	-0.15625025886785493	-0.0022740589820425517	0.048	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_TIDE_dysfunction	TIDE_dysfunction	238	0.5086680459442107	0.5900692016836698	0.5656043157196298	0.6572031192352319	0.11355482149081556	0.15319051454964785	True	computed_from_matched_predictions	0.1
