endpoint	stratum	ablation_model	n_samples	full_AUROC	ablation_AUROC	delta_AUROC	full_AUPRC	ablation_AUPRC	full_ECE	ablation_ECE	bootstrap_mean_delta	ci_low	ci_high	p_value	fdr_q	claim_level
clinical_benefit	melanoma_recist_supported_primary	EcoNiche-Opt-WordNoBioObjective	131	0.5149359886201992	0.5149359886201992	0.0	0.5806244910779776	0.5806244910779776	0.1985364845371237	0.1985364845371237	0.0	0.0	0.0	1.0	1.0	component_not_supported
clinical_benefit	pan_cancer_response_all	EcoNiche-Opt-WordNoInteraction	554	0.567609489051095	0.6144551616266944	-0.04684567257559946	0.5688088976729386	0.5968093259622089	0.07283428322016579	0.051170764284671474	-0.04658757189658822	-0.07134378607185192	-0.021679179996082855	0.0	0.0	component_not_supported
clinical_benefit	pan_cancer_response_all	EcoNiche-Opt-WordUnsignedGraph	554	0.567609489051095	0.5977711157455683	-0.03016162669447331	0.5688088976729386	0.5770272468902611	0.07283428322016579	0.062111822628595326	-0.030466044725226446	-0.06519201229830474	0.004039115841395751	0.084	0.126	component_not_supported
clinical_benefit	pan_cancer_response_all	EcoNiche-Opt-WordNoBioObjective	554	0.567609489051095	0.567609489051095	0.0	0.5688088976729386	0.5688088976729386	0.07283428322016579	0.07283428322016579	0.0	0.0	0.0	1.0	1.0	component_not_supported
clinical_benefit	pan_cancer_without_secondary	EcoNiche-Opt-WordUnsignedGraph	369	0.5287910138929944	0.5838013597398759	-0.05501034584688147	0.4786964667727728	0.5273267446065528	0.08285826711758049	0.08821449259156094	-0.05521646936280548	-0.0977991181107353	-0.01407880275030037	0.016	0.028800000000000003	component_not_supported
clinical_benefit	pan_cancer_without_secondary	EcoNiche-Opt-WordNoInteraction	369	0.5287910138929944	0.5800177357375111	-0.05122672184451671	0.4786964667727728	0.5252720990847299	0.08285826711758049	0.08958108266884968	-0.051409976961368245	-0.09233391770672465	-0.011151823863406341	0.012	0.027	component_not_supported
clinical_benefit	pan_cancer_without_secondary	EcoNiche-Opt-WordNoBioObjective	369	0.5287910138929944	0.5287910138929944	0.0	0.4786964667727728	0.4786964667727728	0.08285826711758049	0.08285826711758049	0.0	0.0	0.0	1.0	1.0	component_not_supported
clinical_benefit	secondary_confounded_transfer	EcoNiche-Opt-WordNoInteraction	185	0.579653371320038	0.5922364672364673	-0.012583095916429254	0.650013102258977	0.659424486522411	0.03507851888115261	0.061126051584258795	-0.013359916237724258	-0.0369394352822717	0.010750316663777938	0.272	0.44509090909090915	component_not_supported
clinical_benefit	secondary_confounded_transfer	EcoNiche-Opt-WordUnsignedGraph	185	0.579653371320038	0.5835707502374169	-0.0039173789173788665	0.650013102258977	0.6448666937888671	0.03507851888115261	0.07034511735597916	-0.003444756247849025	-0.04678231000986972	0.04012986101508835	0.896	0.9487058823529412	component_not_supported
clinical_benefit	secondary_confounded_transfer	EcoNiche-Opt-WordNoBioObjective	185	0.579653371320038	0.579653371320038	0.0	0.650013102258977	0.650013102258977	0.03507851888115261	0.03507851888115261	0.0	0.0	0.0	1.0	1.0	component_not_supported
primary_recist	melanoma_anti_pd1_primary	EcoNiche-Opt-WordNoInteraction	160	0.5060895325872284	0.5839368005266623	-0.07784726793943386	0.41562907445566044	0.5089768400238113	0.18673057142020116	0.14844844892119202	-0.0783107951610944	-0.14885424287909746	-0.015619638734874236	0.018	0.040499999999999994	component_not_supported
primary_recist	melanoma_anti_pd1_primary	EcoNiche-Opt-WordNoBioObjective	160	0.5060895325872284	0.5060895325872284	0.0	0.41562907445566044	0.41562907445566044	0.18673057142020116	0.18673057142020116	0.0	0.0	0.0	1.0	1.0	component_not_supported
primary_recist	melanoma_anti_pd1_primary	EcoNiche-Opt-WordUnsignedGraph	160	0.5060895325872284	0.4713627386438446	0.03472679394338385	0.41562907445566044	0.37987900952511955	0.18673057142020116	0.18622281630840293	0.03446242452725002	-0.02750530428279008	0.10151086686537497	0.298	0.3831428571428571	point_estimate_component_gain
primary_recist	melanoma_binary_response_stress	EcoNiche-Opt-WordNoInteraction	29	0.5959595959595959	0.6767676767676768	-0.08080808080808088	0.5123501572699434	0.5905092946269417	0.21906259352366797	0.11690097447976923	-0.08185892778166032	-0.2	0.029851190476190403	0.174	0.7128	component_not_supported
primary_recist	melanoma_binary_response_stress	EcoNiche-Opt-WordNoBioObjective	29	0.5959595959595959	0.5959595959595959	0.0	0.5123501572699434	0.5123501572699434	0.21906259352366797	0.21906259352366797	0.0	0.0	0.0	1.0	1.0	component_not_supported
primary_recist	melanoma_binary_response_stress	EcoNiche-Opt-WordUnsignedGraph	29	0.5959595959595959	0.5404040404040404	0.05555555555555547	0.5123501572699434	0.4095937828628512	0.21906259352366797	0.21646742319296142	0.060069068470490934	-0.15014610389610392	0.26924019607843125	0.584	0.756	point_estimate_component_gain
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordNoInteraction	117	0.5590823381521056	0.6027655562539282	-0.04368321810182263	0.48919769539424257	0.5380938924473163	0.3347753010933776	0.32071096735770405	-0.04456582430889779	-0.08800960359584384	-0.004790839125189419	0.024	0.216	component_not_supported
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordNoBioObjective	117	0.5590823381521056	0.5590823381521056	0.0	0.48919769539424257	0.48919769539424257	0.3347753010933776	0.3347753010933776	0.0	0.0	0.0	1.0	1.0	component_not_supported
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordUnsignedGraph	117	0.5590823381521056	0.5527969830295412	0.006285355122564451	0.48919769539424257	0.4422234060598323	0.3347753010933776	0.2536983467716734	0.003831668915062029	-0.07061112340907977	0.07131547619047607	0.908	0.9741176470588236	point_estimate_component_gain
primary_recist	melanoma_core_plus_phs000452	EcoNiche-Opt-WordNoInteraction	238	0.4770485724879496	0.5431961438635522	-0.06614757137560262	0.39219311354274694	0.4781030301805617	0.19228704570040023	0.1857790313021276	-0.06503651563411116	-0.10639343649547735	-0.02453890680598722	0.004	0.007200000000000001	component_not_supported
primary_recist	melanoma_core_plus_phs000452	EcoNiche-Opt-WordNoBioObjective	238	0.4770485724879496	0.4770485724879496	0.0	0.39219311354274694	0.39219311354274694	0.19228704570040023	0.19228704570040023	0.0	0.0	0.0	1.0	1.0	component_not_supported
primary_recist	melanoma_core_plus_phs000452	EcoNiche-Opt-WordUnsignedGraph	238	0.4770485724879496	0.47052280311457184	0.006525769373377732	0.39219311354274694	0.3840071173453447	0.19228704570040023	0.25140054116518123	0.006486898938124069	-0.05646649660166922	0.06611545458519535	0.81	0.8576470588235295	point_estimate_component_gain
primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordNoInteraction	131	0.5007352941176471	0.5468137254901961	-0.04607843137254908	0.38322536550784897	0.4588424108151962	0.15856497906132563	0.12603121972020231	-0.0461803077132062	-0.11160642221168532	0.020036194208926418	0.172	0.2211428571428571	component_not_supported
primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordUnsignedGraph	131	0.5007352941176471	0.5455882352941176	-0.04485294117647054	0.38322536550784897	0.4372905159045221	0.15856497906132563	0.16693145953651867	-0.04306293774602866	-0.13413181796955254	0.04257816329622733	0.34	0.3825	component_not_supported
primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordNoBioObjective	131	0.5007352941176471	0.5007352941176471	0.0	0.38322536550784897	0.38322536550784897	0.15856497906132563	0.15856497906132563	0.0	0.0	0.0	1.0	1.0	component_not_supported
primary_recist	pan_cancer_response_all	EcoNiche-Opt-WordNoInteraction	554	0.6128954802259886	0.6433757062146893	-0.030480225988700704	0.4883960275386966	0.4956885533756469	0.15637037893368977	0.1375900576153045	-0.03068849662290417	-0.05097705411952198	-0.00906287514631604	0.002	0.012000000000000002	component_not_supported
primary_recist	pan_cancer_response_all	EcoNiche-Opt-WordNoBioObjective	554	0.6128954802259886	0.6128954802259886	0.0	0.4883960275386966	0.4883960275386966	0.15637037893368977	0.15637037893368977	0.0	0.0	0.0	1.0	1.0	component_not_supported
primary_recist	pan_cancer_response_all	EcoNiche-Opt-WordUnsignedGraph	554	0.6128954802259886	0.6084745762711865	0.004420903954802102	0.4883960275386966	0.4684282507372961	0.15637037893368977	0.14524596737150283	0.0042619141591108516	-0.015188295734809525	0.023263667625859262	0.654	0.9055384615384615	point_estimate_component_gain
primary_recist	pan_cancer_without_secondary	EcoNiche-Opt-WordNoInteraction	369	0.5659679826346493	0.5905915072581739	-0.024623524623524573	0.37831474419168837	0.4010466409877844	0.22487809239775983	0.20779704584897796	-0.02385962444811834	-0.056902531848893594	0.00829606201936818	0.158	0.21876923076923077	component_not_supported
primary_recist	pan_cancer_without_secondary	EcoNiche-Opt-WordUnsignedGraph	369	0.5659679826346493	0.5903201736535071	-0.02435219101885777	0.37831474419168837	0.37806512964697503	0.22487809239775983	0.17210340304247218	-0.02373868790774755	-0.06018816306348826	0.012915716597903233	0.216	0.27120000000000005	component_not_supported
primary_recist	pan_cancer_without_secondary	EcoNiche-Opt-WordNoBioObjective	369	0.5659679826346493	0.5659679826346493	0.0	0.37831474419168837	0.37831474419168837	0.22487809239775983	0.22487809239775983	0.0	0.0	0.0	1.0	1.0	component_not_supported
primary_recist	secondary_confounded_transfer	EcoNiche-Opt-WordNoBioObjective	185	0.595322466335932	0.595322466335932	0.0	0.5627568730721191	0.5627568730721191	0.1887323282095608	0.1887323282095608	0.0	0.0	0.0	1.0	1.0	component_not_supported
primary_recist	secondary_confounded_transfer	EcoNiche-Opt-WordNoInteraction	185	0.595322466335932	0.5896527285613039	0.005669737774628092	0.5627568730721191	0.5269030267795218	0.1887323282095608	0.20520364704664223	0.007266760529247985	-0.05729666311748044	0.06921436073179515	0.816	0.8851764705882353	point_estimate_component_gain
primary_recist	secondary_confounded_transfer	EcoNiche-Opt-WordUnsignedGraph	185	0.595322466335932	0.5889440113394756	0.006378454996456395	0.5627568730721191	0.5507069846129022	0.1887323282095608	0.1784105270021045	0.006884343125399283	-0.031047470660801314	0.047769094738468534	0.798	0.8851764705882353	point_estimate_component_gain
strict_recist	melanoma_anti_pd1_primary	EcoNiche-Opt-WordNoInteraction	137	0.5118279569892473	0.5511827956989248	-0.03935483870967749	0.4658365115317313	0.5164134110956816	0.2045377312115539	0.13713100374211332	-0.03921280107540526	-0.09669318572187002	0.018601149141851903	0.176	0.252	component_not_supported
strict_recist	melanoma_anti_pd1_primary	EcoNiche-Opt-WordUnsignedGraph	137	0.5118279569892473	0.5189247311827957	-0.007096774193548372	0.4658365115317313	0.4946981224977837	0.2045377312115539	0.15264853230755532	-0.007113477817735974	-0.08451337304649817	0.06744977675160302	0.866	0.9804705882352941	component_not_supported
strict_recist	melanoma_anti_pd1_primary	EcoNiche-Opt-WordNoBioObjective	137	0.5118279569892473	0.5118279569892473	0.0	0.4658365115317313	0.4658365115317313	0.2045377312115539	0.2045377312115539	0.0	0.0	0.0	1.0	1.0	component_not_supported
strict_recist	melanoma_binary_response_stress	EcoNiche-Opt-WordNoInteraction	29	0.5959595959595959	0.6767676767676768	-0.08080808080808088	0.5123501572699434	0.5905092946269417	0.21906259352366797	0.11690097447976923	-0.08185892778166032	-0.2	0.029851190476190403	0.174	0.7128	component_not_supported
strict_recist	melanoma_binary_response_stress	EcoNiche-Opt-WordNoBioObjective	29	0.5959595959595959	0.5959595959595959	0.0	0.5123501572699434	0.5123501572699434	0.21906259352366797	0.21906259352366797	0.0	0.0	0.0	1.0	1.0	component_not_supported
strict_recist	melanoma_binary_response_stress	EcoNiche-Opt-WordUnsignedGraph	29	0.5959595959595959	0.5404040404040404	0.05555555555555547	0.5123501572699434	0.4095937828628512	0.21906259352366797	0.21646742319296142	0.060069068470490934	-0.15014610389610392	0.26924019607843125	0.584	0.756	point_estimate_component_gain
strict_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordNoInteraction	95	0.5746869409660107	0.6118067978533095	-0.0371198568872988	0.5529819088773361	0.6112292140283011	0.24899844108510802	0.20189149694170272	-0.03679592415208514	-0.08602893768726053	0.012283186379764442	0.122	0.5519999999999999	component_not_supported
strict_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordUnsignedGraph	95	0.5746869409660107	0.5912343470483006	-0.016547406082289884	0.5529819088773361	0.5483152422219887	0.24899844108510802	0.22137676240591256	-0.016592470346758263	-0.08289884135472371	0.04473897281598044	0.604	0.8048571428571429	component_not_supported
strict_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordNoBioObjective	95	0.5746869409660107	0.5746869409660107	0.0	0.5529819088773361	0.5529819088773361	0.24899844108510802	0.24899844108510802	0.0	0.0	0.0	1.0	1.0	component_not_supported
