endpoint	stratum	method	axis	model_name	selection_boundary	AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	threshold	n_samples	n_responders	n_nonresponders	response_prevalence	AUPRC_minus_prevalence
strict_recist	strict_melanoma_pd1_like_external	cohort_robust_zscore	MAP4K1_CXCL9_minus_TBX3	EcoNiche-Opt-MAP4K1_CXCL9_minus_TBX3-cohort_robust_zscore	discovery_only_threshold_current_external_stress	0.6446428571428572	0.685769918536552	0.5982142857142857	0.6120689655172413	0.33502969713024494	0.3283582089552239	0.19642857142857142	1.0	1.0	0.5714285714285714	0.23775538847942074	0.10977516169874026	0.4169444340083206	0.10654366690639001	0.6642740205494533	116	56	60	0.4827586206896552	0.2030112978468968
strict_recist	strict_melanoma_pd1_like_external	cohort_robust_zscore	MAP4K1_APM_minus_TBX3	EcoNiche-Opt-MAP4K1_APM_minus_TBX3-cohort_robust_zscore	discovery_only_threshold_current_external_stress	0.6446428571428572	0.642968595542494	0.6244047619047619	0.6293103448275862	0.2600842652097175	0.5567010309278351	0.48214285714285715	0.7666666666666667	0.6585365853658537	0.6133333333333333	0.24205925038603118	0.1117680410998693	0.4198903107624481	-0.07448721486915028	0.5999377954045958	116	56	60	0.4827586206896552	0.16020997485283878
strict_recist	strict_melanoma_pd1_like_external	sample_gene_rank	MAP4K1_minus_TBX3	EcoNiche-Opt-MAP4K1_minus_TBX3-sample_gene_rank	discovery_only_threshold_current_external_stress	0.5918154761904761	0.5429540812959118	0.6125	0.6120689655172413	0.22489962078465403	0.6086956521739131	0.625	0.6	0.5932203389830508	0.631578947368421	0.26788551915713116	0.18405173275862072	0.13648203042959925	-0.08486588869449192	0.5545454545454543	116	56	60	0.4827586206896552	0.060195460606256634
strict_recist	strict_melanoma_pd1_like_external	sample_gene_rank	MAP4K1_minus_TBX3_AXL	EcoNiche-Opt-MAP4K1_minus_TBX3_AXL-sample_gene_rank	discovery_only_threshold_current_external_stress	0.6092261904761904	0.5699738131260373	0.5994047619047619	0.5948275862068966	0.20568904696414936	0.6356589147286822	0.7321428571428571	0.4666666666666667	0.5616438356164384	0.6511627906976745	0.2628792200521449	0.1437149497494842	0.1369949067231302	-0.0661709381844415	0.4	116	56	60	0.4827586206896552	0.08721519243638215
strict_recist	strict_melanoma_pd1_like_external	sample_gene_rank	MAP4K1_minus_TBX3_PAK4	EcoNiche-Opt-MAP4K1_minus_TBX3_PAK4-sample_gene_rank	discovery_only_threshold_current_external_stress	0.6020833333333333	0.5631180011121876	0.5327380952380952	0.5258620689655172	0.07128144754130941	0.5985401459854015	0.7321428571428571	0.3333333333333333	0.5061728395061729	0.5714285714285714	0.2664472136886447	0.1738244514106584	0.12976141998265095	-0.08743664494881305	0.3888888888888889	116	56	60	0.4827586206896552	0.08035938042253238
strict_recist	strict_melanoma_pd1_like_external	sample_gene_rank	MAP4K1_CXCL9_minus_TBX3	EcoNiche-Opt-MAP4K1_CXCL9_minus_TBX3-sample_gene_rank	discovery_only_threshold_current_external_stress	0.595982142857143	0.6037660973634456	0.5708333333333333	0.5775862068965517	0.15422713195301493	0.46153846153846156	0.375	0.7666666666666667	0.6	0.5679012345679012	0.2869102645114111	0.21727023519221256	0.1310241088272988	-0.10626506312036318	0.7727272727272727	116	56	60	0.4827586206896552	0.12100747667379036
strict_recist	strict_melanoma_pd1_like_external	sample_gene_rank	MAP4K1_APM_minus_TBX3	EcoNiche-Opt-MAP4K1_APM_minus_TBX3-sample_gene_rank	discovery_only_threshold_current_external_stress	0.575595238095238	0.5295015871044727	0.5869047619047618	0.5862068965517241	0.1738095238095238	0.5862068965517241	0.6071428571428571	0.5666666666666667	0.5666666666666667	0.6071428571428571	0.31154352039883654	0.2293731094266085	0.11324716579640022	-0.1729447987975602	0.6666666666666666	116	56	60	0.4827586206896552	0.04674296641481751
strict_recist	strict_melanoma_pd1_like_external	raw_log_ratio	MAP4K1_minus_TBX3	EcoNiche-Opt-MAP4K1_minus_TBX3-raw_log_ratio	discovery_only_threshold_current_external_stress	0.6141369047619049	0.6046781434057757	0.5208333333333334	0.5086206896551724	0.058873023345141565	0.632258064516129	0.875	0.16666666666666666	0.494949494949495	0.5882352941176471	0.2882403388627367	0.2390125744007415	0.14144844343006183	-0.19565815871780384	0.5866669891524147	116	56	60	0.4827586206896552	0.12191952271612055
strict_recist	strict_melanoma_pd1_like_external	raw_log_ratio	MAP4K1_minus_TBX3_AXL	EcoNiche-Opt-MAP4K1_minus_TBX3_AXL-raw_log_ratio	discovery_only_threshold_current_external_stress	0.668452380952381	0.6688682591959431	0.5625	0.5517241379310345	0.15933250514367064	0.6533333333333333	0.875	0.25	0.5212765957446809	0.6818181818181818	0.282227338842312	0.22950373512023764	0.5288187570669932	-0.6229913554329276	0.584717694348578	116	56	60	0.4827586206896552	0.18610963850628787
strict_recist	strict_melanoma_pd1_like_external	raw_log_ratio	MAP4K1_minus_TBX3_PAK4	EcoNiche-Opt-MAP4K1_minus_TBX3_PAK4-raw_log_ratio	discovery_only_threshold_current_external_stress	0.6116071428571428	0.6140246860938678	0.5053571428571428	0.49137931034482757	0.01827434711619518	0.6335403726708074	0.9107142857142857	0.1	0.4857142857142857	0.5454545454545454	0.326640572206255	0.30770302977402525	0.3287231430372267	-0.4947582551881791	0.5886128250165568	116	56	60	0.4827586206896552	0.13126606540421265
strict_recist	strict_melanoma_pd1_like_external	raw_log_ratio	MAP4K1_CXCL9_minus_TBX3	EcoNiche-Opt-MAP4K1_CXCL9_minus_TBX3-raw_log_ratio	discovery_only_threshold_current_external_stress	0.6004464285714286	0.6080669966579202	0.5976190476190476	0.603448275862069	0.20787157232053555	0.5106382978723404	0.42857142857142855	0.7666666666666667	0.631578947368421	0.5897435897435898	0.2602413565512826	0.13375651156482066	-0.002306288886446913	-0.06884258074051385	0.6141195567007638	116	56	60	0.4827586206896552	0.125308375968265
strict_recist	strict_melanoma_pd1_like_external	raw_log_ratio	MAP4K1_APM_minus_TBX3	EcoNiche-Opt-MAP4K1_APM_minus_TBX3-raw_log_ratio	discovery_only_threshold_current_external_stress	0.6276785714285714	0.6190275457762321	0.5470238095238096	0.5517241379310345	0.09778605797117351	0.46938775510204084	0.4107142857142857	0.6833333333333333	0.5476190476190477	0.5540540540540541	0.2488246696284324	0.12003136647123827	0.44215836054156477	0.16475412953434937	0.4196740996170067	116	56	60	0.4827586206896552	0.1362689250865769
