AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	cohort	model_name	n_samples	n_responders	n_nonresponders
0.5	0.8357142857142856	0.5	0.75	0.0	0.8571428571428571	1.0	0.0	0.75		0.21295254384943707	0.2024199388671567	0.0603414932995167	1.020401186736007	GSE115821	EcoNiche-Opt	8	2	6
0.5555555555555556	0.6863018925518927	0.5833333333333334	0.6190476190476191	0.19364916731037085	0.7142857142857143	0.8333333333333334	0.3333333333333333	0.625	0.6	0.26985536012080413	0.2599830039205251	-0.10049394322858554	0.3209432855662037	GSE136961	EcoNiche-Opt	21	9	12
0.3055555555555556	0.47468839031339033	0.5	0.5714285714285714	0.0	0.7272727272727273	1.0	0.0	0.5714285714285714		0.34033182171289617	0.30890267479406663	-1.5744611475959416	2.708096802745954	GSE168204	EcoNiche-Opt	21	9	12
0.5169270833333333	0.8296826142156722	0.5138888888888888	0.2840909090909091	0.03019405424385589	0.25882352941176473	0.1527777777777778	0.875	0.8461538461538461	0.18666666666666668	0.3590571155787888	0.44188833842639313	0.019959639734398505	1.5148265631189803	GSE176307	EcoNiche-Opt	88	16	72
0.6098901098901099	0.6737694549459254	0.5	0.48148148148148145	0.0	0.65	1.0	0.0	0.48148148148148145		0.346020883632633	0.3353398124169381	0.7404571890213715	-1.1606912919532553	GSE78220	EcoNiche-Opt	27	14	13
0.46130952380952384	0.7543133116454314	0.48958333333333337	0.4838709677419355	-0.01743041721945991	0.5897435897435898	0.4791666666666667	0.5	0.7666666666666667	0.21875	0.26563844501004746	0.3006350601214637	-0.4019418562321511	1.233701386643092	GSE91061	EcoNiche-Opt	62	14	48
