AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	endpoint	stratum	evaluation	cohort	model_name	n_samples	n_responders	n_nonresponders	selected_model	threshold	inner_mean_AUROC	inner_mean_AUPRC	inner_mean_balanced_accuracy	selection_score	train_cohorts
0.6128205128205129	0.443052059052059	0.5064102564102564	0.5102040816326531	0.010336227882434037	0.29411764705882354	0.5	0.5128205128205128	0.20833333333333334	0.8	0.31423500343198435	0.33997949256796905	0.24712001488480964	-1.4350441545460417	primary_recist	melanoma_recist_supported_primary	LODO	GSE91061	EcoNiche-Opt-HeuristicEcology	49	10	39	module_prior_composite	0.4209547786696646	0.6815943559364612	0.7219762250433064	0.5813189003978478	0.7467591122085189	GSE78220,GSE145996,PRJEB23709_PD1_PRE
0.42820512820512824	0.2107001332001332	0.48205128205128206	0.5306122448979592	-0.029235267310234306	0.25806451612903225	0.4	0.5641025641025641	0.19047619047619047	0.7857142857142857	0.34264902256788504	0.38503573846041594	-0.1336297928062668	-1.369684197402638	primary_recist	melanoma_recist_supported_primary	LODO	GSE91061	EcoNiche-Opt-WordFullGraph	49	10	39	word_full_graph	0.5305168565500731	0.7159959923117817	0.7521836814886341	0.6074941140730614	0.7634010964946514	GSE78220,GSE145996,PRJEB23709_PD1_PRE
0.46923076923076923	0.30832896289792844	0.5217948717948718	0.6530612244897959	0.0397918097332813	0.2608695652173913	0.3	0.7435897435897436	0.23076923076923078	0.8055555555555556	0.23270042865760598	0.22586034355544318	0.04147463189952897	-1.335449358323259	primary_recist	melanoma_recist_supported_primary	LODO	GSE91061	EcoNiche-Opt-WordNoInteraction	49	10	39	word_no_interaction	0.503771621067894	0.7526829895250947	0.8006879729927919	0.5800865800865801	0.7771912482130144	GSE78220,GSE145996,PRJEB23709_PD1_PRE
0.48205128205128206	0.23133765852379637	0.5576923076923077	0.5918367346938775	0.0946163550445155	0.3333333333333333	0.5	0.6153846153846154	0.25	0.8275862068965517	0.2525628391670913	0.25392668359455484	-0.06837916323481368	-1.3943634017720754	primary_recist	melanoma_recist_supported_primary	LODO	GSE91061	EcoNiche-Opt-WordUnsignedGraph	49	10	39	word_unsigned_graph	0.4612161196078454	0.4923504857715384	0.5434789067594618	0.5249965677597257	0.5763948485082001	GSE78220,GSE145996,PRJEB23709_PD1_PRE
0.27179487179487183	0.1495427543071104	0.38076923076923075	0.42857142857142855	-0.1922538386132731	0.17647058823529413	0.3	0.46153846153846156	0.125	0.72	0.3249078151031082	0.35733821257433224	-0.6598582272963829	-1.9289621209112893	primary_recist	melanoma_recist_supported_primary	LODO	GSE91061	EcoNiche-Opt-WordNoBioObjective	49	10	39	word_no_bio_objective	0.39746097323229446	0.6723923006817744	0.7135445275767038	0.6483929082613292	0.7045447199373479	GSE78220,GSE145996,PRJEB23709_PD1_PRE
0.6483516483516484	0.6310725135349196	0.6263736263736264	0.6296296296296297	0.2570193398539127	0.6666666666666666	0.7142857142857143	0.5384615384615384	0.625	0.6363636363636364	0.2909107984360428	0.32640283009776705	0.13949154944492717	0.0771320292345374	primary_recist	melanoma_recist_supported_primary	LODO	GSE78220	EcoNiche-Opt-HeuristicEcology	27	14	13	module_prior_composite	0.40980104728815997	0.6697506440927494	0.6593027402156862	0.4846813274444853	0.726949847475758	GSE91061,GSE145996,PRJEB23709_PD1_PRE
0.18131868131868129	0.3785891244778713	0.3269230769230769	0.3333333333333333	-0.3668996928526714	0.4375	0.5	0.15384615384615385	0.3888888888888889	0.2222222222222222	0.5683316003087616	0.5628228657755129	-0.48302922652444735	0.6332960989005291	primary_recist	melanoma_recist_supported_primary	LODO	GSE78220	EcoNiche-Opt-WordFullGraph	27	14	13	word_full_graph	0.4522475584208181	0.7616406984828038	0.6678976219327932	0.7352083588925694	0.8495353322840593	GSE91061,GSE145996,PRJEB23709_PD1_PRE
0.5384615384615384	0.570078836507408	0.4642857142857143	0.48148148148148145	-0.1889822365046136	0.65	0.9285714285714286	0.0	0.5	0.0	0.32505856107084186	0.3015042623450993	0.10822977579110982	-0.07906861864369885	primary_recist	melanoma_recist_supported_primary	LODO	GSE78220	EcoNiche-Opt-WordNoInteraction	27	14	13	word_no_interaction	0.47137960126228334	0.6713169140800721	0.6080334639674168	0.5936659101132786	0.6994256761028834	GSE91061,GSE145996,PRJEB23709_PD1_PRE
0.5384615384615384	0.671384508348794	0.40934065934065933	0.4074074074074074	-0.18232322463624387	0.38461538461538464	0.35714285714285715	0.46153846153846156	0.4166666666666667	0.4	0.3389006163662017	0.37923824101769654	0.13024323546702873	0.09212348670493893	primary_recist	melanoma_recist_supported_primary	LODO	GSE78220	EcoNiche-Opt-WordUnsignedGraph	27	14	13	word_unsigned_graph	0.4951016319724538	0.7742189097452256	0.6675227485638914	0.6552043716517401	0.8522444517123324	GSE91061,GSE145996,PRJEB23709_PD1_PRE
0.554945054945055	0.5946134842963872	0.45054945054945056	0.4444444444444444	-0.10482848367219182	0.34782608695652173	0.2857142857142857	0.6153846153846154	0.4444444444444444	0.4444444444444444	0.29304244646071254	0.2585213502856519	0.1370290373587813	0.10367487270356264	primary_recist	melanoma_recist_supported_primary	LODO	GSE78220	EcoNiche-Opt-WordNoBioObjective	27	14	13	word_no_bio_objective	0.4906472266242843	0.67267564307038	0.5983012100636736	0.5189542182963235	0.6392507739890075	GSE91061,GSE145996,PRJEB23709_PD1_PRE
