endpoint	stratum	ablation_model	n_samples	full_AUROC	ablation_AUROC	delta_AUROC	full_AUPRC	ablation_AUPRC	full_ECE	ablation_ECE	bootstrap_mean_delta	ci_low	ci_high	p_value	fdr_q	claim_level
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordUnsignedGraph	117	0.5304839723444374	0.5471401634192332	-0.016656191074795768	0.41622055086041587	0.46964572459445997	0.35620967815688154	0.18782259299092646	-0.016767425137017653	-0.13415395840348937	0.0993484012895115	0.838	0.94275	component_not_supported
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordNoBioObjective	117	0.5304839723444374	0.5336266499057196	-0.00314267756128217	0.41622055086041587	0.40891215090158295	0.35620967815688154	0.17690011274004303	-0.004676870967627794	-0.12791508511617208	0.12100578316610927	0.954	0.972	component_not_supported
primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-WordNoInteraction	117	0.5304839723444374	0.5295411690760528	0.0009428032683846954	0.41622055086041587	0.42244438903885784	0.35620967815688154	0.3598041039921117	0.001149803176323137	-0.09733503558047521	0.09612901711738928	0.972	0.972	point_estimate_component_gain
primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordNoInteraction	131	0.4848039215686275	0.645343137254902	-0.1605392156862745	0.3767463251608083	0.550278370708419	0.37795984339250427	0.2865400799184383	-0.15994575627102528	-0.24446007696007693	-0.07984182962631244	0.0	0.0	component_not_supported
primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordUnsignedGraph	131	0.4848039215686275	0.5276960784313726	-0.04289215686274506	0.3767463251608083	0.4872788910226195	0.37795984339250427	0.17089475337442092	-0.04400696797180186	-0.16857556034968876	0.07595326747720363	0.502	0.5315294117647058	component_not_supported
primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordNoBioObjective	131	0.4848039215686275	0.49901960784313726	-0.014215686274509753	0.3767463251608083	0.42165973626851794	0.37795984339250427	0.23844191360518144	-0.013754061537868923	-0.10359695717751985	0.07672661442625814	0.794	0.794	component_not_supported
