endpoint	stratum	holdout	model_name	selected_model	generation	best_score	best_AUROC	best_AUPRC	best_ECE	backend
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	1.0	0.6005569425777556	0.6474332684859001	0.550897946905699	0.309016697233985	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordFullGraph	word_full_graph	1.0	0.5872595462648157	0.5252289377289378	0.5155632024471913	0.27963093545955237	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoInteraction	word_no_interaction	1.0	0.8385219817330775	0.8322344322344323	0.7751443345014774	0.20481770263706908	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	1.0	0.6293641115757562	0.5737637362637362	0.5455009429044101	0.3639961750533574	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	1.0	0.6094129435059155	0.6289072039072039	0.6237353563805045	0.23814935412356544	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	1.0	1.010341303680039	0.8976023976023977	0.8937073929322794	0.4649630586807828	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	1.0	0.9328235875982276	0.8387139176612861	0.820354598472302	0.2576765078546335	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	1.0	0.5849282026292367	0.5503969714496031	0.5334236378802283	0.3335273985153587	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	1.0	0.9554115934923963	0.8688942636311057	0.8681371174719832	0.1635270473694997	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	GSE78220	EcoNiche-Opt-WordFullGraph	word_full_graph	1.0	0.9207009559858503	0.7549871181450128	0.6652012260725091	0.1154819127539298	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	GSE78220	EcoNiche-Opt-WordNoInteraction	word_no_interaction	1.0	0.8399965607198694	0.78317997791682	0.6476147142431143	0.1743386092380693	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	GSE78220	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	1.0	0.8452518836981666	0.7048337627284995	0.539610656752258	0.267834844042554	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	1.0	0.7286514378603823	0.6885044779781622	0.6053170808803503	0.17063025610403346	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordFullGraph	word_full_graph	1.0	0.7822113823116197	0.6404761904761904	0.4927018070754249	0.24733541358413116	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoInteraction	word_no_interaction	1.0	0.8302905076718613	0.7391941391941392	0.6552768240163198	0.1707727744878068	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	1.0	0.5788936066486845	0.4602564102564103	0.3537077120880709	0.2390011306060421	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	1.0	0.7496788153753502	0.7225274725274726	0.5388706399916061	0.1672491300195432	sklearn_logistic_cpu
