mean_delta	ci_low	ci_high	p_value	endpoint	stratum	comparison	baseline_model	n_samples	target_AUROC	baseline_AUROC	target_AUPRC	baseline_AUPRC	target_ECE	baseline_ECE	is_strong_baseline	status	fdr_q
0.051373376505359815	-0.08123527113911734	0.19383455255623036	0.442	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ImmuneComposite	EcoNiche-Opt-ImmuneComposite	117	0.6866750471401635	0.6316781898177247	0.5658630078393804	0.4780554067404326	0.28461297679096553	0.15067365469527264	True	computed_from_matched_predictions	0.9359999999999999
0.05217518355479674	-0.08314048242722835	0.18644399731723668	0.468	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_CYT	CYT	117	0.6866750471401635	0.6297925832809553	0.5658630078393804	0.48703958290421456	0.28461297679096553	0.13835256442885546	True	computed_from_matched_predictions	0.9359999999999999
0.09238419151192122	-0.047222222222222165	0.24073710823226332	0.176	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_PDCD1LG2	PDCD1LG2	117	0.6866750471401635	0.5914519170333123	0.5658630078393804	0.44399720830576167	0.28461297679096553	0.1716014375495769	True	computed_from_matched_predictions	0.5279999999999999
0.11681355090841002	-0.017635209960791317	0.2532240964618014	0.088	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_IPRES	IPRES	117	0.6866750471401635	0.5669390320553112	0.5658630078393804	0.4291849220847015	0.28461297679096553	0.18024643962755493	True	computed_from_matched_predictions	0.31679999999999997
0.1376777255086131	-0.0028359237011533625	0.287469710167881	0.056	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_TIDE_exclusion	TIDE_exclusion	117	0.6866750471401635	0.5436832181018227	0.5658630078393804	0.38164509071064057	0.28461297679096553	0.16930397228588195	True	computed_from_matched_predictions	0.252
0.1726298878180062	0.0288786801665621	0.32238965068064074	0.016	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph	117	0.6866750471401635	0.5109993714644877	0.5658630078393804	0.4292947373210139	0.28461297679096553	0.2754745650090373	False	computed_from_matched_predictions	0.09600000000000002
0.2130144852158424	0.10139956143602388	0.327519245464064	0.0	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordUnsignedGraph	EcoNiche-Opt-WordUnsignedGraph	117	0.6866750471401635	0.4714016341923319	0.5658630078393804	0.36845934665524305	0.28461297679096553	0.34084382710262184	True	computed_from_matched_predictions	0.0
0.3272859603614334	0.17486257246179296	0.47236528125393873	0.002	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordNoBioObjective	EcoNiche-Opt-WordNoBioObjective	117	0.6866750471401635	0.35512256442489	0.5658630078393804	0.2899971998208565	0.28461297679096553	0.3281893062285469	True	computed_from_matched_predictions	0.018000000000000002
-0.16083960094816727	-0.24936492713027242	-0.07033700980392155	0.002	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ModulePriorFixed	EcoNiche-Opt-ModulePriorFixed	131	0.5208333333333334	0.6845588235294118	0.3944198839765576	0.5804730202048082	0.2167090480801186	0.23858416431842683	True	computed_from_matched_predictions	0.036000000000000004
-0.13303196409372758	-0.22882472137791288	-0.037075481256332275	0.012	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ModuleIFNConsensus	EcoNiche-Opt-ModuleIFNConsensus	131	0.5208333333333334	0.6568627450980392	0.3944198839765576	0.5443547966142261	0.2167090480801186	0.13728703635307532	False	computed_from_matched_predictions	0.057600000000000005
