endpoint	stratum	holdout	candidate	inner_mean_AUROC	inner_mean_AUPRC	inner_mean_balanced_accuracy	inner_mean_ECE	inner_sd_AUROC	performance_score	selection_score	bio_cell_specificity	bio_pathway	bio_network	bio_lr	bio_direction_stability	penalty_size	penalty_batch	penalty_leakage	penalty_redundancy	penalty_therapy_confounding	bio_bonus	bio_penalty	bio_objective_delta
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_logistic_l2_C1	0.4986874236874237	0.5044944602293192	0.5029456654456654	0.2848776845291254	0.10262666887810913	0.5490594299711729	0.5490594299711729													
primary_recist	melanoma_core_high_evidence	GSE91061	module_prior_composite	0.7619748672380251	0.7321301023557244	0.6381184604868816	0.25380321865790734	0.11362321888637678	0.8304872953801553	0.8304872953801553													
primary_recist	melanoma_core_high_evidence	GSE91061	module_positive_composite	0.6843025395656974	0.6820445977478504	0.6657881592092119	0.24247583593924565	0.14584100110415898	0.7516941774135506	0.7516941774135506													
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	0.8040643566959356	0.7689729973897355	0.6498501498501498	0.2864903004736408	0.13373468636626534	0.8103000099915512	0.914559322437702	0.55	0.0	1.0	0.0	0.9125	0.4074074074074074	0.07187316326862915	0.0	0.5631392766442037	0.050751487277047994	0.157	0.05274068755384922	0.10425931244615078
primary_recist	melanoma_core_high_evidence	GSE91061	word_no_interaction	0.9019007308480993	0.8884161595611884	0.586038961038961	0.3030523951259483	0.050252379199747566	0.9519728649473875	0.9988503396346764	0.4722222222222222	0.0	0.0	0.0	0.9444444444444444	0.3333333333333333	0.23797300888059758	0.0	0.6224934815557239	0.059200210489541875	0.11333333333333334	0.06645585864604443	0.04687747468728891
primary_recist	melanoma_core_high_evidence	GSE91061	word_unsigned_graph	0.6278852726221147	0.697421725614231	0.6175534991324465	0.30304946565165425	0.18530154056469847	0.5996620070382978	0.709984142784857	0.4857142857142857	0.0	1.0	0.0	0.9428571428571428	0.3148148148148148	0.11930610799605126	0.0	0.3937384551356924	0.04279149100187432	0.1542857142857143	0.043963578539155036	0.11032213574655927
primary_recist	melanoma_core_high_evidence	GSE91061	word_no_bio_objective	0.8225853094274147	0.8107612262992602	0.5832917082917083	0.34186048008432557	0.12478311162521688	0.8253945452279298	0.8253945452279298	0.5142857142857142	0.0	1.0	0.0	0.9142857142857143	0.3148148148148148	0.06165536493902065	0.0	0.562773019552979	0.05661015856621252	0.1542857142857143	0.04849418069367382	0.1057915335920405
primary_recist	melanoma_core_high_evidence	GSE91061	module_logistic_l1_C0.05	0.5	0.49096657633243	0.5	0.0275519421860885	0.0	0.5495483288166215	0.5495483288166215													
primary_recist	melanoma_core_high_evidence	GSE91061	module_logistic_l1_C0.25	0.5360166149639833	0.5296978158424812	0.5371076292128925	0.14455176841165412	0.05250013144749982	0.589356887216752	0.589356887216752													
primary_recist	melanoma_core_high_evidence	GSE91061	module_logistic_l1_C1	0.5920658289079341	0.5662182426507536	0.5607878963142121	0.2561823226470139	0.03712077396287922	0.6484161358561824	0.6484161358561824													
primary_recist	melanoma_core_high_evidence	GSE91061	module_logistic_l2_C0.05	0.5922892896577107	0.5550068904139238	0.588635049161365	0.11767919319329956	0.015366212734633788	0.6494713866364752	0.6494713866364752													
primary_recist	melanoma_core_high_evidence	GSE91061	module_logistic_l2_C0.25	0.5897654976602345	0.5529817250415525	0.5942872916557127	0.15943406393130483	0.003641095746358902	0.6471289484950977	0.6471289484950977													
primary_recist	melanoma_core_high_evidence	GSE91061	module_logistic_l2_C1	0.5911851306588147	0.554562141103706	0.6063344550186656	0.20259683059160588	0.024199484725800524	0.6492299604649334	0.6492299604649334													
primary_recist	melanoma_core_high_evidence	GSE78220	module_prior_composite	0.7442092994724574	0.6381198751142941	0.5789933750460066	0.2695320633837607	0.13138878665194453	0.8050649619804724	0.8050649619804724													
primary_recist	melanoma_core_high_evidence	GSE78220	module_positive_composite	0.7304563857195436	0.6350556446979603	0.5841215801742117	0.24046343449527224	0.09968715495031283	0.7914152469631521	0.7914152469631521													
primary_recist	melanoma_core_high_evidence	GSE78220	word_full_graph	0.7115691326217641	0.5932283629931574	0.5	0.3072256089155232	0.10900503005766166	0.7007558640578038	0.7885930386368596	0.5	0.022222222222222223	0.9777777777777777	0.0	0.9659090909090909	0.48148148148148145	0.11027780287248895	0.0	0.8142720887189202	0.01280929537334184	0.1572727272727273	0.06943555269367148	0.08783717457905581
