endpoint	stratum	holdout	model_name	selected_model	state	gene	direction	selection_frequency	training_abs_correlation	direction_stability	state_prior_seed	state_candidate_score
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-HeuristicEcology	word_full_graph	myeloid_suppression	MIR4763,MIRLET7A3,MIRLET7B,MIRLET7BHG	-1.0	1.0	0.6960882960521982	1.0	0.0	1.0
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-HeuristicEcology	word_full_graph	myeloid_suppression	MRC1	-1.0	0.3333333333333333	0.07282136547104513	0.6666666666666666	1.0	1.4451280118911642
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-HeuristicEcology	word_full_graph	myeloid_suppression	RP11-444B24	1.0	1.0	0.6016462644598755	1.0	0.0	0.8982434784553099
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-HeuristicEcology	word_full_graph	myeloid_suppression	S100A9	-1.0	0.6666666666666666	0.10118891654035457	1.0	1.0	1.6790259494889928
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tumor_dedifferentiation	IGHV6-1	1.0	0.3333333333333333	0.6025726811475239	1.0	0.0	0.8992416456701259
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tumor_dedifferentiation	MIR143,MIR143HG	-1.0	1.0	0.6257842017515911	1.0	0.0	0.9242508873881405
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tumor_dedifferentiation	VIM	-1.0	1.0	0.1404377553823342	1.0	1.0	1.6013145920339569
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	antigen_presentation_mhc	B2M	1.0	0.6666666666666666	0.24682893619627436	1.0	1.0	1.8359457186640067
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	antigen_presentation_mhc	HLA-A	1.0	0.3333333333333333	0.14007578656736994	1.0	1.0	1.7209245889082576
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	antigen_presentation_mhc	RP11-444B24	1.0	1.0	0.6016462644598755	1.0	0.0	0.8982434784553099
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	antigen_presentation_mhc	TRAJ10	1.0	0.6666666666666666	0.6296396874096398	1.0	0.0	0.9284049785572294
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tnk_effector	APOC1,APOC1P1	-1.0	0.6666666666666666	0.615843543085776	1.0	0.0	0.9135403294867299
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tnk_effector	CD8A	1.0	0.3333333333333333	0.20003123584560686	0.6666666666666666	1.0	1.5821902255816054
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tnk_effector	IFNG	1.0	0.6666666666666666	0.13887660731735282	1.0	1.0	1.7196325338017235
