AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	mode	cohort	cancer_type	n_samples	status	reason
0.6111111111111112	0.7475177471307503	0.5	0.5714285714285714	0.0	0.7272727272727273	1.0	0.0	0.5714285714285714		0.36491128147325513	0.3522653797216816	1.2489258959395115	-2.8809834895233677	no_retraining_transfer	GSE136961	NSCLC	21.0	available	
0.43576388888888884	0.7818884682690641	0.4791666666666667	0.625	-0.03563483225498992	0.7555555555555555	0.7083333333333334	0.25	0.8095238095238095	0.16	0.23047690474040355	0.25043145767308594	-0.4028834978401392	1.6581970747375645	no_retraining_transfer	GSE176307	urothelial_cancer	88.0	available	
														cancer_type_intercept_only				RESULT_PENDING	Calibration cohort not configured yet
														state_level_recalibration				RESULT_PENDING	Cancer-type-specific calibration not configured yet
