method	gene	group	external_AUROC	external_AUPRC	external_BA	direction	primary_AUROC	primary_AUPRC	primary_BA
z	FCRL5	strict_phs_gse	0.594047619047619	0.6089401862374243	0.55	1.0	0.6841609050911376	0.5710373450037093	0.6180075424261471
z	FCRL5	phs_only	0.5791666666666666	0.5844352827576754	0.5431818181818182	1.0	0.6841609050911376	0.5710373450037093	0.6180075424261471
z	FCRL5	gse145996_only	0.6000000000000001	0.7639652014652014	0.625	1.0	0.6841609050911376	0.5710373450037093	0.6180075424261471
z	LINC00671	strict_phs_gse	0.4688988095238096	0.4661521180510348	0.5	-1.0	0.6840037712130735	0.5401674705554906	0.5017284726587052
z	LINC00671	phs_only	0.493939393939394	0.4626755260189227	0.5	-1.0	0.6840037712130735	0.5401674705554906	0.5017284726587052
z	LINC00671	gse145996_only	0.4375	0.5873397435897436	0.5	-1.0	0.6840037712130735	0.5401674705554906	0.5017284726587052
pct	CLNK	strict_phs_gse	0.5608630952380953	0.5541946059647945	0.5422619047619048	1.0	0.6838466373350094	0.555279158369538	0.6082652419861723
pct	CLNK	phs_only	0.5583333333333333	0.5298942315234902	0.543560606060606	1.0	0.6838466373350094	0.555279158369538	0.6082652419861723
pct	CLNK	gse145996_only	0.6000000000000001	0.7283653846153846	0.5875	1.0	0.6838466373350094	0.555279158369538	0.6082652419861723
z	CXCL13	strict_phs_gse	0.5700892857142857	0.5782490080197702	0.5547619047619048	1.0	0.6835323695788812	0.5754263059188578	0.5298554368321811
z	CXCL13	phs_only	0.5634469696969697	0.5505412658289666	0.5628787878787879	1.0	0.6835323695788812	0.5754263059188578	0.5298554368321811
z	CXCL13	gse145996_only	0.575	0.7478375790875791	0.525	1.0	0.6835323695788812	0.5754263059188578	0.5298554368321811
z	CD247	strict_phs_gse	0.6171130952380952	0.6622973870836756	0.5738095238095238	1.0	0.683218101822753	0.5587536576591069	0.6085795097423005
z	CD247	phs_only	0.6145833333333334	0.6475745588323019	0.5772727272727273	1.0	0.683218101822753	0.5587536576591069	0.6085795097423005
z	CD247	gse145996_only	0.6000000000000001	0.8040064102564103	0.625	1.0	0.683218101822753	0.5587536576591069	0.6085795097423005
pct	IL21	strict_phs_gse	0.581845238095238	0.6000168923278555	0.5678571428571428	1.0	0.683218101822753	0.5414226399098716	0.6653048397234445
pct	IL21	phs_only	0.571590909090909	0.5750167779366648	0.5564393939393939	1.0	0.683218101822753	0.5414226399098716	0.6653048397234445
pct	IL21	gse145996_only	0.55	0.7115384615384616	0.5	1.0	0.683218101822753	0.5414226399098716	0.6653048397234445
rz	LAX1	strict_phs_gse	0.6226190476190476	0.617461872292981	0.6101190476190477	1.0	0.683218101822753	0.5215790412222447	0.6769327467001887
rz	LAX1	phs_only	0.6424242424242426	0.6332090396355587	0.6189393939393939	1.0	0.683218101822753	0.5215790412222447	0.6769327467001887
rz	LAX1	gse145996_only	0.4125	0.6103826728826729	0.5875	1.0	0.683218101822753	0.5215790412222447	0.6769327467001887
pct	CD3E	strict_phs_gse	0.6	0.6331027396674735	0.5982142857142857	1.0	0.6829038340666248	0.5616118989550339	0.5647391577624136
pct	CD3E	phs_only	0.5890151515151515	0.606424823670911	0.5892045454545455	1.0	0.6829038340666248	0.5616118989550339	0.5647391577624136
pct	CD3E	gse145996_only	0.675	0.8209145021645021	0.675	1.0	0.6829038340666248	0.5616118989550339	0.5647391577624136
rz	ICOS	strict_phs_gse	0.643154761904762	0.6797034819581728	0.6541666666666667	1.0	0.6829038340666247	0.551927556865751	0.5579824010056568
rz	ICOS	phs_only	0.6215909090909091	0.6437929500091313	0.6488636363636364	1.0	0.6829038340666247	0.551927556865751	0.5579824010056568
rz	ICOS	gse145996_only	0.8125	0.8976076007326008	0.7125	1.0	0.6829038340666247	0.551927556865751	0.5579824010056568
pct	LAP3	strict_phs_gse	0.5604166666666668	0.5784012909594023	0.5535714285714286	1.0	0.6829038340666247	0.5244041765881167	0.599308610936518
pct	LAP3	phs_only	0.5666666666666667	0.5638478034326446	0.549810606060606	1.0	0.6829038340666247	0.5244041765881167	0.599308610936518
pct	LAP3	gse145996_only	0.5	0.6914387695637696	0.5875	1.0	0.6829038340666247	0.5244041765881167	0.599308610936518
rz	IFIT5	strict_phs_gse	0.550595238095238	0.5178231112502858	0.5053571428571428	1.0	0.6829038340666247	0.522446350547549	0.6077938403519799
rz	IFIT5	phs_only	0.5337121212121212	0.4813681061725476	0.4888257575757575	1.0	0.6829038340666247	0.522446350547549	0.6077938403519799
rz	IFIT5	gse145996_only	0.7	0.7842261904761905	0.65	1.0	0.6829038340666247	0.522446350547549	0.6077938403519799
rz	HELB	strict_phs_gse	0.5383928571428571	0.5575959454291288	0.5702380952380952	1.0	0.6822752985543683	0.58423526799586	0.6198931489629164
rz	HELB	phs_only	0.5337121212121212	0.5185800148766582	0.5679924242424242	1.0	0.6822752985543683	0.58423526799586	0.6198931489629164
rz	HELB	gse145996_only	0.55	0.7533435314685315	0.5875	1.0	0.6822752985543683	0.58423526799586	0.6198931489629164
z	CD6	strict_phs_gse	0.6031249999999999	0.6286850054357783	0.5375	1.0	0.6822752985543683	0.568523968113714	0.6026084223758643
z	CD6	phs_only	0.599810606060606	0.6064356299239295	0.534280303030303	1.0	0.6822752985543683	0.568523968113714	0.6026084223758643
z	CD6	gse145996_only	0.625	0.7877185314685314	0.625	1.0	0.6822752985543683	0.568523968113714	0.6026084223758643
pct	CD6	strict_phs_gse	0.6031249999999999	0.6269746054154959	0.6035714285714285	1.0	0.6822752985543683	0.5582288696997466	0.6063796354494029
pct	CD6	phs_only	0.599810606060606	0.6064356299239295	0.6020833333333333	1.0	0.6822752985543683	0.5582288696997466	0.6063796354494029
pct	CD6	gse145996_only	0.625	0.7877185314685314	0.6125	1.0	0.6822752985543683	0.5582288696997466	0.6063796354494029
z	PLA2G2D	strict_phs_gse	0.6821428571428572	0.7149751109407387	0.6047619047619047	1.0	0.6821181646763043	0.5756477983375967	0.6007228158390949
z	PLA2G2D	phs_only	0.6863636363636363	0.7060727825011147	0.6083333333333334	1.0	0.6821181646763043	0.5756477983375967	0.6007228158390949
z	PLA2G2D	gse145996_only	0.575	0.7561709124209124	0.625	1.0	0.6821181646763043	0.5756477983375967	0.6007228158390949
z	WNT7B	strict_phs_gse	0.5555059523809524	0.5260754756551059	0.5	-1.0	0.6821181646763042	0.5542104999413017	0.6172218730358265
z	WNT7B	phs_only	0.5706439393939393	0.5103448224564014	0.5	-1.0	0.6821181646763042	0.5542104999413017	0.6172218730358265
z	WNT7B	gse145996_only	0.44999999999999996	0.6294798951048951	0.5	-1.0	0.6821181646763042	0.5542104999413017	0.6172218730358265
z	GALNTL5	strict_phs_gse	0.5526785714285715	0.5190395472651925	0.5220238095238096	-1.0	0.6821181646763042	0.49282509334317154	0.5963230672532998
z	GALNTL5	phs_only	0.5098484848484849	0.4720037910348138	0.5115530303030303	-1.0	0.6821181646763042	0.49282509334317154	0.5963230672532998
z	GALNTL5	gse145996_only	0.6	0.6666666666666666	0.6	-1.0	0.6821181646763042	0.49282509334317154	0.5963230672532998
rz	NELL2	strict_phs_gse	0.5666666666666667	0.5747131255188525	0.5333333333333333	1.0	0.6819610307982401	0.6061596192709022	0.5362979258328096
rz	NELL2	phs_only	0.5325757575757577	0.4978151690508452	0.5041666666666667	1.0	0.6819610307982401	0.6061596192709022	0.5362979258328096
rz	NELL2	gse145996_only	0.775	0.8763257575757576	0.75	1.0	0.6819610307982401	0.6061596192709022	0.5362979258328096
rz	C12orf42	strict_phs_gse	0.5568452380952381	0.5376945676828659	0.49702380952380953	1.0	0.6819610307982401	0.563349178816142	0.6363922061596481
rz	C12orf42	phs_only	0.5787878787878789	0.5761527935938014	0.5278409090909091	1.0	0.6819610307982401	0.563349178816142	0.6363922061596481
rz	C12orf42	gse145996_only	0.22499999999999998	0.5448717948717949	0.225	1.0	0.6819610307982401	0.563349178816142	0.6363922061596481
rz	FAM120B	strict_phs_gse	0.45892857142857146	0.4856240680510158	0.48571428571428577	1.0	0.6819610307982401	0.5264131864550929	0.6198931489629164
rz	FAM120B	phs_only	0.43068181818181817	0.41919398408301545	0.48352272727272727	1.0	0.6819610307982401	0.5264131864550929	0.6198931489629164
rz	FAM120B	gse145996_only	0.7	0.8197781385281385	0.4875	1.0	0.6819610307982401	0.5264131864550929	0.6198931489629164
pct	HLA-F	strict_phs_gse	0.6017857142857144	0.5983312898066637	0.5517857142857143	1.0	0.68196103079824	0.4971755346067833	0.622093023255814
pct	HLA-F	phs_only	0.5912878787878788	0.5604707606517355	0.543560606060606	1.0	0.68196103079824	0.4971755346067833	0.622093023255814
pct	HLA-F	gse145996_only	0.675	0.8581730769230769	0.6125	1.0	0.68196103079824	0.4971755346067833	0.622093023255814
z	GP5	strict_phs_gse	0.4525297619047619	0.4716102711602979	0.48809523809523814	1.0	0.681803896920176	0.5538617217017494	0.6090509113764928
z	GP5	phs_only	0.4507575757575758	0.46826638739201115	0.49109848484848484	1.0	0.681803896920176	0.5538617217017494	0.6090509113764928
z	GP5	gse145996_only	0.46249999999999997	0.605448717948718	0.4625	1.0	0.681803896920176	0.5538617217017494	0.6090509113764928
z	GPR174	strict_phs_gse	0.5318452380952381	0.5694629271311161	0.5101190476190476	1.0	0.6816467630421119	0.5754610302599186	0.5658390949088623
z	GPR174	phs_only	0.5193181818181818	0.5479213226645361	0.5017045454545455	1.0	0.6816467630421119	0.5754610302599186	0.5658390949088623
z	GPR174	gse145996_only	0.725	0.8517628205128205	0.625	1.0	0.6816467630421119	0.5754610302599186	0.5658390949088623
rz	GPR174	strict_phs_gse	0.5501488095238096	0.5969429003409378	0.5380952380952381	1.0	0.6816467630421119	0.557792080777806	0.5406976744186047
rz	GPR174	phs_only	0.5193181818181818	0.5479213226645361	0.5134469696969697	1.0	0.6816467630421119	0.557792080777806	0.5406976744186047
rz	GPR174	gse145996_only	0.725	0.8517628205128205	0.7125	1.0	0.6816467630421119	0.557792080777806	0.5406976744186047
z	MIR548H2	strict_phs_gse	0.4561011904761905	0.4625236236329274	0.4625	1.0	0.6814896291640478	0.4986086265156032	0.6704902576995599
z	MIR548H2	phs_only	0.5	0.46601941747572817	0.5	1.0	0.6814896291640478	0.4986086265156032	0.6704902576995599
z	MIR548H2	gse145996_only	0.33749999999999997	0.5801282051282052	0.3625	1.0	0.6814896291640478	0.4986086265156032	0.6704902576995599
pct	P2RY10	strict_phs_gse	0.6187500000000001	0.6268060847729734	0.5845238095238094	1.0	0.6813324952859836	0.5399386026167475	0.5996228786926461
pct	P2RY10	phs_only	0.6018939393939394	0.5954211180496819	0.5695075757575758	1.0	0.6813324952859836	0.5399386026167475	0.5996228786926461
pct	P2RY10	gse145996_only	0.75	0.829204822954823	0.7125	1.0	0.6813324952859836	0.5399386026167475	0.5996228786926461
z	CACNG6	strict_phs_gse	0.47827380952380955	0.5230249862055669	0.5363095238095238	1.0	0.6811753614079195	0.515003108330406	0.5955373978629792
z	CACNG6	phs_only	0.4666666666666667	0.492297961770763	0.522159090909091	1.0	0.6811753614079195	0.515003108330406	0.5955373978629792
z	CACNG6	gse145996_only	0.625	0.7115384615384616	0.625	1.0	0.6811753614079195	0.515003108330406	0.5955373978629792
pct	UBASH3A	strict_phs_gse	0.5674107142857142	0.601729543203411	0.580952380952381	1.0	0.6807039597737272	0.5566361571817113	0.5260842237586424
pct	UBASH3A	phs_only	0.5706439393939394	0.5863566857998026	0.5892045454545455	1.0	0.6807039597737272	0.5566361571817113	0.5260842237586424
pct	UBASH3A	gse145996_only	0.525	0.7207656926406927	0.5125	1.0	0.6807039597737272	0.5566361571817113	0.5260842237586424
rz	LCK	strict_phs_gse	0.6345238095238096	0.6626233787327698	0.5375	1.0	0.680389692017599	0.5843905935522876	0.5579824010056568
rz	LCK	phs_only	0.634280303030303	0.6410546007357477	0.5238636363636364	1.0	0.680389692017599	0.5843905935522876	0.5579824010056568
rz	LCK	gse145996_only	0.6000000000000001	0.7842147435897435	0.6875	1.0	0.680389692017599	0.5843905935522876	0.5579824010056568
z	C12orf42	strict_phs_gse	0.5526785714285715	0.5611937082103471	0.5642857142857143	1.0	0.6803896920175989	0.5625283173000556	0.4907291011942175
z	C12orf42	phs_only	0.5765151515151515	0.5638346719006798	0.5755681818181818	1.0	0.6803896920175989	0.5625283173000556	0.4907291011942175
z	C12orf42	gse145996_only	0.275	0.6490384615384616	0.4625	1.0	0.6803896920175989	0.5625283173000556	0.4907291011942175
pct	ANKRD55	strict_phs_gse	0.5	0.5150528816424352	0.49166666666666664	1.0	0.6802325581395348	0.5580076964401517	0.5887806411062224
pct	ANKRD55	phs_only	0.4678030303030304	0.4710856073670212	0.47821969696969696	1.0	0.6802325581395348	0.5580076964401517	0.5887806411062224
pct	ANKRD55	gse145996_only	0.75	0.8385912698412699	0.5875	1.0	0.6802325581395348	0.5580076964401517	0.5887806411062224
pct	C12orf42	strict_phs_gse	0.5511904761904762	0.5646798830086336	0.5154761904761904	1.0	0.6800754242614708	0.5465559736587822	0.6682903834066625
pct	C12orf42	phs_only	0.5765151515151515	0.5638346719006798	0.55	1.0	0.6800754242614708	0.5465559736587822	0.6682903834066625
pct	C12orf42	gse145996_only	0.275	0.6490384615384616	0.225	1.0	0.6800754242614708	0.5465559736587822	0.6682903834066625
rz	TVP23A	strict_phs_gse	0.5630952380952381	0.5542166808199067	0.5035714285714286	1.0	0.6800754242614708	0.5363965113777176	0.6363922061596481
rz	TVP23A	phs_only	0.587689393939394	0.5679320931525852	0.5147727272727273	1.0	0.6800754242614708	0.5363965113777176	0.6363922061596481
rz	TVP23A	gse145996_only	0.3625	0.5886946386946387	0.425	1.0	0.6800754242614708	0.5363965113777176	0.6363922061596481
z	SCAF8	strict_phs_gse	0.4529761904761905	0.45404755836334704	0.42380952380952386	1.0	0.6800754242614708	0.5145698660477631	0.6558768070395977
z	SCAF8	phs_only	0.43636363636363634	0.424910877894221	0.4123106060606061	1.0	0.6800754242614708	0.5145698660477631	0.6558768070395977
z	SCAF8	gse145996_only	0.625	0.7364448051948053	0.5875	1.0	0.6800754242614708	0.5145698660477631	0.6558768070395977
rz	RFX5	strict_phs_gse	0.5763392857142857	0.6165261192014355	0.5303571428571429	1.0	0.6797611565053426	0.5971156048002214	0.5928661219358893
rz	RFX5	phs_only	0.5799242424242425	0.6009991204606376	0.5551136363636364	1.0	0.6797611565053426	0.5971156048002214	0.5928661219358893
rz	RFX5	gse145996_only	0.55	0.7237959956709956	0.325	1.0	0.6797611565053426	0.5971156048002214	0.5928661219358893
rz	UBASH3A	strict_phs_gse	0.5680059523809523	0.6055766504706579	0.5029761904761905	1.0	0.6797611565053425	0.5589418564532762	0.5571967316153363
rz	UBASH3A	phs_only	0.5706439393939394	0.5863566857998026	0.503030303030303	1.0	0.6797611565053425	0.5589418564532762	0.5571967316153363
rz	UBASH3A	gse145996_only	0.5249999999999999	0.7207656926406927	0.4875	1.0	0.6797611565053425	0.5589418564532762	0.5571967316153363
rz	ELFN1	strict_phs_gse	0.5836309523809524	0.544983496452905	0.5666666666666667	-1.0	0.6797611565053425	0.55892864089894	0.6228786926461345
rz	ELFN1	phs_only	0.5890151515151515	0.5262421442247052	0.5695075757575758	-1.0	0.6797611565053425	0.55892864089894	0.6228786926461345
rz	ELFN1	gse145996_only	0.475	0.7425751332001332	0.5875	-1.0	0.6797611565053425	0.55892864089894	0.6228786926461345
pct	PDCD1	strict_phs_gse	0.5791666666666666	0.6327957745874706	0.5583333333333333	1.0	0.6797611565053425	0.5041140920029177	0.6813324952859836
pct	PDCD1	phs_only	0.5647727272727273	0.609480716181086	0.5373106060606061	1.0	0.6797611565053425	0.5041140920029177	0.6813324952859836
pct	PDCD1	gse145996_only	0.7	0.8219246031746031	0.7375	1.0	0.6797611565053425	0.5041140920029177	0.6813324952859836
pct	CD8B	strict_phs_gse	0.5392857142857143	0.5825987727328021	0.5101190476190476	1.0	0.6796040226272784	0.5387211121309821	0.6018227529855437
pct	CD8B	phs_only	0.5231060606060607	0.5456112251236727	0.49810606060606055	1.0	0.6796040226272784	0.5387211121309821	0.6018227529855437
pct	CD8B	gse145996_only	0.6499999999999999	0.8328754578754579	0.6125	1.0	0.6796040226272784	0.5387211121309821	0.6018227529855437
pct	CD8A	strict_phs_gse	0.575595238095238	0.5949549613156273	0.5273809523809524	1.0	0.6794468887492143	0.5464622760213715	0.6626335637963545
pct	CD8A	phs_only	0.5590909090909091	0.5618459287021669	0.5176136363636363	1.0	0.6794468887492143	0.5464622760213715	0.6626335637963545
pct	CD8A	gse145996_only	0.7	0.8357954545454546	0.6125	1.0	0.6794468887492143	0.5464622760213715	0.6626335637963545
rz	ITGAL	strict_phs_gse	0.6138392857142858	0.6517507841119299	0.5767857142857142	1.0	0.6794468887492142	0.5591940159706986	0.6018227529855437
rz	ITGAL	phs_only	0.6204545454545455	0.6400834831061192	0.58125	1.0	0.6794468887492142	0.5591940159706986	0.6018227529855437
rz	ITGAL	gse145996_only	0.55	0.7430871212121212	0.55	1.0	0.6794468887492142	0.5591940159706986	0.6018227529855437
z	CD3E	strict_phs_gse	0.5967261904761906	0.630707207137807	0.5214285714285715	1.0	0.6794468887492142	0.5557076434052306	0.5804525455688246
z	CD3E	phs_only	0.5890151515151515	0.606424823670911	0.5070075757575757	1.0	0.6794468887492142	0.5557076434052306	0.5804525455688246
z	CD3E	gse145996_only	0.675	0.8209145021645021	0.6875	1.0	0.6794468887492142	0.5557076434052306	0.5804525455688246
rz	CD8B	strict_phs_gse	0.5375000000000001	0.5909704022675079	0.5303571428571429	1.0	0.6792897548711502	0.5920153649993503	0.6656191074795725
rz	CD8B	phs_only	0.5231060606060607	0.5456112251236725	0.5160984848484849	1.0	0.6792897548711502	0.5920153649993503	0.6656191074795725
rz	CD8B	gse145996_only	0.6499999999999999	0.8328754578754579	0.65	1.0	0.6792897548711502	0.5920153649993503	0.6656191074795725
rz	ARHGAP40	strict_phs_gse	0.5833333333333334	0.5619521477148106	0.5809523809523809	-1.0	0.6791326209930861	0.4986062489226144	0.640477686989315
rz	ARHGAP40	phs_only	0.6087121212121211	0.5647323187721425	0.6045454545454545	-1.0	0.6791326209930861	0.4986062489226144	0.640477686989315
rz	ARHGAP40	gse145996_only	0.4125	0.5779914529914529	0.5	-1.0	0.6791326209930861	0.4986062489226144	0.640477686989315
pct	FAM120B	strict_phs_gse	0.4620535714285714	0.46066314522625285	0.44821428571428573	1.0	0.6788183532369579	0.5117400229258272	0.6499057196731616
pct	FAM120B	phs_only	0.43068181818181817	0.41919398408301545	0.4265151515151515	1.0	0.6788183532369579	0.5117400229258272	0.6499057196731616
pct	FAM120B	gse145996_only	0.7	0.8197781385281385	0.6125	1.0	0.6788183532369579	0.5117400229258272	0.6499057196731616
pct	TNFAIP3	strict_phs_gse	0.5845238095238096	0.560510230778196	0.5672619047619047	1.0	0.6785040854808297	0.6030145225424072	0.6282212445003142
pct	TNFAIP3	phs_only	0.5996212121212121	0.5663633922101736	0.571780303030303	1.0	0.6785040854808297	0.6030145225424072	0.6282212445003142
pct	TNFAIP3	gse145996_only	0.45000000000000007	0.6223099816849818	0.525	1.0	0.6785040854808297	0.6030145225424072	0.6282212445003142
rz	SLAMF7	strict_phs_gse	0.6273809523809524	0.6746046741106299	0.6041666666666667	1.0	0.6785040854808297	0.5503734242802896	0.5006285355122564
rz	SLAMF7	phs_only	0.6386363636363637	0.6783504844034155	0.5965909090909092	1.0	0.6785040854808297	0.5503734242802896	0.5006285355122564
rz	SLAMF7	gse145996_only	0.575	0.786298076923077	0.6875	1.0	0.6785040854808297	0.5503734242802896	0.5006285355122564
pct	BTN3A2	strict_phs_gse	0.46502976190476186	0.47607262557158686	0.5	1.0	0.6785040854808297	0.5225103897151482	0.6269641734758014
pct	BTN3A2	phs_only	0.45227272727272727	0.4382941642975748	0.5045454545454545	1.0	0.6785040854808297	0.5225103897151482	0.6269641734758014
pct	BTN3A2	gse145996_only	0.55	0.7961465617715617	0.45	1.0	0.6785040854808297	0.5225103897151482	0.6269641734758014
pct	CD38	strict_phs_gse	0.5703869047619048	0.6042991049322476	0.506547619047619	1.0	0.6785040854808296	0.5477856110344443	0.5542111879321181
pct	CD38	phs_only	0.5721590909090909	0.5830210229488948	0.5178030303030303	1.0	0.6785040854808296	0.5477856110344443	0.5542111879321181
pct	CD38	gse145996_only	0.55	0.7510732323232323	0.4125	1.0	0.6785040854808296	0.5477856110344443	0.5542111879321181
z	SCML4	strict_phs_gse	0.5267857142857143	0.5211406142067674	0.5547619047619048	1.0	0.6785040854808296	0.5388770656881194	0.48632935260842236
z	SCML4	phs_only	0.543939393939394	0.5174124478858222	0.5615530303030303	1.0	0.6785040854808296	0.5388770656881194	0.48632935260842236
z	SCML4	gse145996_only	0.475	0.5947916666666666	0.4875	1.0	0.6785040854808296	0.5388770656881194	0.48632935260842236
z	MEIS3	strict_phs_gse	0.5633928571428571	0.520549843403214	0.5416666666666667	-1.0	0.6785040854808296	0.5270609842154738	0.6431489629164048
z	MEIS3	phs_only	0.5821969696969698	0.5033631693966355	0.5513257575757575	-1.0	0.6785040854808296	0.5270609842154738	0.6431489629164048
z	MEIS3	gse145996_only	0.425	0.648798076923077	0.4875	-1.0	0.6785040854808296	0.5270609842154738	0.6431489629164048
z	UBD	strict_phs_gse	0.5089285714285714	0.5109514969342897	0.5005952380952381	1.0	0.6781898177247014	0.5262663353310989	0.5612822124450032
z	UBD	phs_only	0.49242424242424243	0.4825905723640135	0.49772727272727274	1.0	0.6781898177247014	0.5262663353310989	0.5612822124450032
z	UBD	gse145996_only	0.575	0.7561709124209124	0.4875	1.0	0.6781898177247014	0.5262663353310989	0.5612822124450032
pct	MEIS3	strict_phs_gse	0.5635416666666666	0.5101980163386508	0.5154761904761905	-1.0	0.6781898177247014	0.5141655762146743	0.6528912633563797
pct	MEIS3	phs_only	0.5821969696969698	0.5033631693966355	0.5259469696969696	-1.0	0.6781898177247014	0.5141655762146743	0.6528912633563797
pct	MEIS3	gse145996_only	0.425	0.648798076923077	0.4375	-1.0	0.6781898177247014	0.5141655762146743	0.6528912633563797
rz	CXCL13	strict_phs_gse	0.556845238095238	0.5705104271492375	0.5642857142857143	1.0	0.6780326838466373	0.5675261109053982	0.5666247642991828
rz	CXCL13	phs_only	0.5634469696969697	0.5505412658289666	0.5837121212121212	1.0	0.6780326838466373	0.5675261109053982	0.5666247642991828
rz	CXCL13	gse145996_only	0.575	0.7478375790875791	0.425	1.0	0.6780326838466373	0.5675261109053982	0.5666247642991828
z	LCK	strict_phs_gse	0.6379464285714287	0.6596281784607126	0.5642857142857143	1.0	0.6778755499685732	0.5806768536858573	0.5425832809553739
z	LCK	phs_only	0.634280303030303	0.6410546007357477	0.5551136363636364	1.0	0.6778755499685732	0.5806768536858573	0.5425832809553739
z	LCK	gse145996_only	0.6000000000000001	0.7842147435897435	0.6875	1.0	0.6778755499685732	0.5806768536858573	0.5425832809553739
z	CCDC28A	strict_phs_gse	0.47708333333333336	0.5051042612458315	0.4779761904761905	1.0	0.6778755499685732	0.5510813643797381	0.6071653048397234
z	CCDC28A	phs_only	0.46931818181818186	0.4741371448094917	0.4666666666666667	1.0	0.6778755499685732	0.5510813643797381	0.6071653048397234
z	CCDC28A	gse145996_only	0.575	0.747470238095238	0.5875	1.0	0.6778755499685732	0.5510813643797381	0.6071653048397234
z	BSX	strict_phs_gse	0.5183035714285714	0.4946927632065804	0.5208333333333333	-1.0	0.6777184160905091	0.4788982296249738	0.45883092394720304
z	BSX	phs_only	0.5068181818181818	0.4695225887384657	0.5	-1.0	0.6777184160905091	0.4788982296249738	0.45883092394720304
z	BSX	gse145996_only	0.4375	0.5873397435897436	0.4375	-1.0	0.6777184160905091	0.4788982296249738	0.45883092394720304
z	KCNA5	strict_phs_gse	0.5973214285714286	0.5518580372635724	0.5511904761904762	1.0	0.677561282212445	0.5395041334792551	0.5801382778126964
z	KCNA5	phs_only	0.5833333333333333	0.5217476588479634	0.5340909090909092	1.0	0.677561282212445	0.5395041334792551	0.5801382778126964
z	KCNA5	gse145996_only	0.7250000000000001	0.8099358974358974	0.65	1.0	0.677561282212445	0.5395041334792551	0.5801382778126964
pct	LAX1	strict_phs_gse	0.6196428571428572	0.6326552403697371	0.6190476190476191	1.0	0.6775612822124449	0.5470127989029394	0.6228786926461345
pct	LAX1	phs_only	0.6424242424242426	0.6332090396355587	0.628030303030303	1.0	0.6775612822124449	0.5470127989029394	0.6228786926461345
pct	LAX1	gse145996_only	0.42499999999999993	0.6728826728826729	0.55	1.0	0.6775612822124449	0.5470127989029394	0.6228786926461345
z	LAX1	strict_phs_gse	0.6377976190476191	0.6445511865591391	0.6071428571428572	1.0	0.6775612822124449	0.5444839017736723	0.5744814582023885
z	LAX1	phs_only	0.6424242424242426	0.6332090396355587	0.6227272727272728	1.0	0.6775612822124449	0.5444839017736723	0.5744814582023885
z	LAX1	gse145996_only	0.42499999999999993	0.6728826728826729	0.525	1.0	0.6775612822124449	0.5444839017736723	0.5744814582023885
rz	LAP3	strict_phs_gse	0.5636904761904762	0.5779144236891718	0.5529761904761905	1.0	0.6775612822124449	0.5437670968395649	0.6041797611565053
rz	LAP3	phs_only	0.5666666666666667	0.5638478034326446	0.5575757575757576	1.0	0.6775612822124449	0.5437670968395649	0.6041797611565053
rz	LAP3	gse145996_only	0.5	0.6914387695637696	0.4875	1.0	0.6775612822124449	0.5437670968395649	0.6041797611565053
pct	EFCAB3	strict_phs_gse	0.5688988095238094	0.5301326275473592	0.5154761904761905	-1.0	0.6772470144563169	0.57815192679759	0.5293840351979886
pct	EFCAB3	phs_only	0.5503787878787878	0.49363929827775477	0.5259469696969696	-1.0	0.6772470144563169	0.57815192679759	0.5293840351979886
pct	EFCAB3	gse145996_only	0.625	0.7046016483516484	0.4375	-1.0	0.6772470144563169	0.57815192679759	0.5293840351979886
pct	PIM2	strict_phs_gse	0.5821428571428572	0.6296020249266222	0.5517857142857143	1.0	0.6772470144563169	0.5677435341345435	0.6469201759899434
pct	PIM2	phs_only	0.5905303030303031	0.6203269685999874	0.5630681818181817	1.0	0.6772470144563169	0.5677435341345435	0.6469201759899434
pct	PIM2	gse145996_only	0.49999999999999994	0.7225018037518037	0.45	1.0	0.6772470144563169	0.5677435341345435	0.6469201759899434
rz	CD79A	strict_phs_gse	0.6025297619047619	0.6608678977235368	0.6011904761904762	1.0	0.6772470144563169	0.5518607983255889	0.5677247014456317
rz	CD79A	phs_only	0.6071969696969697	0.6392386209448366	0.6071969696969697	1.0	0.6772470144563169	0.5518607983255889	0.5677247014456317
rz	CD79A	gse145996_only	0.55	0.7679268648018648	0.55	1.0	0.6772470144563169	0.5518607983255889	0.5677247014456317
pct	PPP1R16B	strict_phs_gse	0.5668154761904762	0.6072185600232956	0.5154761904761904	1.0	0.6772470144563167	0.5591029597272282	0.506913890634821
pct	PPP1R16B	phs_only	0.5914772727272728	0.6120134535753893	0.5304924242424243	1.0	0.6772470144563167	0.5591029597272282	0.506913890634821
pct	PPP1R16B	gse145996_only	0.35	0.629727910977911	0.3875	1.0	0.6772470144563167	0.5591029597272282	0.506913890634821
rz	THEMIS	strict_phs_gse	0.5575892857142857	0.572015764867168	0.5142857142857142	1.0	0.6769327467001885	0.54657795742312	0.5084852294154619
rz	THEMIS	phs_only	0.5583333333333333	0.5673095096418274	0.5083333333333333	1.0	0.6769327467001885	0.54657795742312	0.5084852294154619
rz	THEMIS	gse145996_only	0.6124999999999999	0.7557921245421245	0.55	1.0	0.6769327467001885	0.54657795742312	0.5084852294154619
pct	IL36B	strict_phs_gse	0.5273809523809524	0.5087638523261592	0.4982142857142857	-1.0	0.6769327467001885	0.5156658423943354	0.6134506599622879
