mean_delta	ci_low	ci_high	p_value	endpoint	stratum	comparison	baseline_model	n_samples	target_AUROC	baseline_AUROC	target_AUPRC	baseline_AUPRC	target_ECE	baseline_ECE	is_strong_baseline	status	fdr_q
-0.10789271121383448	-0.22657142857142853	0.004731833084689317	0.062	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ModulePriorFixed	EcoNiche-Opt-ModulePriorFixed	117	0.5999371464487744	0.7049025769956003	0.4626972774085816	0.5584727461504684	0.34061759852156326	0.2348619118541941	True	computed_from_matched_predictions	0.369
-0.08013708993832017	-0.20426654680397915	0.03868480545216487	0.184	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ModuleIFNConsensus	EcoNiche-Opt-ModuleIFNConsensus	117	0.5999371464487744	0.6778755499685732	0.4626972774085816	0.5245434755898563	0.34061759852156326	0.1514650082968751	False	computed_from_matched_predictions	0.46799999999999997
-0.07539941498326529	-0.2007334548543899	0.045198988686383466	0.226	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-AdaptiveConsensus	EcoNiche-Opt-AdaptiveConsensus	117	0.5999371464487744	0.6731615336266499	0.4626972774085816	0.5196335270591229	0.34061759852156326	0.1368921744590639	False	computed_from_matched_predictions	0.46799999999999997
-0.06759480847874516	-0.19447174106151463	0.05176059582309576	0.284	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_CXCL9	CXCL9	117	0.5999371464487744	0.6656191074795725	0.4626972774085816	0.5169521608871197	0.34061759852156326	0.13808986252382452	True	computed_from_matched_predictions	0.46799999999999997
-0.06815413047943451	-0.18856885955723166	0.05168984130456731	0.258	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_TIG	TIG	117	0.5999371464487744	0.6656191074795725	0.4626972774085816	0.5168752653089108	0.34061759852156326	0.13663482754097397	True	computed_from_matched_predictions	0.46799999999999997
-0.06620543561935119	-0.19050925925925927	0.05637870041373759	0.276	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_IFNG	IFNG	117	0.5999371464487744	0.6643620364550596	0.4626972774085816	0.5120861576692182	0.34061759852156326	0.13531512901356266	True	computed_from_matched_predictions	0.46799999999999997
-0.0664504875132408	-0.19494539242944633	0.06063320045433139	0.296	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_APM	APM	117	0.5999371464487744	0.6637335009428034	0.4626972774085816	0.48783872828045893	0.34061759852156326	0.13641855938444358	True	computed_from_matched_predictions	0.46799999999999997
-0.05787572499876278	-0.1854179331306991	0.05066681393061362	0.312	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ModulePriorFixed-Platt	EcoNiche-Opt-ModulePriorFixed-Platt	117	0.5999371464487744	0.6552482715273412	0.4626972774085816	0.4877455053893849	0.34061759852156326	0.14865713902293257	False	computed_from_matched_predictions	0.46799999999999997
-0.05694546958778232	-0.1858879107050327	0.06474214792299911	0.384	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_TIDE_dysfunction	TIDE_dysfunction	117	0.5999371464487744	0.6546197360150849	0.4626972774085816	0.5271690269213777	0.34061759852156326	0.1271748862850858	True	computed_from_matched_predictions	0.5316923076923077
-0.0330225531962581	-0.16267045454545462	0.09092465753424649	0.604	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ImmuneComposite	EcoNiche-Opt-ImmuneComposite	117	0.5999371464487744	0.6316781898177247	0.4626972774085816	0.4780554067404326	0.34061759852156326	0.15067365469527264	True	computed_from_matched_predictions	0.68175
-0.032220746146821175	-0.14804935755733625	0.0943384421242949	0.606	primary_recist	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology_vs_CYT	CYT	117	0.5999371464487744	0.6297925832809553	0.4626972774085816	0.48703958290421456	0.34061759852156326	0.13835256442885546	True	computed_from_matched_predictions	0.68175
