endpoint	stratum	holdout	model_name	selected_model	generation	best_score	best_AUROC	best_AUPRC	best_ECE	backend
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-HeuristicEcology	word_full_graph	1.0	0.9492107660033763	0.7816335711072554	0.7990202094552138	0.19999216431843506	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	1.0	0.9492107660033763	0.7816335711072554	0.7990202094552138	0.19999216431843506	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	1.0	0.926320698396043	0.8595892411681886	0.8636445988926406	0.19783209671661653	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	1.0	0.41901889193911734	0.38228949413159935	0.48934456901602985	0.38784229443099244	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	1.0	0.7582555105460234	0.7249555999556	0.790672827662202	0.2754875501737943	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordFullGraph	word_full_graph	1.0	0.821337502569117	0.712185110211426	0.6156783445843267	0.3903553280842363	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoInteraction	word_no_interaction	1.0	0.7954412878111189	0.7500097125097125	0.6797415624799862	0.3474161347783082	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	1.0	0.6515932944066676	0.5502714390872286	0.5182104413340999	0.38427736360096515	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	GSE78220	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	1.0	0.592720768520747	0.6025124729072098	0.5673585673932098	0.27882063131565826	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordFullGraph	word_full_graph	1.0	0.8277493468430925	0.7470739786529261	0.6706069540692384	0.1343297515210731	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoInteraction	word_no_interaction	1.0	0.7140839274998446	0.7114739062107484	0.6608861379683407	0.2125979853959654	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	1.0	0.5170792729064756	0.44135513609197813	0.3765998182119346	0.38722922784972674	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	GSE145996	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	1.0	0.5395004738528212	0.5806030227082858	0.471943755986854	0.32845181485669983	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordFullGraph	word_full_graph	1.0	0.69842818203949	0.6130799755799756	0.6073851104981045	0.2622632259567201	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoInteraction	word_no_interaction	1.0	0.6568395006501545	0.664010989010989	0.598486346944665	0.23259936312145565	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	1.0	0.5879763821955497	0.5486263736263736	0.5125730779722376	0.3730435956519617	sklearn_logistic_cpu
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	1.0	0.4250465401815712	0.5065781440781439	0.5057513292487701	0.30185219194580454	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-HeuristicEcology	word_full_graph	1.0	1.0211113382186108	0.8298149219201851	0.8339506455775316	0.18911027904647876	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	1.0	1.0211113382186108	0.8298149219201851	0.8339506455775316	0.18911027904647876	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	1.0	1.0030562385605235	0.8527656553972343	0.8791870396564698	0.19464674086215128	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	1.0	0.3812246010985332	0.38318260686681743	0.5191834386844761	0.4375287223106755	sklearn_logistic_cpu
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	1.0	0.838779472424563	0.8144355644355644	0.8042947961555531	0.30524878166236735	sklearn_logistic_cpu
