mean_delta	ci_low	ci_high	p_value	endpoint	stratum	comparison	baseline_model	n_samples	target_AUROC	baseline_AUROC	target_AUPRC	baseline_AUPRC	target_ECE	baseline_ECE	is_strong_baseline	status	fdr_q
-0.01361594960361327	-0.07049402771141901	0.05034440477478454	0.638	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_APM	APM	160	0.5938823529411765	0.6075294117647059	0.6203282139672512	0.590159940525187	0.2670416675518019	0.11329444400791902	True	computed_from_matched_predictions	0.8511428571428572
-0.005969489496533154	-0.01882844085409812	0.008015254519084834	0.406	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePriorFixed	EcoNiche-Opt-ModulePriorFixed	160	0.5938823529411765	0.6	0.6203282139672512	0.6355050893441581	0.2670416675518019	0.29285005254633717	True	computed_from_matched_predictions	0.8511428571428572
0.0	0.0	0.0	1.0	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePrior	EcoNiche-Opt-ModulePrior	160	0.5938823529411765	0.5938823529411765	0.6203282139672512	0.6203282139672512	0.2670416675518019	0.2670416675518019	False	computed_from_matched_predictions	1.0
2.336689857374974e-05	-0.0015647003598810993	0.0018752930145334884	1.0	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-WordNoInteraction	EcoNiche-Opt-WordNoInteraction	160	0.5938823529411765	0.5938823529411765	0.6203282139672512	0.6207446140378564	0.2670416675518019	0.2669831508582025	True	computed_from_matched_predictions	1.0
0.0002479237129802184	-0.010235214464555897	0.010832672634271059	0.96	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-WordUnsignedGraph	EcoNiche-Opt-WordUnsignedGraph	160	0.5938823529411765	0.5937254901960785	0.6203282139672512	0.6235177762230464	0.2670416675518019	0.2794039123046208	True	computed_from_matched_predictions	1.0
0.0018780009108596153	-0.004735923044346976	0.008615965097375722	0.596	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-WordNoBioObjective	EcoNiche-Opt-WordNoBioObjective	160	0.5938823529411765	0.5920000000000001	0.6203282139672512	0.6156816495730629	0.2670416675518019	0.27949560674608626	True	computed_from_matched_predictions	0.8511428571428572
0.00471241182924679	-0.01321167582542698	0.02359517609126981	0.602	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePriorFixed-Platt	EcoNiche-Opt-ModulePriorFixed-Platt	160	0.5938823529411765	0.5893333333333333	0.6203282139672512	0.6049107351310968	0.2670416675518019	0.050033661949261544	False	computed_from_matched_predictions	0.8511428571428572
0.004597504661990115	-0.024557533994573135	0.03451822250639399	0.782	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-AdaptiveConsensus	EcoNiche-Opt-AdaptiveConsensus	160	0.5938823529411765	0.5891764705882352	0.6203282139672512	0.6065730338046772	0.2670416675518019	0.15012783639036312	False	computed_from_matched_predictions	0.9384
0.0061494582149839135	-0.02127386765883785	0.03392902634899074	0.662	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModuleIFNConsensus	EcoNiche-Opt-ModuleIFNConsensus	160	0.5938823529411765	0.587764705882353	0.6203282139672512	0.6070970280630984	0.2670416675518019	0.16930150756861542	False	computed_from_matched_predictions	0.8511428571428572
0.010837735265862307	-0.0327334625552399	0.05398607416679697	0.638	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_CXCL9	CXCL9	160	0.5938823529411765	0.5832156862745098	0.6203282139672512	0.5989886797282954	0.2670416675518019	0.14231500448385342	True	computed_from_matched_predictions	0.8511428571428572
0.010644887303162842	-0.02652685254129773	0.04691702210012567	0.572	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_TIG	TIG	160	0.5938823529411765	0.5832156862745098	0.6203282139672512	0.6035980061407793	0.2670416675518019	0.16639696862193434	True	computed_from_matched_predictions	0.8511428571428572
0.012094076724784492	-0.031179166337844462	0.05978907867494827	0.608	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_TIDE_dysfunction	TIDE_dysfunction	160	0.5938823529411765	0.5813333333333334	0.6203282139672512	0.6058398905417317	0.2670416675518019	0.15475370825013293	True	computed_from_matched_predictions	0.8511428571428572
0.01339922635004338	-0.02746303258145358	0.052224624060150326	0.53	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_IFNG	IFNG	160	0.5938823529411765	0.5803921568627451	0.6203282139672512	0.5995536524916448	0.2670416675518019	0.13336167072077332	True	computed_from_matched_predictions	0.8511428571428572
0.016342297117060076	-0.03751130841255985	0.06931926738910939	0.556	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ImmuneComposite	EcoNiche-Opt-ImmuneComposite	160	0.5938823529411765	0.5769411764705882	0.6203282139672512	0.5884765129727771	0.2670416675518019	0.15200212080689324	True	computed_from_matched_predictions	0.8511428571428572
0.026152236054115093	-0.020626711719762048	0.07090196078431377	0.268	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_CYT	CYT	160	0.5938823529411765	0.5673725490196079	0.6203282139672512	0.5858665351364246	0.2670416675518019	0.16498777587907104	True	computed_from_matched_predictions	0.8511428571428572
0.031431277637310955	-0.04336372549019597	0.10255771221532074	0.4	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_PDCD1LG2	PDCD1LG2	160	0.5938823529411765	0.5615686274509804	0.6203282139672512	0.5810203750714886	0.2670416675518019	0.1737328084849805	True	computed_from_matched_predictions	0.8511428571428572
0.0930768181077108	-0.04235536451422675	0.23339977937572753	0.186	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_TIDE_exclusion	TIDE_exclusion	160	0.5938823529411765	0.5007058823529411	0.6203282139672512	0.5076649639471131	0.2670416675518019	0.18729384403882451	True	computed_from_matched_predictions	0.8511428571428572
0.11061072583393969	-0.022277421373806946	0.24490784313725483	0.1	clinical_benefit	melanoma_anti_pd1_primary	EcoNiche-Opt-WordFullGraph_vs_IPRES	IPRES	160	0.5938823529411765	0.4829803921568627	0.6203282139672512	0.5233946374274157	0.2670416675518019	0.21752111266853125	True	computed_from_matched_predictions	0.8511428571428572
-0.18084919474850691	-0.3846428571428571	-0.016644736842105226	0.024	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_PDCD1LG2	PDCD1LG2	29	0.4595959595959596	0.6414141414141414	0.3672777249332273	0.5056528908801635	0.3973810548081105	0.16742823346015567	True	computed_from_matched_predictions	0.432
-0.12153678826471832	-0.2727718360071301	0.0	0.052	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ImmuneComposite	EcoNiche-Opt-ImmuneComposite	29	0.4595959595959596	0.5808080808080809	0.3672777249332273	0.4251678273417404	0.3973810548081105	0.24575792074119318	True	computed_from_matched_predictions	0.46799999999999997
-0.09154324564873662	-0.24249108734402858	0.027777777777777683	0.12	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_TIG	TIG	29	0.4595959595959596	0.5505050505050505	0.3672777249332273	0.40555301423722473	0.3973810548081105	0.22073522020582598	True	computed_from_matched_predictions	0.5831999999999999
-0.06097062208476228	-0.22550197963800908	0.07693452380952386	0.422	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_CYT	CYT	29	0.4595959595959596	0.5202020202020202	0.3672777249332273	0.39785379426527745	0.3973810548081105	0.2246045841964129	True	computed_from_matched_predictions	0.8537142857142858
-0.05659664541075801	-0.19525910364145665	0.06568181818181813	0.39	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_IFNG	IFNG	29	0.4595959595959596	0.5151515151515151	0.3672777249332273	0.3939809586548717	0.3973810548081105	0.22367597333297023	True	computed_from_matched_predictions	0.8537142857142858
-0.04065977687849609	-0.20193452380952392	0.0944642857142857	0.61	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_APM	APM	29	0.4595959595959596	0.49999999999999994	0.3672777249332273	0.37764515842184543	0.3973810548081105	0.33785404761076915	True	computed_from_matched_predictions	0.8537142857142858
-0.036851643944291	-0.14910037878787877	0.05555555555555558	0.488	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-AdaptiveConsensus	EcoNiche-Opt-AdaptiveConsensus	29	0.4595959595959596	0.4949494949494949	0.3672777249332273	0.3770461507303613	0.3973810548081105	0.2476318189831844	False	computed_from_matched_predictions	0.8537142857142858
-0.030811697736425493	-0.1767929292929293	0.08421052631578946	0.664	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_CXCL9	CXCL9	29	0.4595959595959596	0.48989898989898994	0.3672777249332273	0.37451829216535104	0.3973810548081105	0.2844178858350362	True	computed_from_matched_predictions	0.8537142857142858
-0.02769528711021409	-0.14210526315789473	0.08339646464646462	0.63	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePriorFixed-Platt	EcoNiche-Opt-ModulePriorFixed-Platt	29	0.4595959595959596	0.48989898989898994	0.3672777249332273	0.39120135657568816	0.3973810548081105	0.29413411604972656	False	computed_from_matched_predictions	0.8537142857142858
-0.03197595370954706	-0.14212406015037593	0.05362103174603173	0.556	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModuleIFNConsensus	EcoNiche-Opt-ModuleIFNConsensus	29	0.4595959595959596	0.48989898989898983	0.3672777249332273	0.37540741104814335	0.3973810548081105	0.3119356225743206	False	computed_from_matched_predictions	0.8537142857142858
-0.02047186622149033	-0.06666666666666671	0.0	0.352	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-WordNoBioObjective	EcoNiche-Opt-WordNoBioObjective	29	0.4595959595959596	0.4797979797979798	0.3672777249332273	0.3756784151520994	0.3973810548081105	0.4242443874570534	True	computed_from_matched_predictions	0.8537142857142858
-0.009447951123299757	-0.13779305200341005	0.11904761904761907	0.904	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_TIDE_dysfunction	TIDE_dysfunction	29	0.4595959595959596	0.4696969696969697	0.3672777249332273	0.37405414901532796	0.3973810548081105	0.3286549695056704	True	computed_from_matched_predictions	1.0
4.440892098500626e-19	0.0	5.551115123125783e-17	1.0	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-WordNoInteraction	EcoNiche-Opt-WordNoInteraction	29	0.4595959595959596	0.4595959595959596	0.3672777249332273	0.3672777249332273	0.3973810548081105	0.3977373728756629	True	computed_from_matched_predictions	1.0
0.00498866246618131	-0.04444444444444445	0.05716356107660455	0.948	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-WordUnsignedGraph	EcoNiche-Opt-WordUnsignedGraph	29	0.4595959595959596	0.45454545454545453	0.3672777249332273	0.36157274098450565	0.3973810548081105	0.4664979924315874	True	computed_from_matched_predictions	1.0
0.03344378985449722	-0.17261904761904756	0.24999999999999994	0.774	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePrior	EcoNiche-Opt-ModulePrior	29	0.4595959595959596	0.4292929292929293	0.3672777249332273	0.35128158339360754	0.3973810548081105	0.23661596954607442	False	computed_from_matched_predictions	0.9288000000000001
0.05456474406301435	-0.013019480519480521	0.1428571428571428	0.142	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePriorFixed	EcoNiche-Opt-ModulePriorFixed	29	0.4595959595959596	0.40404040404040403	0.3672777249332273	0.3386046100442385	0.3973810548081105	0.43250310518322965	True	computed_from_matched_predictions	0.5831999999999999
0.1418628191184834	-0.2335526315789474	0.5192550505050504	0.484	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_TIDE_exclusion	TIDE_exclusion	29	0.4595959595959596	0.3232323232323232	0.3672777249332273	0.30413555349384225	0.3973810548081105	0.31881187826889895	True	computed_from_matched_predictions	0.8537142857142858
0.238501357176199	-0.09808823529411763	0.5656565656565656	0.162	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_IPRES	IPRES	29	0.4595959595959596	0.2272727272727273	0.3672777249332273	0.2766389261018417	0.3973810548081105	0.38985241591515113	True	computed_from_matched_predictions	0.5831999999999999
-0.020957784451160335	-0.09054568438268473	0.04442434420576753	0.534	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_APM	APM	117	0.6328402366863907	0.6529585798816568	0.6756899468795946	0.6561309583364284	0.2683236287367782	0.08311771590684232	True	computed_from_matched_predictions	0.5654117647058824
-0.009959762145781988	-0.02211330868933526	0.0005988400845209481	0.06	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePriorFixed	EcoNiche-Opt-ModulePriorFixed	117	0.6328402366863907	0.6428994082840236	0.6756899468795946	0.6817494451481434	0.2683236287367782	0.28614396313624546	True	computed_from_matched_predictions	0.33299999999999996
