endpoint	cohort	analysis_type	model_name	n_samples	n_responders	n_nonresponders	threshold_source	threshold_training_cohorts	threshold	calibration	training_AUROC	training_balanced_accuracy	platform	treatment	AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	AUROC_ci_low	AUROC_ci_high	AUROC_ci_bootstrap_n
primary_recist	GSE93157	nanostring_melanoma_clinical_assay_transfer	EcoNiche-Opt-HeuristicEcology-LockedPanel	65	20	45	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4377922748557101	discovery_only_platt	0.7049025769956003	0.6742614707730987	NanoString_nCounter_immune_panel		0.5722222222222222	0.5179635609458979	0.5	0.4615384615384615	0.0	0.4067796610169492	0.6	0.4	0.3076923076923077	0.6923076923076923	0.2528283085670865	0.203149154864709	0.3644867204776515	-0.7999319226846928	0.40399725400457664	0.739653846153846	1000
primary_recist	GSE93157	nanostring_melanoma_clinical_assay_transfer	IFNG	65	20	45	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.5179178078595991	discovery_only_platt	0.6643620364550596	0.6566624764299183	NanoString_nCounter_immune_panel		0.5644444444444444	0.4742144912770273	0.4777777777777778	0.5076923076923077	-0.0414246510667466	0.3333333333333333	0.4	0.5555555555555556	0.2857142857142857	0.6756756756756757	0.2494173770841014	0.2070337991588301	0.4426029705291784	-0.8040148185203234	0.3963713127957314	0.7347154195011338	1000
primary_recist	GSE93157	nanostring_melanoma_clinical_assay_transfer	CXCL9	65	20	45	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4350170639427196	discovery_only_platt	0.6656191074795725	0.6704902576995599	NanoString_nCounter_immune_panel		0.6033333333333333	0.4592772537309889	0.6333333333333333	0.5692307692307692	0.2529822128134703	0.5333333333333333	0.8	0.4666666666666667	0.4	0.84	0.2432332282002929	0.2118641595335684	0.611138595540187	-0.8076222175996994	0.44529839816933636	0.7633096988795519	1000
primary_recist	GSE93157	nanostring_melanoma_clinical_assay_transfer	TIG	65	20	45	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.5101666435173705	discovery_only_platt	0.6656191074795725	0.6382778126964174	NanoString_nCounter_immune_panel		0.5555555555555555	0.4555854352122755	0.5166666666666666	0.5230769230769231	0.0308020551816848	0.392156862745098	0.5	0.5333333333333333	0.3225806451612903	0.7058823529411765	0.2515064132947006	0.2079275665400391	0.3910699766781382	-0.803933002430678	0.38688653981677235	0.7209347545219638	1000
primary_recist	GSE93157	nanostring_melanoma_clinical_assay_transfer	TIDE_dysfunction	65	20	45	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4401769330608997	discovery_only_platt	0.6546197360150849	0.6337209302325582	NanoString_nCounter_immune_panel		0.568888888888889	0.506006895196117	0.5166666666666666	0.4461538461538462	0.0328975847479884	0.4375	0.7	0.3333333333333333	0.3181818181818182	0.7142857142857143	0.2505727493788071	0.2263021403134222	0.4428998297301281	-0.8072779046760225	0.39888043478260865	0.7345905524681268	1000
primary_recist	GSE93157	nanostring_melanoma_clinical_assay_transfer	APM	65	20	45	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.5435877469046431	discovery_only_platt	0.6637335009428034	0.6604336895034569	NanoString_nCounter_immune_panel		0.5422222222222223	0.387624884304027	0.5833333333333333	0.6153846153846154	0.1581138830084189	0.4444444444444444	0.5	0.6666666666666666	0.4	0.75	0.2609743738927075	0.2327314444770439	0.0311945330029273	-0.8094919369280467	0.3746812421777222	0.7133486997635934	1000
primary_recist	GSE93157	nanostring_melanoma_clinical_assay_transfer	CYT	65	20	45	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4483932586785114	discovery_only_platt	0.6297925832809553	0.6299497171590195	NanoString_nCounter_immune_panel		0.5133333333333333	0.4256009403868896	0.5055555555555555	0.4307692307692308	0.0111111111111111	0.4307692307692308	0.7	0.3111111111111111	0.3111111111111111	0.7	0.2545006139460599	0.2395560861216573	0.2306746108980445	-0.807026014274075	0.3526542324246773	0.6807388090632771	1000
primary_recist	GSE93157	nanostring_melanoma_clinical_assay_transfer	IPRES	65	20	45	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4832109065877373	discovery_only_platt	0.5669390320553112	0.5969516027655563	NanoString_nCounter_immune_panel		0.47	0.3044890529960482	0.5194444444444445	0.5076923076923077	0.035935731045299	0.4074074074074074	0.55	0.4888888888888889	0.3235294117647059	0.7096774193548387	0.2563496872431468	0.1899197782156523	-0.5938873041410067	-0.8202183407607206	0.3191361556064073	0.6293427911782562	1000
primary_recist	GSE93157	nanostring_melanoma_clinical_assay_transfer	TIDE_exclusion	65	20	45	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.475846535812141	discovery_only_platt	0.5436832181018227	0.571024512884978	NanoString_nCounter_immune_panel		0.4155555555555555	0.281873626750767	0.4833333333333333	0.4	-0.0343807082086264	0.417910447761194	0.7	0.2666666666666666	0.2978723404255319	0.6666666666666666	0.254082741570462	0.1914663456899683	-1.2416096218771593	-0.8218100382504983	0.26591887755102045	0.5625060328185327	1000
primary_recist	GSE140901	nanostring_hcc_clinical_assay_transfer	EcoNiche-Opt-HeuristicEcology-LockedPanel	24	6	18	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4377922748557101	discovery_only_platt	0.7049025769956003	0.6742614707730987	NanoString_nCounter		0.7592592592592593	0.5318473193473194	0.7222222222222222	0.5833333333333334	0.408248290463863	0.5454545454545454	1.0	0.4444444444444444	0.375	1.0	0.223583002947701	0.2713180020818369	1.311813642289065	-1.1705001720481447	0.5377956738250855	0.9445728291316525	1000
primary_recist	GSE140901	nanostring_hcc_clinical_assay_transfer	IFNG	24	6	18	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.5179178078595991	discovery_only_platt	0.6643620364550596	0.6566624764299183	NanoString_nCounter		0.8055555555555556	0.5697450697450697	0.7777777777777778	0.75	0.4879500364742666	0.625	0.8333333333333334	0.7222222222222222	0.5	0.9285714285714286	0.2077657987813865	0.296141616335459	2.4475760692495414	-1.4312535450360202	0.5963521772345302	0.9609375	999
primary_recist	GSE140901	nanostring_hcc_clinical_assay_transfer	CXCL9	24	6	18	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4350170639427196	discovery_only_platt	0.6656191074795725	0.6704902576995599	NanoString_nCounter		0.7916666666666666	0.5018870018870019	0.8055555555555556	0.7083333333333334	0.5310850045437944	0.631578947368421	1.0	0.6111111111111112	0.4615384615384615	1.0	0.2131084234475597	0.2371331592408734	1.6219232146044813	-1.233886019672577	0.5874609375	0.9523809523809523	1000
primary_recist	GSE140901	nanostring_hcc_clinical_assay_transfer	TIG	24	6	18	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.5101666435173705	discovery_only_platt	0.6656191074795725	0.6382778126964174	NanoString_nCounter		0.75	0.456959706959707	0.6944444444444444	0.7083333333333334	0.3478327964999673	0.5333333333333333	0.6666666666666666	0.7222222222222222	0.4444444444444444	0.8666666666666667	0.2203693611363829	0.2394914116581103	1.588838243483547	-1.2103586703358094	0.5368421052631579	0.9288961038961039	997
primary_recist	GSE140901	nanostring_hcc_clinical_assay_transfer	TIDE_dysfunction	24	6	18	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4401769330608997	discovery_only_platt	0.6546197360150849	0.6337209302325582	NanoString_nCounter		0.8055555555555555	0.7145927601809954	0.6666666666666667	0.5833333333333334	0.2927700218845599	0.5	0.8333333333333334	0.5	0.3571428571428571	0.9	0.2014473022698695	0.286134632311462	2.7414198885292764	-1.3441448255753428	0.5555555555555556	1.0	999
primary_recist	GSE140901	nanostring_hcc_clinical_assay_transfer	APM	24	6	18	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.5435877469046431	discovery_only_platt	0.6637335009428034	0.6604336895034569	NanoString_nCounter		0.8703703703703705	0.5882936507936507	0.8333333333333334	0.8333333333333334	0.6123724356957945	0.7142857142857143	0.8333333333333334	0.8333333333333334	0.625	0.9375	0.2106629668222858	0.2490354922678813	3.669671791927534	-1.6139834968787885	0.699810924369748	1.0	998
primary_recist	GSE140901	nanostring_hcc_clinical_assay_transfer	CYT	24	6	18	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4483932586785114	discovery_only_platt	0.6297925832809553	0.6299497171590195	NanoString_nCounter		0.5462962962962963	0.3044289645682834	0.5277777777777778	0.4583333333333333	0.0496903994999953	0.3809523809523809	0.6666666666666666	0.3888888888888889	0.2666666666666666	0.7777777777777778	0.2514536990398818	0.2542597775897243	0.3387051389167775	-1.0959568458428086	0.26074879227053144	0.7897869674185461	998
primary_recist	GSE140901	nanostring_hcc_clinical_assay_transfer	IPRES	24	6	18	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4832109065877373	discovery_only_platt	0.5669390320553112	0.5969516027655563	NanoString_nCounter		0.2685185185185185	0.2218469634230503	0.3611111111111111	0.4583333333333333	-0.2484519974999766	0.1333333333333333	0.1666666666666666	0.5555555555555556	0.1111111111111111	0.6666666666666666	0.2632874050219944	0.2474865530345107	-2.548981890651224	-1.2177696152252842	0.012401315789473701	0.5632830404889226	999
primary_recist	GSE140901	nanostring_hcc_clinical_assay_transfer	TIDE_exclusion	24	6	18	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.475846535812141	discovery_only_platt	0.5436832181018227	0.571024512884978	NanoString_nCounter		0.1759259259259259	0.1799020424020423	0.25	0.2083333333333333	-0.4763305116224668	0.1739130434782608	0.3333333333333333	0.1666666666666666	0.1176470588235294	0.4285714285714285	0.2659356061497205	0.2492133339214217	-9.520025252270877	-1.6002157107989858	0.02521008403361345	0.361344537815126	999
strict_recist	GSE145996	locked_external_melanoma_pd1_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	13	8	5	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4464485197217447	discovery_only_platt	0.7101967799642218	0.7010286225402504		Nivo;PEM;Pem	0.575	0.7723099816849817	0.3875	0.3846153846153846	-0.2195775164134199	0.4285714285714285	0.375	0.4	0.5	0.2857142857142857	0.2487272608241031	0.3696386537515642	0.8284183759374933	0.6303929540460782	0.2222222222222222	0.9	998
strict_recist	GSE145996	locked_external_melanoma_pd1_recist	IFNG	13	8	5	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.5343434523246161	discovery_only_platt	0.6627906976744187	0.6388640429338104		Nivo;PEM;Pem	0.45	0.6952266483516484	0.525	0.4615384615384615	0.0577350269189625	0.3636363636363636	0.25	0.8	0.6666666666666666	0.4	0.2689063317012582	0.1745525131988165	0.1716699824387049	0.4832168624135263	0.1111111111111111	0.8333333333333334	998
strict_recist	GSE145996	locked_external_melanoma_pd1_recist	CXCL9	13	8	5	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.3940737883098779	discovery_only_platt	0.6601073345259392	0.651386404293381		Nivo;PEM;Pem	0.475	0.6963675213675214	0.475	0.5384615384615384	-0.0577350269189625	0.6666666666666666	0.75	0.2	0.6	0.3333333333333333	0.2646849251818626	0.1750943029509473	0.2400328793710628	0.4839871459413571	0.16625	0.8333333333333334	1000
strict_recist	GSE145996	locked_external_melanoma_pd1_recist	TIG	13	8	5	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4271808949093462	discovery_only_platt	0.659660107334526	0.6261180679785331		Nivo;PEM;Pem	0.5000000000000001	0.7264766483516484	0.45	0.4615384615384615	-0.0975900072948533	0.5333333333333333	0.5	0.4	0.5714285714285714	0.3333333333333333	0.2554836673723796	0.2309562036982996	0.5821965304251671	0.5320252829676648	0.16666666666666666	0.8333333333333333	998
strict_recist	GSE145996	locked_external_melanoma_pd1_recist	TIDE_dysfunction	13	8	5	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.439782201621358	discovery_only_platt	0.6493738819320214	0.6473613595706619		Nivo;PEM;Pem	0.625	0.7832542457542457	0.55	0.5384615384615384	0.0975900072948533	0.5714285714285714	0.5	0.6	0.6666666666666666	0.4285714285714285	0.233052185511684	0.2126016365822491	1.9615617297545689	0.7717201789700294	0.27763888888888894	0.9444444444444444	999
strict_recist	GSE145996	locked_external_melanoma_pd1_recist	APM	13	8	5	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4292792235031947	discovery_only_platt	0.6851520572450804	0.6473613595706619		Nivo;PEM;Pem	0.525	0.7467147435897437	0.4125	0.4615384615384615	-0.1844661968431554	0.5882352941176471	0.625	0.2	0.5555555555555556	0.25	0.2862273066692202	0.2576223862686019	-0.2218167720917667	0.4657088497166119	0.19444444444444448	0.8333333333333334	998
strict_recist	GSE145996	locked_external_melanoma_pd1_recist	CYT	13	8	5	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4494075486128113	discovery_only_platt	0.6113595706618963	0.6088998211091234		Nivo;PEM;Pem	0.675	0.8370421245421246	0.6125	0.6153846153846154	0.2195775164134199	0.6666666666666666	0.625	0.6	0.7142857142857143	0.5	0.2324185975231454	0.212860506513466	2.9893496148423733	0.8636245549134637	0.33333333333333337	0.9523809523809523	999
strict_recist	GSE145996	locked_external_melanoma_pd1_recist	IPRES	13	8	5	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4807030426599034	discovery_only_platt	0.5514311270125223	0.5623881932021466		Nivo;PEM;Pem	0.6	0.7498397435897437	0.7125	0.6923076923076923	0.4147575310031266	0.7142857142857143	0.625	0.8	0.8333333333333334	0.5714285714285714	0.2410069214031628	0.1487799768932646	2.494186992690053	0.5019391894020551	0.25	0.9444444444444444	999
strict_recist	GSE145996	locked_external_melanoma_pd1_recist	TIDE_exclusion	13	8	5	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4549820894943985	discovery_only_platt	0.5442754919499105	0.5749105545617174		Nivo;PEM;Pem	0.55	0.6752185314685315	0.5375	0.6153846153846154	0.1011299793694863	0.7368421052631579	0.875	0.2	0.6363636363636364	0.5	0.2514943998066105	0.1613248850425549	0.1845205740855039	0.472136222291006	0.16666666666666669	0.9	999
strict_recist	PHS000452_LIU_LIKE_PRE	locked_external_melanoma_pd1_like	EcoNiche-Opt-HeuristicEcology-LockedPanel	103	48	55	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4464485197217447	discovery_only_platt	0.7101967799642218	0.7010286225402504		anti-PD-1	0.5731060606060606	0.5787465694242914	0.5617424242424243	0.5631067961165048	0.1233447635293901	0.5360824742268041	0.5416666666666666	0.5818181818181818	0.5306122448979592	0.5925925925925926	0.2531792822113481	0.1220895749511249	0.4215784414811772	-0.1010538635810717	0.4641184332936012	0.6760049044326819	1000
strict_recist	PHS000452_LIU_LIKE_PRE	locked_external_melanoma_pd1_like	IFNG	103	48	55	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.5343434523246161	discovery_only_platt	0.6627906976744187	0.6388640429338104		anti-PD-1	0.5799242424242423	0.6048301631115528	0.5642045454545455	0.5728155339805825	0.132754502074793	0.4883720930232558	0.4375	0.6909090909090909	0.5526315789473685	0.5846153846153846	0.2459246539309407	0.1075169343899686	0.5732819101822799	-0.1008803864827094	0.4620518444321636	0.6951000882210648	1000
strict_recist	PHS000452_LIU_LIKE_PRE	locked_external_melanoma_pd1_like	CXCL9	103	48	55	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.3940737883098779	discovery_only_platt	0.6601073345259392	0.651386404293381		anti-PD-1	0.6049242424242425	0.6494872674651259	0.5178030303030303	0.5048543689320388	0.0383814808318978	0.5714285714285714	0.7083333333333334	0.3272727272727272	0.4788732394366197	0.5625	0.2422012804520518	0.1288840173607885	0.6543563190627666	-0.0975260337272488	0.4898000802890406	0.7165545501219356	1000
strict_recist	PHS000452_LIU_LIKE_PRE	locked_external_melanoma_pd1_like	TIG	103	48	55	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4271808949093462	discovery_only_platt	0.659660107334526	0.6261180679785331		anti-PD-1	0.5791666666666667	0.6024989147076832	0.5255681818181819	0.5145631067961165	0.053857144883514	0.5689655172413793	0.6875	0.3636363636363636	0.4852941176470588	0.5714285714285714	0.2460172236754647	0.1017077538870042	0.5918237380497118	-0.0990542992043821	0.4615079792923458	0.6823708206686929	1000
strict_recist	PHS000452_LIU_LIKE_PRE	locked_external_melanoma_pd1_like	TIDE_dysfunction	103	48	55	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.439782201621358	discovery_only_platt	0.6493738819320214	0.6473613595706619		anti-PD-1	0.5606060606060606	0.6003731174219152	0.5475378787878787	0.5436893203883495	0.0954015463919333	0.5523809523809524	0.6041666666666666	0.4909090909090909	0.5087719298245614	0.5869565217391305	0.2434533174044572	0.0531550815563497	0.7123340309285767	-0.0972815821017027	0.4449408302576415	0.6660397957538915	1000
strict_recist	PHS000452_LIU_LIKE_PRE	locked_external_melanoma_pd1_like	APM	103	48	55	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4292792235031947	discovery_only_platt	0.6851520572450804	0.6473613595706619		anti-PD-1	0.5696969696969697	0.566161482405769	0.5138257575757577	0.5048543689320388	0.0285872526591737	0.5486725663716814	0.6458333333333334	0.3818181818181818	0.4769230769230769	0.5526315789473685	0.2507667176978311	0.1068528111326277	0.4749098284554978	-0.1174331699209023	0.45353591038092383	0.6810563114134542	1000
strict_recist	PHS000452_LIU_LIKE_PRE	locked_external_melanoma_pd1_like	CYT	103	48	55	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4494075486128113	discovery_only_platt	0.6113595706618963	0.6088998211091234		anti-PD-1	0.5715909090909091	0.6086290095945454	0.5346590909090909	0.5242718446601942	0.0725204473731399	0.5739130434782609	0.6875	0.3818181818181818	0.4925373134328358	0.5833333333333334	0.2431355156590704	0.1059880401217542	0.8675959749096107	-0.1000161742964759	0.4631363981762918	0.6807282647907648	1000
strict_recist	PHS000452_LIU_LIKE_PRE	locked_external_melanoma_pd1_like	IPRES	103	48	55	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4807030426599034	discovery_only_platt	0.5514311270125223	0.5623881932021466		anti-PD-1	0.4363636363636364	0.4423732809501414	0.4488636363636363	0.4368932038834951	-0.109334144418719	0.5084745762711864	0.625	0.2727272727272727	0.4285714285714285	0.4545454545454545	0.2560504047350162	0.1305317591447772	-0.711749799988705	-0.1433409675219703	0.32727272727272727	0.5500006934331877	1000
strict_recist	PHS000452_LIU_LIKE_PRE	locked_external_melanoma_pd1_like	TIDE_exclusion	103	48	55	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4549820894943985	discovery_only_platt	0.5442754919499105	0.5749105545617174		anti-PD-1	0.4181818181818182	0.42378747905105	0.5128787878787878	0.4854368932038835	0.0433975762604907	0.624113475177305	0.9166666666666666	0.109090909090909	0.4731182795698925	0.6	0.2558433519504293	0.1296180195086445	-1.643638157883783	-0.1386847032906689	0.303130641521599	0.5322013058096802	1000
strict_recist	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	EcoNiche-Opt-HeuristicEcology-LockedPanel	27	21	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4464485197217447	discovery_only_platt	0.7101967799642218	0.7010286225402504		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.7619047619047619	0.9301116483889597	0.6666666666666666	0.6666666666666666	0.2820380374088831	0.7567567567567568	0.6666666666666666	0.6666666666666666	0.875	0.3636363636363636	0.2248711260257452	0.2768511998932794	1.2946288806132813	1.519252683278961	0.554187252964427	0.9368253968253966	999
strict_recist	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	IFNG	27	21	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.5343434523246161	discovery_only_platt	0.6627906976744187	0.6388640429338104		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.8650793650793651	0.961182946862956	0.8095238095238095	0.7037037037037037	0.5150787536377127	0.7647058823529411	0.6190476190476191	1.0	1.0	0.4285714285714285	0.2080094940296893	0.2956700487886803	3.3736221405037683	2.1081504421656683	0.6956219806763285	0.993421052631579	1000
strict_recist	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	CXCL9	27	21	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.3940737883098779	discovery_only_platt	0.6601073345259392	0.651386404293381		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.8571428571428572	0.956681228301135	0.7380952380952381	0.7777777777777778	0.43355498476206	0.85	0.8095238095238095	0.6666666666666666	0.8947368421052632	0.5	0.2082383852864658	0.2942521125301149	3.068567302694245	1.976985029225676	0.6521394064872326	1.0	1000
strict_recist	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	TIG	27	21	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4271808949093462	discovery_only_platt	0.659660107334526	0.6261180679785331		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.8571428571428572	0.9567253368536468	0.7142857142857142	0.7407407407407407	0.3779644730092272	0.8205128205128205	0.7619047619047619	0.6666666666666666	0.8888888888888888	0.4444444444444444	0.2133164414219091	0.2743970565086076	3.012108073599969	1.863073706661096	0.6413043478260869	1.0	998
strict_recist	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	TIDE_dysfunction	27	21	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.439782201621358	discovery_only_platt	0.6493738819320214	0.6473613595706619		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.6349206349206349	0.8738542682723789	0.5833333333333333	0.6296296296296297	0.1434860107958878	0.7368421052631579	0.6666666666666666	0.5	0.8235294117647058	0.3	0.238608332430641	0.2734495816377756	1.21814295375211	1.333470706591735	0.372994227994228	0.8732804232804231	998
strict_recist	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	APM	27	21	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4292792235031947	discovery_only_platt	0.6851520572450804	0.6473613595706619		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.8412698412698413	0.951321508655701	0.7380952380952381	0.7777777777777778	0.43355498476206	0.85	0.8095238095238095	0.6666666666666666	0.8947368421052632	0.5	0.2002024844537697	0.2936439075415565	2.3766036727264988	1.5955535696260372	0.6399722222222223	1.0	1000
strict_recist	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	CYT	27	21	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4494075486128113	discovery_only_platt	0.6113595706618963	0.6088998211091234		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.7698412698412699	0.9129320785369476	0.6666666666666666	0.6666666666666666	0.2820380374088831	0.7567567567567568	0.6666666666666666	0.6666666666666666	0.875	0.3636363636363636	0.2276788636746801	0.3566764030949352	3.07240338915108	1.594810091090172	0.45673400673400677	1.0	1000
strict_recist	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	IPRES	27	21	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4807030426599034	discovery_only_platt	0.5514311270125223	0.5623881932021466		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.3968253968253968	0.7579995416970207	0.4523809523809523	0.5185185185185185	-0.080582296402538	0.6486486486486487	0.5714285714285714	0.3333333333333333	0.75	0.1818181818181818	0.2624830529774582	0.2858105798401122	-2.025865739452697	1.226628984557653	0.15454545454545454	0.6909090909090909	999
strict_recist	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	TIDE_exclusion	27	21	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4549820894943985	discovery_only_platt	0.5442754919499105	0.5749105545617174		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.3015873015873015	0.7047508482571364	0.4285714285714285	0.6666666666666666	-0.1889822365046136	0.8	0.8571428571428571	0.0	0.75	0.0	0.2630271372784039	0.2804833995067335	-5.409661796788824	1.3638301123897811	0.08	0.587771739130434	998
strict_recist	GSE93157	nanostring_melanoma_clinical_assay_transfer	EcoNiche-Opt-HeuristicEcology-LockedPanel	49	20	29	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4464485197217447	discovery_only_platt	0.7101967799642218	0.7010286225402504	NanoString_nCounter_immune_panel		0.5862068965517241	0.6096389324156446	0.5241379310344827	0.5102040816326531	0.0479463301485384	0.5	0.6	0.4482758620689655	0.4285714285714285	0.6190476190476191	0.2497650192481112	0.1460807990553508	0.4347698753515843	-0.3483519146415255	0.3996654096421178	0.7598566308243727	1000
strict_recist	GSE93157	nanostring_melanoma_clinical_assay_transfer	IFNG	49	20	29	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.5343434523246161	discovery_only_platt	0.6627906976744187	0.6388640429338104	NanoString_nCounter_immune_panel		0.5775862068965517	0.5701299383688246	0.5103448275862069	0.5306122448979592	0.0208703542816189	0.4102564102564102	0.4	0.6206896551724138	0.4210526315789473	0.6	0.2484934484584783	0.1472794306636778	0.4715993411312036	-0.3573152421082554	0.40562982768865125	0.7500224014336917	1000
strict_recist	GSE93157	nanostring_melanoma_clinical_assay_transfer	CXCL9	49	20	29	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.3940737883098779	discovery_only_platt	0.6601073345259392	0.651386404293381	NanoString_nCounter_immune_panel		0.6241379310344828	0.5736470610107911	0.5896551724137931	0.5510204081632653	0.1912204141517597	0.5925925925925926	0.8	0.3793103448275862	0.4705882352941176	0.7333333333333333	0.2359153421637258	0.1256349957810336	0.7905388198070237	-0.3447973810047445	0.45832984949832767	0.786001163623344	1000
strict_recist	GSE93157	nanostring_melanoma_clinical_assay_transfer	TIG	49	20	29	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4271808949093462	discovery_only_platt	0.659660107334526	0.6261180679785331	NanoString_nCounter_immune_panel		0.5827586206896551	0.5703490757106922	0.5646551724137931	0.5306122448979592	0.1355283981623923	0.5660377358490566	0.75	0.3793103448275862	0.4545454545454545	0.6875	0.2454721110512682	0.1398854585227054	0.5481922414145458	-0.3446133895577228	0.41217083607636595	0.7612713963963964	1000
strict_recist	GSE93157	nanostring_melanoma_clinical_assay_transfer	TIDE_dysfunction	49	20	29	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.439782201621358	discovery_only_platt	0.6493738819320214	0.6473613595706619	NanoString_nCounter_immune_panel		0.5810344827586207	0.607491679646573	0.5224137931034483	0.4897959183673469	0.0469831780296293	0.5283018867924528	0.7	0.3448275862068966	0.4242424242424242	0.625	0.2471731895741829	0.1326253985262701	0.5309873683674816	-0.3599942499398961	0.3960538731621681	0.745030303030303	1000
strict_recist	GSE93157	nanostring_melanoma_clinical_assay_transfer	APM	49	20	29	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4292792235031947	discovery_only_platt	0.6851520572450804	0.6473613595706619	NanoString_nCounter_immune_panel		0.5103448275862069	0.4480011497606787	0.4879310344827586	0.4489795918367347	-0.0262612865719445	0.509090909090909	0.7	0.2758620689655172	0.4	0.5714285714285714	0.27632963868223	0.2196386638579957	-0.0862248879406628	-0.3712250150431741	0.33706903215831785	0.6940471014492753	1000
